  PLAYER TEAM AGE GP W L MIN OFFRTG DEFRTG NETRTG AST% AST/TO AST RATIO OREB% DREB% REB% TO RATIO EFG% TS% USG% PACE PIE POSS
304 Dalano Banton POR 24 40 22 18 14.4 107.8 114.2 -6.4 17.7 1.64 16.8 5.0 12.3 8.6 10.2 47.6 51.8 22.8 98.39 9.1 1176
304 JaVale McGee SAC 36 40 24 16 7.9 108.6 111.5 -2.9 7.3 0.47 8.2 11.1 22.5 16.8 17.6 63.7 64.0 20.9 104.86 12.5 698
304 Julian Phillips CHI 20 40 20 20 8.1 112.1 111.7 0.4 5.2 1.30 12.1 3.5 7.7 5.5 9.3 49.4 52.1 12.1 100.90 3.0 675
309 Bradley Beal PHX 30 39 23 16 33.0 116.8 114.8 2.0 20.7 1.94 20.6 2.9 9.5 6.4 10.7 56.4 59.2 23.8 100.43 10.3 2686
309 Cody Zeller NOP 31 39 23 16 7.7 114.9 106.4 8.5 14.6 2.40 28.3 13.5 18.5 15.9 11.8 42.5 48.1 11.8 104.51 7.7 657
309 Jalen McDaniels TOR 26 39 10 29 9.4 101.8 110.1 -8.4 9.2 1.05 12.0 3.0 11.8 7.4 11.5 39.3 42.0 17.9 101.87 4.0 783
309 Jordan Nwora TOR 25 39 13 26 11.8 106.8 115.6 -8.9 12.4 1.56 14.0 3.8 15.8 9.8 9.0 52.0 55.7 21.0 105.70 10.1 1017
309 Malcolm Brogdon POR 31 39 15 24 28.7 110.7 114.5 -3.7 30.1 3.57 26.1 2.4 10.8 6.5 7.3 52.2 56.0 22.6 99.51 12.2 2326
309 Torrey Craig CHI 33 39 16 23 20.6 109.1 117.5 -8.4 7.3 1.72 15.7 6.8 14.8 10.5 9.1 54.1 56.1 12.2 97.91 6.4 1632
315 Anthony Gill WAS 31 38 6 32 5.6 118.0 102.3 15.7 9.7 1.00 15.2 8.6 12.1 10.4 15.2 49.3 54.1 17.6 107.14 8.0 473
315 Cam Whitmore HOU 19 38 16 22 17.8 108.4 110.0 -1.6 4.3 0.50 3.9 4.3 16.0 9.9 7.8 54.8 56.8 25.8 104.43 11.6 1470
315 Desmond Bane MEM 25 38 14 24 34.5 108.5 114.1 -5.6 26.7 1.99 19.0 2.5 10.3 6.3 9.5 56.2 59.6 27.6 100.50 13.3 2749
315 Evan Mobley CLE 22 38 24 14 31.1 109.1 107.6 1.5 14.9 1.59 17.2 7.8 22.7 15.6 10.8 59.0 61.4 20.0 100.83 14.4 2486
315 Gordon Hayward OKC 33 38 17 21 26.8 113.3 120.0 -6.7 18.3 2.46 24.0 3.2 11.8 7.5 9.8 49.9 53.9 18.3 99.88 8.8 2125
315 Jericho Sims NYK 25 38 24 14 13.6 108.5 111.3 -2.8 6.0 1.69 23.7 9.5 15.3 12.4 14.0 74.5 74.4 6.0 93.25 8.2 1002
321 Chimezie Metu PHX 26 37 22 15 12.1 109.2 114.2 -5.0 6.2 0.70 9.6 6.0 18.8 12.8 13.7 56.5 62.1 17.0 100.77 10.3 944
321 Delon Wright MIA 31 37 9 28 14.4 108.4 112.3 -4.0 22.9 8.27 35.5 2.7 9.3 5.9 4.3 45.7 50.5 12.9 102.34 9.7 1134
321 Jacob Gilyard BKN 25 37 10 27 17.7 106.3 118.4 -12.1 29.8 4.52 43.1 1.1 5.7 3.3 9.5 59.4 59.7 11.5 97.43 8.1 1329
321 Jae Crowder MIL 33 37 21 16 24.0 113.3 115.9 -2.6 7.6 3.19 18.3 2.2 12.0 7.0 5.8 54.7 56.0 10.9 102.00 6.0 1888
321 Johnny Davis WAS 22 37 4 33 10.1 102.1 112.1 -10.1 6.0 2.13 12.3 3.4 9.5 6.2 5.8 38.3 39.5 12.8 106.59 2.8 829
321 Marcus Morris Sr. PHI 34 37 22 15 17.2 113.4 114.1 -0.8 5.9 1.37 9.8 2.6 14.5 8.3 7.2 52.7 55.9 15.7 98.63 7.5 1309
321 Nassir Little PHX 24 37 22 15 11.6 103.7 112.1 -8.4 6.5 1.46 12.8 3.2 12.3 7.9 8.7 53.7 56.9 12.5 101.46 7.0 911
321 Sandro Mamukelashvili SAS 24 37 8 29 6.4 108.6 104.4 4.2 18.9 4.00 25.8 9.5 17.2 13.1 6.5 50.0 52.7 15.5 105.86 10.4 521
321 Tristan Thompson CLE 33 37 24 13 12.5 117.9 112.6 5.2 12.2 1.64 22.4 13.4 17.2 15.3 13.7 65.6 60.7 13.0 98.52 9.1 941
330 De'Anthony Melton PHI 25 36 23 13 27.8 121.9 111.9 10.0 14.2 2.82 20.6 2.7 11.0 6.8 7.3 49.9 54.0 17.6 101.25 7.9 2115
330 Eugene Omoruyi WAS 27 36 4 32 7.9 96.7 112.7 -16.0 16.0 1.50 14.8 9.0 15.2 11.9 9.9 51.7 55.0 21.4 108.23 9.8 632
330 Kobe Brown LAC 24 36 25 11 8.1 109.9 121.1 -11.1 7.7 2.43 19.3 3.3 12.5 7.7 8.0 47.6 47.7 10.0 99.40 3.2 605
330 Luke Kennard MEM 27 36 13 23 25.2 107.4 115.3 -7.9 20.3 2.64 25.6 1.2 10.4 5.7 9.7 62.5 65.0 16.5 99.58 10.1 1878
330 Omer Yurtseven UTA 25 36 15 21 9.3 104.4 116.1 -11.7 7.4 0.62 10.7 12.4 25.1 18.5 17.3 56.4 57.2 16.3 101.21 9.8 708
330 Tyler Herro MIA 24 36 19 17 33.6 112.0 112.7 -0.7 21.4 2.05 17.3 1.5 14.1 7.8 8.4 52.7 54.9 26.9 98.97 11.6 2491
336 Bismack Biyombo OKC 31 35 17 18 21.4 111.0 114.6 -3.6 9.1 1.33 22.3 7.8 17.8 12.8 16.8 55.3 55.5 10.4 99.11 6.3 1547
336 Furkan Korkmaz PHI 26 35 22 13 8.6 116.5 110.2 6.4 10.8 2.50 21.2 1.3 8.7 4.9 8.5 48.7 51.9 12.6 104.27 6.1 653
336 Richaun Holmes WAS 30 35 10 25 12.2 107.2 116.1 -8.9 6.9 1.24 12.7 10.2 18.2 14.0 10.3 57.1 59.4 13.8 102.55 8.5 916
336 Sasha Vezenkov SAC 28 35 18 17 12.6 113.5 112.1 1.4 4.7 1.36 7.7 6.6 12.7 9.6 5.6 56.4 57.4 17.1 103.05 8.5 939
340 Danuel House Jr. PHI 30 34 21 13 15.0 109.9 107.7 2.3 7.5 1.47 16.4 3.0 8.1 5.5 11.1 51.9 57.5 11.6 101.74 5.3 1077
340 GG Jackson MEM 19 34 10 24 22.3 103.2 108.2 -4.9 7.1 0.77 6.6 4.7 10.7 7.7 8.6 51.8 55.6 23.6 99.81 9.6 1572
340 Joel Embiid PHI 30 34 26 8 34.0 120.6 110.5 10.1 31.2 1.53 15.5 7.8 24.1 16.3 10.1 56.0 64.5 38.6 101.01 22.6 2429
340 Yuta Watanabe MEM 29 34 18 16 13.7 107.4 114.7 -7.3 4.5 0.79 9.5 2.3 8.8 5.6 12.0 46.1 47.4 12.9 99.95 3.0 969
344 Luka Samanic UTA 24 33 13 20 7.2 108.6 110.3 -1.8 5.5 0.60 6.9 4.9 18.9 12.3 11.5 42.1 48.2 20.4 105.79 7.0 524
344 Mason Plumlee LAC 34 33 20 13 15.3 119.3 115.9 3.4 10.2 1.67 19.4 9.3 25.0 17.6 11.7 63.0 66.3 14.1 100.24 11.4 1055
344 Olivier-Maxence Prosper DAL 21 33 19 14 7.9 103.1 113.8 -10.7 10.1 3.80 16.7 5.8 16.0 10.6 4.4 40.5 46.7 14.4 104.93 7.4 573
344 Skylar Mays LAL 26 33 11 22 12.8 104.3 115.0 -10.7 29.3 4.37 31.4 2.2 8.5 5.0 7.2 44.9 46.8 18.0 99.42 8.8 869
348 A.J. Lawson DAL 23 32 19 13 7.6 111.8 108.3 3.6 7.8 1.40 11.2 4.2 8.3 6.2 8.0 53.8 55.3 17.5 107.30 7.5 549
348 Alex Len SAC 30 32 16 16 8.7 117.8 99.8 17.9 12.1 1.42 23.1 11.7 18.1 14.8 16.2 58.1 57.6 13.1 102.33 9.1 591
348 Nikola Jovic MIA 20 32 15 17 17.6 116.2 107.7 8.5 14.0 1.94 22.6 3.4 19.6 11.7 11.7 55.0 56.2 16.0 98.50 8.2 1157
348 Shaedon Sharpe POR 20 32 8 24 33.1 105.8 116.0 -10.3 13.8 1.31 14.5 3.6 11.6 7.3 11.1 47.5 52.4 22.0 99.67 8.0 2190
352 Damian Jones CLE 28 31 21 10 7.4 96.2 110.7 -14.5 9.9 1.17 15.6 7.9 17.9 12.8 13.3 58.6 62.6 14.3 96.74 11.0 470
352 Gary Payton II GSW 31 31 18 13 15.2 112.3 107.8 4.5 9.2 1.88 17.0 7.3 10.5 8.8 9.0 57.5 58.2 12.9 105.73 7.8 1038
352 Kevin Knox II DET 24 31 4 27 18.1 109.4 117.2 -7.8 5.7 1.05 9.6 3.0 10.8 6.6 9.2 54.6 57.0 15.7 103.16 6.2 1208
352 Lamar Stevens MEM 26 31 19 12 12.3 101.7 101.9 -0.2 7.6 0.70 7.5 6.3 14.3 10.5 10.7 50.6 53.6 22.0 98.94 11.1 784
352 Maxi Kleber DAL 32 31 17 14 21.0 116.0 114.6 1.4 9.5 2.45 24.9 2.9 13.4 8.3 10.2 49.1 52.1 9.8 101.75 4.9 1379
357 Bol Bol PHX 24 30 19 11 11.0 107.1 107.8 -0.6 5.2 0.92 7.7 8.2 19.2 14.0 8.5 66.4 67.0 16.1 101.79 13.9 701
357 Bruno Fernando ATL 25 30 14 16 13.2 108.2 111.2 -3.0 7.7 0.81 12.2 9.7 21.5 15.7 15.1 54.8 57.5 16.3 99.46 9.5 821
357 Davis Bertans CHA 31 30 17 13 13.3 108.3 106.8 1.5 9.4 3.71 14.2 1.6 8.7 5.0 3.8 55.3 58.7 16.6 100.11 8.1 839
357 Lester Quinones GSW 23 30 17 13 11.9 109.7 109.6 0.1 11.4 1.88 16.9 5.0 12.9 8.7 9.0 50.4 52.7 16.1 101.39 6.3 761
357 Markelle Fultz ORL 25 30 18 12 21.8 107.8 108.1 -0.3 20.5 2.50 24.2 6.1 10.0 8.0 9.7 47.9 49.0 18.3 99.34 9.2 1357
357 Ousmane Dieng OKC 20 30 18 12 11.3 110.7 108.9 1.8 13.9 2.06 20.8 2.9 11.0 7.0 10.1 51.5 54.5 16.0 99.70 7.4 698
357 Thomas Bryant MIA 26 30 17 13 10.5 108.6 114.6 -6.0 8.2 1.13 12.2 9.1 21.2 15.1 10.8 56.4 60.9 16.8 99.08 10.4 649
364 Bones Hyland LAC 23 29 16 13 14.5 108.7 112.8 -4.1 24.6 1.86 23.0 1.0 6.8 4.0 12.3 46.2 47.9 23.4 99.06 6.5 874
364 DeAndre Jordan DEN 35 29 19 10 11.3 106.2 116.3 -10.1 9.0 1.05 14.6 13.4 23.5 18.5 13.9 63.2 60.5 14.9 97.25 10.7 662
364 Dominick Barlow SAS 20 29 5 24 12.9 112.9 118.2 -5.4 11.2 4.43 19.3 10.1 17.0 13.3 4.3 52.4 55.9 14.2 101.14 8.9 793
364 Jalen Wilson BKN 23 29 8 21 14.2 112.5 119.7 -7.2 10.3 2.91 19.6 7.4 11.4 9.2 6.7 48.6 53.8 13.2 97.36 6.7 840
364 Jarred Vanderbilt LAL 24 29 14 15 20.0 113.6 109.4 4.2 7.7 1.29 18.7 7.3 16.4 12.0 14.5 55.3 57.8 11.1 103.85 7.7 1253
364 Jeremiah Robinson-Earl NOP 23 29 16 13 9.9 106.4 107.9 -1.5 9.5 1.58 16.4 7.0 14.4 10.7 10.3 56.4 59.1 13.7 102.77 9.7 610
364 Reggie Bullock Jr. HOU 33 29 15 14 9.3 107.2 109.5 -2.2 5.3 1.38 14.3 1.1 14.4 7.7 10.4 56.9 57.3 10.1 101.56 6.4 568
364 Robert Covington PHI 33 29 20 9 16.8 115.6 103.6 12.1 6.4 2.18 16.8 6.4 12.7 9.7 7.7 53.6 58.0 10.4 98.87 7.9 998
364 Trent Forrest ATL 25 29 14 15 10.5 104.3 114.2 -9.9 27.3 5.00 41.7 1.9 10.3 5.8 8.3 38.5 42.9 11.7 99.45 6.3 630
373 Cody Martin CHA 28 28 7 21 26.9 106.4 116.9 -10.5 19.2 2.36 27.6 2.4 12.4 7.2 11.7 44.4 46.0 15.7 98.10 6.6 1541
373 Lindy Waters III OKC 26 28 19 9 6.6 104.9 108.6 -3.7 12.5 2.50 18.8 1.0 12.8 7.0 7.5 64.4 64.4 15.2 99.26 8.6 386
373 Orlando Robinson MIA 23 28 15 13 9.8 114.4 109.3 5.1 15.0 1.71 23.4 9.2 20.4 14.9 13.7 54.5 58.7 14.8 98.72 9.3 564
373 Svi Mykhailiuk BOS 26 28 22 6 8.2 112.2 102.9 9.2 9.5 2.00 14.8 3.3 8.9 6.2 7.4 49.4 49.6 16.4 100.22 6.4 477
373 Thanasis Antetokounmpo MIL 31 28 18 10 4.8 100.7 111.7 -11.0 14.1 1.08 25.0 5.1 3.6 4.3 23.1 50.0 48.4 12.7 101.38 0.9 281
378 Terry Taylor CHI 24 27 11 16 6.4 108.8 105.2 3.5 6.6 1.29 16.7 8.6 10.6 9.6 13.0 54.1 54.8 11.0 100.23 5.8 365
378 Tre Mann CHA 23 27 17 10 20.6 103.1 108.6 -5.6 23.5 2.74 27.3 2.6 15.0 8.9 10.0 53.8 55.7 17.9 97.46 11.4 1138
378 Wesley Matthews ATL 37 27 7 20 11.1 108.1 114.0 -5.9 7.1 2.50 16.0 1.2 10.3 5.6 6.4 47.6 52.3 11.0 103.15 4.6 633
381 Cory Joseph GSW 32 26 10 16 11.4 114.2 117.2 -3.0 17.4 3.50 34.7 1.9 8.3 5.0 9.9 46.1 47.0 10.8 102.20 4.2 633
381 Jarace Walker IND 20 26 12 14 10.3 116.7 114.0 2.6 12.3 2.15 20.1 4.0 15.6 9.6 9.4 47.9 50.0 16.4 105.63 7.4 588
381 Jared Butler WAS 23 26 2 24 9.5 109.3 113.7 -4.5 32.6 2.55 33.1 1.2 7.6 4.3 13.0 57.1 60.9 19.0 103.52 10.5 529
381 Thaddeus Young PHX 35 26 6 20 14.7 117.5 119.7 -2.2 17.9 4.25 31.3 9.9 13.2 11.5 7.4 62.2 60.9 12.5 98.65 9.1 782
385 Nathan Mensah CHA 25 25 3 22 12.3 94.9 114.5 -19.6 4.3 0.64 15.8 8.7 12.7 10.5 24.6 42.9 49.6 6.8 99.71 0.7 633
385 Neemias Queta BOS 24 25 21 4 11.7 128.3 109.2 19.1 5.3 1.20 10.7 15.1 19.3 17.2 8.9 60.5 62.9 14.2 97.73 10.3 594
385 Patrick Baldwin Jr. WAS 21 25 3 22 9.4 102.3 101.9 0.4 8.6 1.50 14.3 3.3 20.8 11.8 9.5 44.0 46.5 15.2 105.96 7.4 521
385 Taylor Hendricks UTA 20 25 11 14 18.1 110.5 115.5 -5.0 4.1 0.78 8.0 6.3 16.7 11.6 10.3 51.5 53.3 14.2 103.10 6.7 974
385 Zach LaVine CHI 29 25 10 15 34.9 109.9 115.3 -5.4 17.2 1.88 17.3 0.9 13.4 7.2 9.2 53.1 57.8 23.8 97.91 11.0 1780
390 Derrick Rose MEM 35 24 6 18 16.6 103.9 107.7 -3.8 31.0 2.52 27.3 1.7 8.9 5.3 10.8 50.6 54.0 22.2 101.51 10.8 844
390 Jontay Porter TOR 24 24 6 18 14.0 105.6 116.0 -10.3 21.2 2.89 29.2 6.6 15.9 11.2 10.1 47.5 50.4 15.6 103.80 8.8 728
390 Josh Minott MIN 21 24 18 6 2.8 100.0 101.3 -1.3 9.3 2.00 10.5 4.1 14.9 9.2 5.3 48.1 57.3 18.9 111.43 12.0 160
390 Justin Minaya POR 24 24 2 22 8.0 99.0 106.9 -7.9 6.9 1.50 16.4 5.5 8.1 6.6 10.9 31.9 34.2 9.9 97.82 2.3 389
390 Maxwell Lewis LAL 21 24 11 13 3.2 74.4 104.7 -30.3 7.3 0.43 13.6 1.3 2.4 1.8 31.8 29.2 29.2 10.1 106.97 -2.2 172
390 Patty Mills MIA 35 24 11 13 11.3 107.8 111.5 -3.7 9.9 1.67 18.0 1.6 8.8 4.8 10.8 46.2 46.6 13.6 101.98 4.2 574
390 Rayan Rupert POR 19 24 5 19 9.3 103.2 110.8 -7.6 13.5 1.62 20.0 5.2 12.1 8.2 12.4 44.6 47.7 15.1 101.88 5.3 473
397 Brandon Boston Jr. LAC 22 23 13 10 7.2 102.0 124.7 -22.7 5.7 0.86 5.9 5.4 7.1 6.2 6.9 44.4 47.8 23.3 99.03 4.4 348
397 Isaiah Livers WAS 25 23 1 22 20.4 106.1 125.4 -19.3 7.1 1.56 15.2 3.0 7.3 5.0 9.7 44.0 46.0 12.2 103.54 2.6 1011
397 Jake LaRavia MEM 22 23 4 19 18.0 99.5 110.6 -11.1 10.9 1.39 11.1 6.5 10.2 8.3 8.0 42.4 49.4 20.1 98.49 8.0 848
400 LaMelo Ball CHA 22 22 7 15 32.3 111.8 120.2 -8.4 39.5 2.12 24.3 3.8 12.2 7.8 11.5 51.5 56.1 31.5 103.00 13.3 1522
400 Leaky Black CHA 24 22 1 21 9.9 104.9 113.1 -8.2 11.3 3.60 26.1 3.5 13.8 8.5 7.2 52.6 55.4 10.1 99.38 6.9 450
400 Ricky Council IV PHI 22 22 8 14 9.2 107.3 113.2 -5.9 5.4 1.75 5.7 5.3 13.4 9.1 3.3 48.2 56.6 22.8 103.99 10.8 437
400 Stanley Umude DET 24 22 4 18 11.4 107.4 110.5 -3.1 5.7 0.83 9.7 3.0 13.6 8.7 11.7 59.9 66.1 15.5 104.19 8.1 540
400 Tari Eason HOU 22 22 12 10 21.8 112.6 103.1 9.4 8.7 1.35 10.8 8.8 20.3 14.5 8.0 51.3 52.8 18.8 101.43 13.1 1011
405 Jalen Hood-Schifino LAL 20 21 10 11 5.2 88.9 111.9 -23.0 12.9 0.89 11.1 1.7 9.6 5.7 12.5 24.4 31.6 24.2 103.50 -1.8 235
405 Jalen Pickett DEN 24 21 15 6 5.2 102.3 106.8 -4.6 20.5 1.88 27.3 1.0 8.9 5.2 14.5 51.7 53.5 16.3 97.94 5.8 222
405 Mitchell Robinson NYK 25 21 12 9 29.2 116.6 113.7 2.9 3.3 0.71 9.9 16.9 17.9 17.4 13.8 59.2 56.7 9.3 97.24 8.9 1241
405 P.J. Tucker LAC 38 21 7 14 16.2 107.7 109.8 -2.1 3.9 1.43 18.9 6.6 10.8 8.7 13.2 47.1 49.6 5.4 98.88 2.8 697
405 Saben Lee PHX 24 21 12 9 8.5 105.8 101.1 4.8 25.9 3.75 27.3 5.3 11.0 8.4 7.3 35.8 47.7 18.9 102.08 9.9 377
410 Harry Giles III LAL 25 20 8 12 4.4 113.4 120.7 -7.4 9.8 1.00 9.5 11.8 16.1 13.8 9.5 51.1 52.2 24.5 103.73 8.4 187
410 Marcus Smart MEM 30 20 7 13 30.2 108.5 109.2 -0.8 21.1 1.39 21.0 0.9 7.3 4.1 15.1 51.9 55.2 22.5 102.65 8.3 1289
410 Markieff Morris DAL 34 20 11 9 8.4 103.3 119.0 -15.7 9.6 1.10 14.7 2.2 14.9 8.5 13.3 48.1 49.3 15.6 102.57 6.3 365
410 Matt Ryan NOP 26 20 11 9 17.7 110.6 107.2 3.4 6.2 0.89 11.2 1.6 8.3 5.1 12.6 64.4 66.7 14.7 103.88 7.0 765
410 Ryan Arcidiacono NYK 29 20 15 5 2.3 82.1 80.0 2.1 13.3 2.00 33.3 0.0 13.8 7.5 16.7 0.0 0.0 7.4 100.99 0.8 95
415 Charles Bassey SAS 23 19 3 16 10.8 105.1 116.7 -11.6 13.6 1.40 26.9 10.2 26.5 17.8 19.2 72.5 73.9 11.0 105.69 11.6 455
415 Colby Jones SAC 21 19 9 10 6.7 108.1 107.4 0.7 12.9 2.20 16.7 7.1 12.8 9.8 7.6 38.5 38.8 17.8 98.08 4.4 259
415 Collin Gillespie DEN 24 19 12 7 8.5 110.7 111.6 -0.9 13.8 1.60 21.6 0.6 6.9 3.7 13.5 63.3 63.9 15.4 100.23 6.7 336
415 Ibou Badji POR 21 19 5 14 10.8 96.0 112.2 -16.2 9.8 0.93 25.5 8.6 14.5 11.4 27.5 63.2 62.0 7.8 100.51 3.5 423
415 Kira Lewis Jr. UTA 22 19 10 9 8.0 97.0 102.4 -5.4 22.6 2.63 24.1 2.9 5.4 4.2 9.2 33.3 39.1 17.7 104.28 5.9 330
415 Mark Williams CHA 22 19 7 12 26.8 115.2 116.4 -1.2 5.9 1.29 10.0 14.3 20.9 17.6 7.7 64.9 67.5 16.2 100.03 12.9 1056
421 AJ Griffin ATL 20 18 8 10 7.4 109.7 119.5 -9.8 4.2 0.67 7.1 1.4 10.1 5.4 10.7 38.9 40.3 15.6 107.79 1.8 298
421 Admiral Schofield ORL 26 18 11 7 3.4 94.5 90.1 4.4 15.2 1.25 17.9 3.2 13.0 8.4 14.3 41.7 39.7 16.7 101.97 2.8 127
421 Evan Fournier DET 31 18 6 12 16.2 99.4 108.0 -8.6 12.4 1.92 14.4 0.9 10.7 5.6 7.5 47.0 50.7 19.3 103.27 7.3 630
421 Monte Morris MIN 28 18 11 7 13.9 109.8 104.4 5.3 23.3 8.00 28.8 1.8 9.4 5.5 3.6 44.5 45.8 16.7 99.79 8.9 523
425 Braxton Key DEN 27 17 12 5 3.2 98.3 103.4 -5.1 22.2 8.00 29.6 5.5 20.0 12.7 3.7 40.6 45.6 15.2 102.42 11.1 116
425 Brice Sensabaugh UTA 20 17 6 11 14.6 112.2 122.2 -10.0 9.7 0.90 14.2 2.8 13.8 8.1 15.7 50.0 53.5 17.9 102.14 5.8 532
425 Gui Santos GSW 21 17 11 6 8.7 113.3 106.7 6.6 9.6 1.57 17.2 9.0 17.9 13.4 10.9 57.7 64.7 14.0 102.26 10.6 315
425 Jamal Cain MIA 24 17 8 9 13.3 104.3 108.8 -4.6 2.6 0.80 4.5 5.7 8.7 7.1 5.6 47.8 53.1 15.8 100.00 6.6 468
425 Jerome Robinson GSW 27 17 12 5 3.8 108.3 94.3 14.0 10.0 5.00 13.9 1.4 5.7 3.5 2.8 36.0 40.8 18.1 105.64 3.4 144
425 Kenneth Lofton Jr. UTA 21 17 5 12 6.3 103.4 106.3 -2.9 20.0 1.75 19.7 1.6 15.5 7.8 11.3 38.4 41.3 21.0 106.14 4.3 237
425 Theo Maledon PHX 22 17 5 12 12.5 107.8 121.6 -13.8 17.4 1.56 23.0 1.6 9.3 5.3 14.8 32.1 38.5 17.3 104.35 2.9 463
425 Wendell Moore Jr. MIN 22 17 13 4 2.9 91.7 111.0 -19.4 5.3 0.67 13.3 0.0 12.2 5.8 20.0 50.0 50.0 9.6 114.89 5.2 120
433 Chris Livingston MIL 20 16 10 6 4.3 109.4 119.7 -10.3 8.9 1.25 19.2 3.4 20.0 12.1 15.4 46.9 50.4 13.0 103.55 4.6 149
433 Garrett Temple TOR 37 16 4 12 4.3 101.9 109.2 -7.2 12.5 1.20 17.1 6.5 9.0 7.6 14.3 42.9 48.6 16.3 106.97 5.3 154
433 Joe Harris DET 32 16 4 12 10.6 104.9 119.4 -14.5 7.9 2.50 18.5 1.7 5.7 3.7 7.4 48.7 48.9 10.4 104.06 2.2 371
433 Luka Garza MIN 25 16 12 4 3.9 101.3 106.3 -4.9 7.9 1.00 5.7 11.4 13.3 12.2 5.7 50.0 55.4 28.6 111.96 8.3 149
433 Robin Lopez MIL 35 16 10 6 4.0 95.8 115.9 -20.1 8.7 2.00 15.4 4.5 3.0 3.8 7.7 42.1 45.3 13.9 104.19 2.6 143
433 Taj Gibson DET 38 16 7 9 10.3 104.1 109.1 -5.1 7.0 1.80 23.7 5.9 10.9 8.4 13.2 30.4 33.5 7.7 101.00 0.6 345
439 Aleksej Pokusevski CHA 22 15 10 5 9.5 105.5 115.7 -10.2 14.9 2.14 22.1 4.8 13.6 9.1 10.3 40.7 42.7 16.1 98.83 6.3 293
439 Ben Simmons BKN 27 15 7 8 23.9 109.6 113.0 -3.4 30.6 3.19 44.3 8.0 24.1 15.8 13.9 58.1 57.1 12.6 102.24 11.9 759
439 Otto Porter Jr. TOR 30 15 6 9 11.6 112.2 107.5 4.7 5.8 4.00 18.2 3.2 13.0 8.0 4.5 54.5 56.8 8.3 103.13 5.4 376
439 Trey Jemison MEM 24 15 3 12 19.4 107.1 110.7 -3.7 5.8 0.58 10.1 10.5 12.0 11.2 17.4 61.1 63.6 14.6 97.07 6.7 580
443 Devonte' Graham SAS 29 14 4 10 8.2 116.4 102.0 14.4 20.9 6.33 31.7 1.6 14.2 7.5 5.0 52.9 55.8 14.5 104.51 10.3 250
443 James Bouknight CHA 23 14 0 14 5.8 107.8 115.2 -7.3 12.5 3.00 12.0 1.2 11.8 6.0 4.0 59.8 59.7 24.0 98.20 11.1 166
443 Jay Huff DEN 26 14 11 3 2.6 84.8 101.2 -16.4 6.3 1.00 6.7 2.9 23.1 13.5 6.7 70.8 73.8 16.5 107.07 14.2 79
443 Jett Howard ORL 20 14 7 7 3.7 95.7 98.3 -2.6 10.3 1.50 10.0 2.0 7.0 4.6 6.7 45.7 46.4 21.3 107.13 5.0 116
443 Moses Brown POR 24 14 4 10 8.3 103.3 116.1 -12.8 5.6 0.67 8.5 16.7 29.7 22.6 12.8 47.1 44.5 14.8 99.51 8.4 239
443 Nate Williams HOU 25 14 6 8 5.8 114.5 108.0 6.5 8.8 3.00 14.0 9.3 4.3 6.8 4.7 46.8 50.1 17.1 103.82 6.3 179
443 Olivier Sarr OKC 25 14 7 7 6.8 109.1 104.0 5.1 3.0 0.67 6.5 11.5 23.6 18.1 9.7 63.2 66.4 12.9 100.77 9.6 198
443 Udoka Azubuike PHX 24 14 10 4 7.7 108.8 126.0 -17.2 3.9 0.75 8.8 10.2 18.3 14.3 11.8 72.7 65.2 11.9 101.73 7.0 228
451 Ashton Hagans POR 24 13 2 11 16.6 106.7 107.9 -1.1 23.3 1.67 32.4 3.6 11.4 7.3 19.4 47.9 51.1 14.2 95.94 6.4 430
451 DaQuan Jeffries NYK 26 13 8 5 2.6 87.1 95.8 -8.7 10.0 2.00 11.1 0.0 12.5 6.0 5.6 39.3 37.0 20.5 100.23 3.3 70
451 Trevelin Queen ORL 27 13 5 8 12.5 108.2 108.3 -0.1 16.7 2.57 26.5 2.1 9.6 6.2 10.3 40.8 46.2 13.8 98.29 5.8 330
454 Brandon Williams DAL 24 12 7 5 4.9 93.8 114.7 -20.9 32.4 4.00 29.3 4.2 6.3 5.1 7.3 40.9 44.7 20.0 104.80 7.6 129
454 Daishen Nix MIN 22 12 9 3 3.3 117.8 101.2 16.6 6.7 1.00 7.7 0.0 2.7 1.2 7.7 52.5 50.6 23.3 107.42 6.7 90
454 Dylan Windler ATL 27 12 6 6 3.3 108.1 105.6 2.5 23.3 0.00 38.9 0.0 9.8 5.8 0.0 68.2 68.2 12.1 105.06 9.7 86
454 Onuralp Bitim CHI 24 12 6 6 14.6 111.1 111.0 0.0 7.1 1.80 14.1 2.8 10.4 6.6 7.8 55.2 56.3 13.0 99.24 6.2 361
454 Terquavion Smith PHI 21 12 4 8 5.8 118.2 117.9 0.3 18.9 2.50 18.2 0.0 3.0 1.4 7.3 55.0 55.7 23.8 113.36 8.8 165
459 Cole Swider MIA 24 11 4 7 5.0 98.3 98.3 0.0 11.8 0.67 11.1 1.6 5.7 3.5 16.7 46.0 48.3 23.5 101.69 4.7 116
459 Emoni Bates CLE 20 11 6 5 8.0 90.7 123.6 -33.0 10.9 3.00 14.3 1.1 11.9 6.3 4.8 37.5 37.0 17.9 99.35 3.0 182
459 Hunter Tyson DEN 23 11 8 3 2.9 101.4 101.5 -0.1 4.2 0.50 7.1 3.2 25.8 14.5 14.3 36.4 36.4 17.6 103.21 0.4 70
