IND, PLAYER, TEAM, AGE, GP, W, L, MIN, PTS_OFF_TO, 2ND_PTS, FBPS, PITP, OPP_PTS_OFF_TO, OPP_2ND_PTS, OPP_FBPS, OPP_PITP, BLK, BLKA, PF, PFD
298, Jaden Springer , BOS, 21, 45, 29, 16, 10.0, 0.6, 0.7, 0.8, 1.7, 2.6, 2.8, 2.9, 10.8, 0.3, 0.3, 1.3, 0.7
298, Jordan Nwora , TOR, 25, 45, 13, 32, 12.9, 1.2, 0.8, 1.2, 3.3, 5.0, 4.1, 5.1, 15.2, 0.2, 0.3, 1.0, 0.8
298, Julian Strawther , DEN, 21, 45, 30, 15, 11.7, 0.6, 0.4, 1.0, 1.6, 4.7, 3.5, 3.3, 12.1, 0.2, 0.2, 1.2, 0.8
298, Tristan Thompson , CLE, 33, 45, 27, 18, 11.8, 0.1, 1.4, 0.1, 3.1, 4.2, 2.9, 3.7, 10.9, 0.3, 0.2, 1.3, 1.2
305, Anthony Gill , WAS, 31, 44, 8, 36, 7.0, 0.5, 0.7, 0.2, 1.9, 2.5, 2.1, 1.6, 7.0, 0.2, 0.1, 0.7, 0.4
305, Delon Wright , MIA, 31, 44, 13, 31, 15.3, 1.1, 0.3, 0.6, 1.9, 5.4, 4.5, 4.1, 16.3, 0.2, 0.3, 0.7, 0.9
305, Johnny Davis , WAS, 22, 44, 7, 37, 11.3, 0.4, 0.4, 0.7, 1.7, 3.3, 3.5, 3.1, 12.8, 0.2, 0.2, 0.9, 0.4
305, Marcus Morris Sr. , CLE, 34, 44, 25, 19, 17.2, 0.9, 1.1, 0.4, 1.5, 5.4, 4.8, 5.7, 17.4, 0.3, 0.1, 1.5, 0.8
305, OG Anunoby , NYK, 26, 44, 26, 18, 34.1, 2.6, 1.4, 3.4, 6.4, 10.9, 9.3, 9.7, 34.8, 0.7, 0.8, 2.3, 1.6
305, Seth Curry , CHA, 33, 44, 25, 19, 14.0, 0.8, 0.9, 0.5, 1.0, 4.8, 4.3, 4.4, 14.2, 0.1, 0.2, 0.9, 0.6
311, Chimezie Metu , DET, 27, 43, 23, 20, 14.0, 1.3, 0.4, 0.9, 2.9, 5.7, 3.6, 4.1, 14.0, 0.3, 0.2, 1.3, 0.9
311, Chuma Okeke , ORL, 25, 43, 22, 21, 9.8, 0.4, 0.3, 0.4, 0.7, 4.1, 2.2, 2.8, 10.1, 0.2, 0.0, 0.4, 0.1
311, Evan Mobley , CLE, 22, 43, 26, 17, 30.7, 2.1, 2.9, 1.4, 11.8, 10.9, 9.0, 8.9, 29.2, 1.5, 0.8, 2.8, 2.8
311, Ish Smith , CHA, 35, 43, 6, 37, 17.2, 0.5, 0.2, 0.4, 2.0, 6.5, 4.3, 4.9, 19.5, 0.1, 0.2, 1.1, 0.3
311, JaVale McGee , SAC, 36, 43, 26, 17, 7.6, 0.8, 0.8, 0.2, 3.4, 3.5, 2.1, 2.3, 7.6, 0.5, 0.1, 1.0, 0.9
311, Jae Crowder , MIL, 33, 43, 24, 19, 23.2, 1.0, 0.8, 0.6, 1.6, 6.5, 5.6, 7.2, 24.8, 0.2, 0.1, 1.6, 0.7
311, Jalen McDaniels , TOR, 26, 43, 10, 33, 9.9, 0.6, 0.4, 0.5, 2.0, 4.3, 3.6, 3.3, 10.9, 0.1, 0.3, 1.0, 0.4
311, Jericho Sims , NYK, 25, 43, 28, 15, 13.1, 0.2, 0.7, 0.0, 1.8, 4.4, 3.6, 3.0, 12.3, 0.4, 0.0, 1.0, 0.6
311, Josh Richardson , MIA, 30, 43, 24, 19, 25.6, 1.4, 0.7, 1.2, 3.3, 8.9, 7.3, 6.1, 25.9, 0.3, 0.2, 1.8, 1.2
311, Patrick Williams , CHI, 22, 43, 19, 24, 27.3, 1.6, 1.3, 1.1, 3.5, 8.9, 7.3, 8.4, 26.5, 0.8, 0.7, 2.0, 1.2
321, Desmond Bane , MEM, 25, 42, 14, 28, 34.4, 4.1, 2.4, 3.9, 8.6, 13.5, 9.9, 10.9, 32.3, 0.5, 1.5, 2.9, 3.0
321, Killian Hayes , DET, 22, 42, 7, 35, 24.0, 1.0, 0.4, 0.7, 2.9, 9.8, 7.2, 6.8, 28.3, 0.5, 0.3, 1.8, 1.3
323, Omer Yurtseven , UTA, 25, 41, 15, 26, 9.2, 0.5, 1.3, 0.1, 2.8, 3.6, 2.2, 3.4, 10.5, 0.4, 0.1, 1.1, 0.6
324, Alex Len , SAC, 30, 40, 21, 19, 9.2, 0.2, 0.8, 0.1, 2.2, 2.5, 2.0, 1.8, 7.7, 0.7, 0.3, 1.3, 0.6
324, Cody Zeller , NOP, 31, 40, 24, 16, 7.6, 0.2, 0.8, 0.2, 1.2, 2.4, 2.3, 2.1, 7.6, 0.1, 0.3, 1.1, 0.9
324, GG Jackson , MEM, 19, 40, 11, 29, 24.1, 2.4, 1.7, 1.8, 4.7, 10.6, 7.5, 8.8, 25.7, 0.5, 0.7, 1.3, 2.1
324, Julian Phillips , CHI, 20, 40, 20, 20, 8.1, 0.3, 0.4, 0.4, 0.9, 2.1, 2.3, 2.4, 8.2, 0.2, 0.2, 1.0, 0.5
324, Nassir Little , PHX, 24, 40, 24, 16, 11.1, 0.8, 0.1, 0.9, 1.6, 4.0, 3.6, 3.1, 11.9, 0.3, 0.2, 1.0, 0.5
324, Richaun Holmes , WAS, 30, 40, 13, 27, 13.9, 0.5, 1.6, 0.5, 4.0, 5.2, 3.9, 4.6, 15.3, 0.5, 0.5, 1.9, 0.9
330, Cam Whitmore , HOU, 19, 39, 16, 23, 18.0, 2.0, 1.6, 2.7, 5.2, 5.7, 4.6, 5.0, 17.6, 0.3, 0.7, 1.3, 1.6
330, Gary Payton II , GSW, 31, 39, 23, 16, 15.3, 1.2, 1.0, 0.7, 3.5, 5.1, 3.8, 4.7, 15.4, 0.4, 0.3, 1.6, 0.6
330, Jacob Gilyard , BKN, 25, 39, 12, 27, 17.1, 0.7, 0.6, 0.4, 0.2, 5.9, 5.3, 4.5, 17.9, 0.1, 0.1, 0.9, 0.4
330, Malcolm Brogdon , POR, 31, 39, 15, 24, 28.7, 1.9, 1.4, 1.5, 5.2, 11.0, 8.8, 9.1, 33.4, 0.2, 0.7, 1.5, 2.4
330, Mason Plumlee , LAC, 34, 39, 25, 14, 14.3, 0.6, 1.0, 0.3, 3.8, 5.1, 4.4, 5.3, 16.1, 0.4, 0.3, 1.4, 1.9
330, Sandro Mamukelashvili , SAS, 24, 39, 8, 31, 6.9, 0.5, 0.4, 0.4, 1.6, 2.5, 2.1, 1.5, 6.2, 0.2, 0.2, 0.6, 0.4
336, Kobe Brown , LAC, 24, 38, 25, 13, 7.9, 0.3, 0.1, 0.3, 0.7, 3.4, 2.6, 2.7, 9.0, 0.1, 0.1, 1.1, 0.1
336, Nikola Jovic , MIA, 20, 38, 19, 19, 18.6, 1.2, 0.2, 0.6, 2.1, 5.6, 5.2, 4.3, 18.8, 0.3, 0.2, 1.8, 1.2
338, Bismack Biyombo , OKC, 31, 37, 18, 19, 20.5, 0.8, 1.1, 0.3, 3.7, 7.9, 5.6, 6.0, 19.7, 0.9, 0.4, 2.4, 1.2
338, Bruno Fernando , ATL, 25, 37, 18, 19, 14.0, 0.6, 1.5, 0.1, 4.6, 4.9, 3.9, 4.1, 13.4, 0.7, 0.4, 2.1, 1.4
338, Luke Kennard , MEM, 27, 37, 13, 24, 25.3, 1.9, 1.2, 1.5, 1.2, 9.7, 8.2, 8.9, 27.4, 0.1, 0.3, 1.1, 0.8
338, Maxi Kleber , DAL, 32, 37, 23, 14, 20.3, 0.6, 0.6, 0.0, 1.2, 6.9, 5.4, 6.1, 21.2, 0.6, 0.1, 1.9, 1.1
338, Thomas Bryant , MIA, 26, 37, 21, 16, 11.3, 0.9, 1.3, 0.6, 3.8, 4.1, 2.9, 3.2, 12.3, 0.4, 0.2, 1.2, 0.8
343, A.J. Lawson , DAL, 23, 36, 23, 13, 7.0, 0.7, 0.6, 1.1, 1.8, 2.4, 2.2, 2.9, 7.7, 0.1, 0.2, 0.6, 0.3
343, Bol Bol , PHX, 24, 36, 23, 13, 11.3, 0.5, 1.1, 0.6, 3.1, 4.3, 3.4, 4.1, 10.1, 0.6, 0.1, 1.1, 0.3
343, Davis Bertans , CHA, 31, 36, 18, 18, 14.3, 1.5, 0.6, 0.8, 0.3, 5.5, 3.1, 3.8, 14.1, 0.2, 0.2, 1.1, 0.6
343, De'Anthony Melton , PHI, 25, 36, 23, 13, 27.8, 1.6, 1.5, 2.3, 3.0, 8.4, 7.1, 8.6, 30.9, 0.4, 0.6, 2.3, 1.6
343, Eugene Omoruyi , WAS, 27, 36, 4, 32, 7.9, 1.3, 0.9, 0.8, 2.8, 4.0, 2.6, 2.8, 8.6, 0.1, 0.3, 1.5, 1.0
343, Jalen Wilson , BKN, 23, 36, 11, 25, 13.8, 0.8, 1.1, 0.4, 1.9, 4.7, 3.5, 4.5, 13.7, 0.0, 0.3, 1.0, 0.6
343, Luka Samanic , UTA, 24, 36, 13, 23, 7.0, 0.3, 0.3, 0.3, 1.3, 2.8, 1.7, 2.5, 6.9, 0.2, 0.2, 0.7, 0.6
343, Reggie Bullock Jr. , HOU, 33, 36, 21, 15, 9.6, 0.1, 0.3, 0.3, 0.2, 3.0, 2.6, 3.1, 10.1, 0.1, 0.1, 0.6, 0.1
343, Sasha Vezenkov , SAC, 28, 36, 19, 17, 12.5, 0.6, 0.8, 0.5, 2.0, 4.9, 3.3, 3.4, 12.9, 0.2, 0.3, 1.0, 0.4
343, Trent Forrest , ATL, 25, 36, 18, 18, 10.8, 0.6, 0.2, 0.3, 1.5, 3.6, 2.9, 3.7, 12.1, 0.1, 0.1, 0.7, 0.4
343, Tyler Herro , MIA, 24, 36, 19, 17, 33.6, 2.7, 1.4, 3.0, 6.5, 11.8, 10.1, 10.6, 35.9, 0.1, 1.1, 1.4, 1.9
354, Furkan Korkmaz , PHI, 26, 35, 22, 13, 8.6, 0.9, 0.3, 0.4, 0.9, 2.7, 2.7, 2.6, 9.5, 0.1, 0.1, 0.5, 0.5
354, Markelle Fultz , ORL, 25, 35, 21, 14, 21.5, 1.5, 0.7, 1.3, 6.0, 6.7, 5.6, 6.5, 21.1, 0.3, 0.6, 1.5, 1.0
354, Olivier-Maxence Prosper , DAL, 21, 35, 21, 14, 7.5, 0.3, 0.3, 0.7, 1.0, 2.2, 2.3, 3.0, 8.3, 0.1, 0.1, 0.5, 0.6
354, Skylar Mays , LAL, 26, 35, 13, 22, 12.2, 0.7, 0.8, 0.3, 2.2, 4.5, 3.3, 5.1, 14.2, 0.1, 0.3, 0.7, 0.5
358, Damian Jones , CLE, 28, 34, 22, 12, 7.3, 0.6, 0.4, 0.4, 2.1, 3.1, 1.7, 2.4, 5.8, 0.4, 0.1, 0.8, 0.6
358, Danuel House Jr. , PHI, 30, 34, 21, 13, 15.0, 0.9, 0.7, 1.4, 1.7, 4.2, 4.2, 6.1, 15.1, 0.1, 0.2, 1.3, 1.1
358, DeAndre Jordan , DEN, 35, 34, 23, 11, 11.3, 0.2, 1.2, 0.1, 3.4, 4.6, 3.5, 3.5, 11.0, 0.5, 0.3, 1.6, 1.4
358, Joel Embiid , PHI, 30, 34, 26, 8, 34.0, 3.2, 4.4, 2.1, 14.6, 10.1, 9.4, 11.1, 35.9, 1.8, 1.4, 2.9, 7.7
358, Lamar Stevens , MEM, 26, 34, 19, 15, 13.1, 0.9, 0.9, 1.0, 4.1, 5.4, 4.3, 4.1, 12.1, 0.5, 0.4, 1.1, 1.0
358, Yuta Watanabe , MEM, 29, 34, 18, 16, 13.7, 0.8, 0.4, 0.7, 0.8, 5.1, 4.6, 3.5, 13.9, 0.2, 0.2, 1.1, 0.4
364, Dominick Barlow , SAS, 20, 33, 7, 26, 12.7, 0.4, 0.9, 0.2, 2.7, 3.3, 4.5, 3.4, 15.3, 0.4, 0.2, 1.4, 0.9
364, Jared Butler , WAS, 23, 33, 5, 28, 12.4, 0.8, 0.2, 0.9, 2.8, 4.6, 3.4, 2.5, 11.3, 0.2, 0.2, 1.2, 1.0
364, Jeremiah Robinson-Earl , NOP, 23, 33, 18, 15, 9.3, 0.6, 0.6, 0.5, 1.5, 4.2, 3.1, 2.7, 10.5, 0.1, 0.1, 0.7, 0.4
364, Lester Quinones , GSW, 23, 33, 20, 13, 11.2, 0.5, 0.5, 0.6, 1.0, 3.9, 2.3, 3.7, 11.9, 0.1, 0.2, 1.2, 1.0
364, Orlando Robinson , MIA, 23, 33, 18, 15, 9.1, 0.6, 0.5, 0.1, 1.7, 3.5, 2.8, 2.2, 8.2, 0.2, 0.2, 1.1, 0.8
364, Svi Mykhailiuk , BOS, 26, 33, 26, 7, 8.9, 0.5, 0.3, 0.7, 0.4, 3.3, 2.3, 2.6, 9.2, 0.0, 0.1, 0.4, 0.3
364, Taylor Hendricks , UTA, 20, 33, 11, 22, 20.8, 0.8, 1.5, 0.9, 2.5, 8.7, 6.4, 8.6, 21.9, 0.8, 0.3, 2.1, 0.5
364, Tre Mann , CHA, 23, 33, 18, 15, 22.3, 1.2, 0.5, 0.9, 4.2, 6.9, 6.4, 6.1, 22.7, 0.0, 0.4, 1.2, 1.6
364, Wesley Matthews , ATL, 37, 33, 10, 23, 12.0, 0.3, 0.6, 0.5, 0.5, 3.2, 3.9, 4.3, 12.4, 0.3, 0.2, 1.2, 0.6
373, Bones Hyland , LAC, 23, 32, 18, 14, 13.6, 1.0, 0.4, 0.8, 1.9, 5.7, 4.3, 4.9, 14.6, 0.1, 0.5, 1.3, 0.9
373, Patrick Baldwin Jr. , WAS, 21, 32, 6, 26, 10.3, 0.5, 0.5, 0.3, 0.9, 3.9, 2.7, 3.5, 10.1, 0.3, 0.1, 1.2, 0.5
373, Shaedon Sharpe , POR, 20, 32, 8, 24, 33.1, 3.1, 2.1, 2.2, 5.7, 12.2, 10.3, 11.5, 39.2, 0.4, 1.0, 2.8, 3.6
376, Kevin Knox II , DET, 24, 31, 4, 27, 18.1, 1.2, 0.5, 1.8, 3.1, 7.0, 4.2, 5.6, 21.0, 0.2, 0.4, 1.6, 0.7
376, Lindy Waters III , OKC, 26, 31, 21, 10, 6.4, 0.4, 0.3, 0.5, 0.1, 2.1, 1.9, 2.3, 5.7, 0.2, 0.0, 0.6, 0.0
376, Ousmane Dieng , OKC, 20, 31, 19, 12, 11.0, 1.4, 0.4, 0.7, 1.2, 4.1, 2.9, 2.9, 11.0, 0.1, 0.1, 0.6, 0.5
376, Rayan Rupert , POR, 19, 31, 5, 26, 12.0, 0.5, 0.3, 0.6, 1.4, 5.3, 3.3, 4.3, 12.1, 0.1, 0.4, 1.2, 0.5
380, Jarace Walker , IND, 20, 30, 15, 15, 10.5, 0.5, 0.2, 0.3, 0.9, 3.7, 3.0, 3.7, 12.1, 0.4, 0.0, 0.9, 0.4
380, Patty Mills , MIA, 35, 30, 14, 16, 13.2, 1.0, 0.2, 0.4, 0.7, 3.9, 3.2, 3.0, 13.4, 0.0, 0.1, 1.0, 0.6
380, Terry Taylor , CHI, 24, 30, 12, 18, 5.9, 0.0, 0.4, 0.2, 1.1, 1.8, 2.0, 1.4, 5.0, 0.1, 0.1, 0.6, 0.1
383, Jake LaRavia , MEM, 22, 29, 5, 24, 20.6, 1.3, 1.5, 1.0, 3.1, 9.5, 6.9, 7.0, 19.7, 0.3, 0.6, 1.9, 1.9
383, Jarred Vanderbilt , LAL, 24, 29, 14, 15, 20.0, 1.0, 0.6, 1.3, 3.5, 7.8, 5.9, 7.0, 19.9, 0.2, 0.4, 1.5, 1.4
383, Robert Covington , PHI, 33, 29, 20, 9, 16.8, 1.1, 0.8, 0.5, 1.6, 6.1, 5.0, 5.6, 16.0, 0.6, 0.2, 1.9, 0.7
383, Thaddeus Young , PHX, 35, 29, 9, 20, 14.0, 0.8, 1.1, 0.4, 4.1, 3.9, 4.8, 3.9, 16.1, 0.2, 0.3, 1.5, 0.4
383, Thanasis Antetokounmpo , MIL, 31, 29, 19, 10, 4.7, 0.1, 0.1, 0.2, 0.9, 2.5, 1.8, 1.7, 3.7, 0.1, 0.1, 0.8, 0.2
388, Cody Martin , CHA, 28, 28, 7, 21, 26.9, 1.3, 0.7, 1.2, 3.3, 8.6, 7.3, 7.2, 28.6, 0.6, 0.7, 1.7, 1.5
388, Justin Minaya , POR, 25, 28, 2, 26, 7.7, 0.4, 0.2, 0.5, 0.4, 3.2, 2.1, 2.2, 6.4, 0.3, 0.1, 0.6, 0.3
388, Maxwell Lewis , LAL, 21, 28, 14, 14, 3.2, 0.1, 0.0, 0.0, 0.1, 1.7, 1.4, 1.0, 3.6, 0.0, 0.1, 0.1, 0.0
391, Ricky Council IV , PHI, 22, 27, 10, 17, 8.7, 1.0, 1.0, 1.4, 2.7, 2.4, 2.4, 2.8, 9.8, 0.0, 0.2, 0.5, 1.6
392, Brandon Boston Jr. , LAC, 22, 26, 15, 11, 8.5, 0.7, 0.7, 0.4, 1.8, 3.9, 3.1, 3.4, 11.1, 0.3, 0.3, 1.0, 0.6
392, Cory Joseph , GSW, 32, 26, 10, 16, 11.4, 0.4, 0.2, 0.3, 0.5, 3.9, 2.8, 3.2, 11.7, 0.1, 0.1, 1.0, 0.3
392, Jontay Porter , TOR, 24, 26, 6, 20, 13.8, 0.5, 0.9, 0.2, 1.5, 5.1, 3.3, 3.8, 16.5, 0.8, 0.1, 1.3, 0.4
392, Josh Minott , MIN, 21, 26, 20, 6, 2.7, 0.2, 0.2, 0.3, 0.8, 0.6, 0.8, 0.9, 2.9, 0.2, 0.1, 0.3, 0.3
392, Neemias Queta , BOS, 24, 26, 22, 4, 11.4, 0.5, 2.1, 0.1, 3.8, 2.5, 2.8, 3.1, 9.4, 0.6, 0.3, 1.8, 0.8
397, Brice Sensabaugh , UTA, 20, 25, 6, 19, 16.8, 0.9, 1.0, 1.2, 2.2, 7.2, 4.7, 7.2, 17.7, 0.1, 0.3, 1.1, 0.8
397, Evan Fournier , DET, 31, 25, 7, 18, 17.4, 1.4, 0.6, 0.9, 1.6, 7.4, 4.3, 5.5, 18.6, 0.1, 0.2, 1.6, 0.6
397, Kira Lewis Jr. , UTA, 22, 25, 10, 15, 8.1, 0.6, 0.1, 0.7, 1.6, 2.9, 2.2, 1.9, 8.0, 0.1, 0.2, 0.4, 0.5
397, Monte Morris , MIN, 28, 25, 16, 9, 14.6, 0.8, 0.5, 0.7, 1.4, 4.2, 2.8, 5.4, 15.0, 0.2, 0.2, 0.4, 0.6
397, Nathan Mensah , CHA, 25, 25, 3, 22, 12.3, 0.2, 0.4, 0.0, 0.9, 4.3, 3.6, 4.2, 11.8, 0.6, 0.1, 2.6, 0.8
397, P.J. Tucker , LAC, 38, 25, 10, 15, 15.6, 0.1, 0.2, 0.3, 0.2, 5.7, 3.8, 6.8, 16.3, 0.3, 0.1, 1.9, 0.4
397, Zach LaVine , CHI, 29, 25, 10, 15, 34.9, 3.1, 1.5, 3.4, 6.5, 9.8, 11.2, 9.8, 30.7, 0.3, 0.8, 2.3, 2.8
404, Collin Gillespie , DEN, 24, 24, 15, 9, 9.4, 0.5, 0.4, 0.4, 1.0, 2.8, 2.5, 1.9, 9.8, 0.0, 0.1, 1.0, 0.5
404, Derrick Rose , MEM, 35, 24, 6, 18, 16.6, 1.3, 0.5, 0.6, 4.0, 5.5, 5.8, 3.5, 16.3, 0.1, 0.6, 0.9, 1.3
404, Jalen Pickett , DEN, 24, 24, 17, 7, 4.8, 0.3, 0.0, 0.2, 0.3, 1.7, 1.2, 1.3, 4.7, 0.0, 0.0, 0.5, 0.1
404, Matt Ryan , NOP, 26, 24, 13, 11, 15.6, 0.7, 1.3, 0.9, 0.4, 6.3, 5.3, 4.5, 16.9, 0.0, 0.0, 1.3, 0.7
404, Stanley Umude , DET, 24, 24, 4, 20, 12.8, 0.7, 0.2, 1.0, 0.9, 5.8, 2.8, 4.3, 13.7, 0.3, 0.2, 1.7, 0.9
409, Colby Jones , SAC, 21, 23, 12, 11, 6.3, 0.0, 0.3, 0.1, 1.5, 2.7, 1.7, 1.8, 5.6, 0.0, 0.1, 0.8, 0.2
409, Isaiah Livers , WAS, 25, 23, 1, 22, 20.4, 0.8, 0.3, 0.8, 1.3, 8.1, 6.8, 5.8, 24.5, 0.2, 0.3, 1.9, 0.7
409, Mitchell Robinson , NYK, 26, 23, 13, 10, 28.1, 0.9, 3.1, 0.1, 5.6, 9.7, 7.0, 9.4, 27.7, 1.3, 0.5, 1.9, 1.9
412, Harry Giles III , LAL, 25, 22, 10, 12, 4.5, 0.4, 0.4, 0.4, 1.6, 1.5, 1.5, 1.8, 4.7, 0.1, 0.1, 0.7, 0.5
412, Jamal Cain , MIA, 25, 22, 11, 11, 11.5, 0.7, 0.7, 0.5, 1.6, 4.5, 2.8, 3.1, 11.8, 0.2, 0.1, 1.0, 0.7
412, LaMelo Ball , CHA, 22, 22, 7, 15, 32.3, 3.5, 2.6, 2.3, 9.9, 10.5, 8.6, 10.8, 36.0, 0.2, 0.6, 3.6, 4.1
412, Leaky Black , CHA, 24, 22, 1, 21, 9.9, 0.3, 0.5, 0.8, 0.9, 3.5, 2.5, 3.3, 10.9, 0.3, 0.2, 0.7, 0.5
412, Markieff Morris , DAL, 34, 22, 13, 9, 7.9, 0.2, 0.1, 0.1, 0.4, 2.8, 3.0, 3.5, 9.5, 0.0, 0.1, 0.5, 0.3
412, Tari Eason , HOU, 22, 22, 12, 10, 21.8, 2.3, 2.0, 2.2, 5.7, 6.4, 6.5, 3.9, 20.4, 0.9, 0.8, 2.3, 1.1
418, Admiral Schofield , ORL, 27, 21, 14, 7, 3.8, 0.1, 0.2, 0.0, 0.3, 2.2, 1.4, 1.4, 4.2, 0.0, 0.1, 0.4, 0.1
418, Garrett Temple , TOR, 37, 21, 4, 17, 7.1, 0.8, 0.3, 0.7, 1.0, 3.1, 3.1, 2.7, 7.9, 0.0, 0.1, 0.7, 0.5
418, Ibou Badji , POR, 21, 21, 5, 16, 10.3, 0.0, 0.8, 0.1, 1.0, 4.6, 3.6, 3.5, 9.9, 1.0, 0.1, 2.1, 0.6
418, Jalen Hood-Schifino , LAL, 20, 21, 10, 11, 5.2, 0.1, 0.0, 0.2, 0.4, 2.0, 1.6, 2.1, 4.7, 0.1, 0.2, 0.6, 0.5
418, Saben Lee , PHX, 24, 21, 12, 9, 8.5, 0.6, 0.2, 0.9, 1.5, 3.7, 2.0, 2.6, 7.7, 0.1, 0.3, 0.6, 1.2
423, Aleksej Pokusevski , CHA, 22, 20, 11, 9, 12.7, 0.5, 0.8, 0.8, 1.9, 5.7, 3.3, 4.2, 13.0, 0.4, 0.2, 0.7, 0.7
423, Gui Santos , GSW, 21, 20, 14, 6, 7.9, 0.7, 1.0, 0.7, 1.3, 2.8, 2.0, 2.8, 8.3, 0.1, 0.2, 1.0, 0.5
423, Luka Garza , MIN, 25, 20, 15, 5, 5.0, 0.4, 0.7, 0.1, 1.5, 1.8, 1.2, 1.9, 5.8, 0.1, 0.2, 1.0, 0.8
423, Marcus Smart , MEM, 30, 20, 7, 13, 30.2, 2.3, 1.3, 1.5, 5.1, 10.9, 8.6, 9.8, 27.5, 0.3, 0.3, 2.7, 2.9
423, Ryan Arcidiacono , NYK, 30, 20, 15, 5, 2.3, 0.0, 0.0, 0.0, 0.0, 0.8, 0.7, 0.2, 2.2, 0.0, 0.0, 0.3, 0.1
428, Braxton Key , DEN, 27, 19, 13, 6, 3.1, 0.2, 0.0, 0.3, 0.4, 0.8, 0.7, 0.7, 2.8, 0.1, 0.1, 0.3, 0.2
428, Charles Bassey , SAS, 23, 19, 3, 16, 10.8, 0.0, 0.7, 0.2, 3.1, 4.7, 3.3, 5.1, 11.2, 0.9, 0.1, 1.6, 0.5
428, Jerome Robinson , GSW, 27, 19, 14, 5, 3.6, 0.2, 0.2, 0.2, 0.7, 0.8, 0.4, 1.4, 3.1, 0.2, 0.0, 0.3, 0.3
428, Mark Williams , CHA, 22, 19, 7, 12, 26.8, 1.6, 3.5, 0.8, 10.3, 9.4, 8.9, 8.9, 30.6, 1.1, 0.9, 2.6, 2.8
428, Moses Brown , POR, 24, 19, 4, 15, 8.8, 0.5, 0.7, 0.2, 2.5, 3.8, 1.5, 3.1, 8.9, 0.4, 0.5, 1.2, 1.2
428, Wendell Moore Jr. , MIN, 22, 19, 15, 4, 2.8, 0.2, 0.0, 0.2, 0.5, 0.9, 0.7, 1.1, 3.4, 0.1, 0.0, 0.2, 0.0
434, AJ Griffin , ATL, 20, 18, 8, 10, 7.4, 0.1, 0.0, 0.4, 0.3, 2.6, 1.6, 2.2, 8.8, 0.1, 0.1, 0.3, 0.1
434, Nate Williams , HOU, 25, 18, 9, 9, 5.5, 0.2, 0.4, 0.2, 1.9, 0.9, 1.6, 1.2, 5.8, 0.0, 0.3, 0.6, 0.4
434, Onuralp Bitim , CHI, 25, 18, 8, 10, 12.5, 0.6, 0.7, 0.7, 1.4, 4.7, 4.5, 2.9, 11.9, 0.1, 0.2, 1.1, 0.4
434, Trey Jemison , MEM, 24, 18, 3, 15, 19.5, 0.7, 2.3, 0.4, 5.2, 9.4, 4.2, 7.5, 20.6, 0.9, 0.5, 2.7, 1.2
438, Chris Livingston , MIL, 20, 17, 11, 6, 4.2, 0.2, 0.1, 0.4, 0.8, 2.2, 1.4, 1.5, 3.8, 0.0, 0.2, 0.6, 0.1
438, Jay Huff , DEN, 26, 17, 13, 4, 2.6, 0.2, 0.1, 0.0, 0.5, 1.1, 0.7, 0.5, 3.4, 0.1, 0.0, 0.5, 0.1
438, Kenneth Lofton Jr. , UTA, 21, 17, 5, 12, 6.3, 0.4, 0.2, 0.1, 1.3, 2.0, 2.1, 1.7, 6.2, 0.2, 0.4, 0.9, 0.6
438, Taj Gibson , DET, 38, 17, 7, 10, 10.4, 0.0, 0.4, 0.0, 0.6, 2.7, 1.8, 3.2, 8.9, 0.4, 0.1, 1.7, 0.2
438, Theo Maledon , PHX, 22, 17, 5, 12, 12.5, 0.7, 0.4, 0.5, 1.8, 6.4, 3.0, 4.2, 12.0, 0.0, 0.4, 1.2, 1.2
443, Ashton Hagans , POR, 24, 16, 2, 14, 17.3, 0.6, 0.4, 0.2, 2.5, 7.1, 4.6, 4.9, 15.6, 0.6, 0.5, 2.3, 1.0
443, DaQuan Jeffries , NYK, 26, 16, 10, 6, 2.8, 0.0, 0.0, 0.0, 0.4, 0.9, 0.9, 0.1, 1.9, 0.1, 0.1, 0.1, 0.1
443, Devonte' Graham , SAS, 29, 16, 4, 12, 8.9, 1.1, 0.3, 1.1, 0.5, 1.9, 2.8, 2.8, 8.9, 0.1, 0.1, 0.4, 0.4
443, Dylan Windler , ATL, 27, 16, 9, 7, 5.1, 0.1, 0.1, 0.0, 0.3, 1.2, 1.9, 1.4, 5.5, 0.0, 0.0, 0.3, 0.1
443, Joe Harris , DET, 32, 16, 4, 12, 10.6, 0.3, 0.4, 0.5, 0.5, 4.7, 4.1, 2.6, 12.3, 0.1, 0.3, 1.2, 0.3
443, Noah Clowney , BKN, 19, 16, 7, 9, 10.3, 0.3, 0.8, 0.1, 1.8, 2.8, 4.6, 2.6, 9.5, 0.2, 0.2, 0.8, 0.6
443, Robin Lopez , MIL, 36, 16, 10, 6, 4.0, 0.0, 0.0, 0.0, 0.6, 1.6, 1.9, 1.3, 3.6, 0.2, 0.1, 0.4, 0.3
450, Ben Simmons , BKN, 27, 15, 7, 8, 23.9, 1.7, 1.4, 1.2, 5.7, 8.1, 5.7, 8.3, 25.5, 0.6, 0.2, 2.4, 1.4
450, Cole Swider , MIA, 24, 15, 6, 9, 5.5, 0.5, 0.0, 0.7, 0.5, 2.1, 1.6, 1.1, 5.2, 0.1, 0.0, 0.1, 0.1
