IND, VS_PLAYER, TEAM, GP, W, L, MIN, OPP_FGM, OPP_FGA, OPP_FG%, OPP_3PM, OPP_3PA, OPP_3P%, OPP_FTM, OPP_FTA, OPP_FT%, OPP_OREB, OPP_DREB, OPP_REB, OPP_AST, OPP_TOV, OPP_STL, OPP_BLK, OPP_BLKA, OPP_PF, OPP_PFD, OPP_PTS, plus_minus
557, JD Davison, BOS, 6, 6, 0, 47.7, 25.0, 83.3, 30.0, 0.0, 29.2, 0.0, 29.2, 33.3, 87.5, 12.5, 25.0, 37.5, 16.7, 12.5, 0.0, 4.2, 4.2, 16.7, 20.8, 79.2, -33.3
557, Jordan Ford, SAC, 6, 2, 4, 48.5, 35.6, 80.0, 44.4, 13.3, 31.1, 42.9, 13.3, 13.3, 100, 11.1, 31.1, 42.2, 17.8, 15.6, 2.2, 4.4, 6.7, 11.1, 8.9, 97.8, -31.1
557, Danilo Gallinari, DET, 6, 1, 5, 46.4, 45.6, 81.3, 56.1, 9.3, 29.0, 32.1, 15.0, 19.7, 76.3, 3.1, 27.5, 30.6, 25.9, 9.8, 7.8, 4.7, 2.6, 23.3, 15.5, 115.5, -13.5
557, Harry Giles III, LAL, 6, 4, 2, 46.9, 50.0, 80.6, 62.1, 8.3, 27.8, 30.0, 22.2, 27.8, 80.0, 13.9, 30.6, 44.4, 27.8, 13.9, 8.3, 8.3, 0.0, 2.8, 19.4, 130.6, 77.8
557, Quentin Grimes, DET, 6, 3, 3, 49.5, 41.6, 92.7, 44.9, 10.3, 32.6, 31.6, 21.5, 28.8, 74.6, 12.9, 36.9, 49.8, 28.8, 11.6, 9.9, 6.4, 6.0, 10.7, 23.6, 115.0, 18.9
557, Chimezie Metu, DET, 6, 1, 5, 48.1, 41.0, 82.4, 49.8, 11.7, 35.2, 33.3, 13.9, 20.4, 68.2, 8.3, 32.7, 41.0, 26.9, 15.7, 9.0, 5.2, 2.5, 16.7, 17.0, 107.7, 8.6
557, Isaiah Mobley, CLE, 6, 1, 5, 49.9, 42.2, 81.4, 51.8, 17.6, 38.2, 46.2, 13.7, 14.7, 93.3, 4.9, 33.3, 38.2, 27.5, 14.7, 6.9, 4.9, 1.0, 14.7, 13.7, 115.7, 8.8
557, Monte Morris, DET, 6, 2, 4, 47.0, 44.1, 87.6, 50.4, 9.7, 30.3, 31.8, 9.0, 12.4, 72.2, 6.2, 35.2, 41.4, 24.8, 11.0, 9.7, 6.2, 2.8, 17.9, 11.0, 106.9, 1.4
557, Dereon Seabron, NOP, 6, 3, 3, 47.1, 33.3, 91.5, 36.4, 8.5, 39.3, 21.7, 19.7, 26.5, 74.2, 13.7, 29.1, 42.7, 20.5, 12.8, 7.7, 4.3, 5.1, 23.9, 22.2, 94.9, -23.9
557, Gabe Vincent, LAL, 6, 3, 3, 47.1, 37.7, 83.7, 45.0, 13.7, 36.0, 38.0, 13.0, 16.7, 78.0, 8.0, 34.7, 42.7, 20.0, 16.0, 8.3, 4.3, 4.0, 21.3, 18.0, 102.0, 1.0
557, Jordan Walsh, BOS, 6, 6, 0, 51.2, 28.2, 83.3, 33.8, 7.7, 32.1, 24.0, 23.1, 28.2, 81.8, 15.4, 26.9, 42.3, 19.2, 15.4, 3.8, 3.8, 3.8, 9.0, 21.8, 87.2, -43.6
557, Robert Williams III, POR, 6, 2, 4, 47.1, 40.9, 85.7, 47.7, 13.1, 35.3, 37.1, 18.7, 23.8, 78.3, 9.5, 35.7, 45.2, 29.0, 13.5, 7.5, 8.3, 6.0, 19.4, 21.8, 113.5, 11.9
557, Thaddeus Young, PHX, 6, 3, 3, 45.5, 31.2, 84.0, 37.1, 9.6, 40.0, 24.0, 20.8, 26.4, 78.8, 12.0, 28.0, 40.0, 21.6, 12.8, 12.8, 5.6, 8.0, 13.6, 16.0, 92.8, -14.4
573, Buddy Boeheim, DET, 5, 0, 5, 46.7, 35.2, 84.8, 41.6, 12.4, 41.0, 30.2, 18.1, 28.6, 63.3, 11.4, 34.3, 45.7, 23.8, 11.4, 7.6, 3.8, 6.7, 20.0, 20.0, 101.0, -14.3
573, Wenyen Gabriel, MEM, 5, 1, 4, 49.4, 38.4, 87.2, 44.1, 12.8, 40.9, 31.3, 9.1, 13.4, 68.2, 6.7, 36.6, 43.3, 23.2, 17.1, 11.0, 6.7, 4.3, 17.1, 18.9, 98.8, 9.8
573, Shake Milton, NYK, 5, 4, 1, 47.8, 32.1, 73.2, 43.9, 8.9, 33.9, 26.3, 25.0, 28.6, 87.5, 5.4, 30.4, 35.7, 26.8, 14.3, 5.4, 8.9, 5.4, 16.1, 21.4, 98.2, -16.1
573, Frank Ntilikina, CHA, 5, 0, 5, 48.2, 44.9, 88.8, 50.6, 12.4, 36.0, 34.4, 20.2, 27.0, 75.0, 9.0, 41.6, 50.6, 22.5, 9.0, 4.5, 4.5, 5.6, 19.1, 20.2, 122.5, 1.1
573, Maozinha Pereira, MEM, 5, 1, 4, 46.5, 34.7, 78.8, 44.1, 13.6, 34.7, 39.0, 13.6, 18.6, 72.7, 4.2, 40.7, 44.9, 27.1, 16.9, 5.1, 5.9, 5.1, 19.5, 18.6, 96.6, 4.2
573, Tristan Vukcevic, WAS, 5, 2, 3, 47.0, 27.9, 76.5, 36.5, 5.9, 27.9, 21.1, 23.5, 30.9, 76.2, 7.4, 29.4, 36.8, 14.7, 14.7, 10.3, 7.4, 2.9, 20.6, 23.5, 85.3, -2.9
573, TyTy Washington Jr., MIL, 5, 3, 2, 43.1, 16.7, 52.1, 32.0, 6.3, 33.3, 18.8, 41.7, 52.1, 80.0, 4.2, 41.7, 45.8, 14.6, 16.7, 14.6, 0.0, 2.1, 16.7, 27.1, 81.3, 6.3
573, Yuta Watanabe, MEM, 5, 1, 4, 49.5, 42.8, 88.6, 48.3, 16.3, 39.2, 41.5, 12.7, 17.5, 72.4, 13.9, 31.3, 45.2, 28.3, 13.3, 9.0, 6.6, 4.2, 22.3, 16.9, 114.5, 18.1
573, Dylan Windler, ATL, 5, 3, 2, 48.8, 46.9, 92.7, 50.6, 13.5, 38.5, 35.1, 7.3, 12.5, 58.3, 9.4, 33.3, 42.7, 33.3, 13.5, 6.3, 2.1, 7.3, 16.7, 19.8, 114.6, 3.1
582, D.J. Carton, TOR, 4, 2, 2, 43.9, 45.7, 102.5, 44.6, 12.3, 34.6, 35.7, 16.0, 22.2, 72.2, 25.9, 35.8, 61.7, 18.5, 11.1, 12.3, 4.9, 7.4, 14.8, 21.0, 119.8, 38.3
582, Dexter Dennis, DAL, 4, 1, 3, 40.9, 41.1, 87.7, 46.9, 6.8, 31.5, 21.7, 12.3, 19.2, 64.3, 12.3, 45.2, 57.5, 23.3, 15.1, 11.0, 1.4, 5.5, 24.7, 12.3, 101.4, 12.3
582, Tosan Evbuomwan, MEM, 4, 0, 4, 51.0, 46.2, 94.5, 48.9, 15.2, 42.8, 35.5, 18.6, 24.8, 75.0, 13.8, 39.3, 53.1, 26.2, 10.3, 8.3, 4.8, 4.1, 11.7, 17.9, 126.2, 19.3
582, Alex Fudge, LAL, 4, 1, 3, 43.8, 42.4, 81.8, 51.9, 18.2, 42.4, 42.9, 18.2, 21.2, 85.7, 18.2, 27.3, 45.5, 33.3, 15.2, 9.1, 3.0, 0.0, 18.2, 18.2, 121.2, 60.6
582, Keon Johnson, BKN, 4, 0, 4, 49.6, 53.4, 89.3, 59.8, 21.4, 46.6, 45.8, 17.5, 20.4, 85.7, 10.7, 29.1, 39.8, 41.7, 13.6, 7.8, 7.8, 1.0, 21.4, 16.5, 145.6, 22.3
582, Theo Maledon, PHX, 4, 2, 2, 43.7, 33.3, 90.0, 37.0, 13.3, 46.7, 28.6, 13.3, 20.0, 66.7, 16.7, 56.7, 73.3, 20.0, 13.3, 3.3, 10.0, 6.7, 23.3, 23.3, 93.3, 26.7
582, Shake Milton, DET, 4, 0, 4, 44.1, 39.9, 78.3, 50.9, 9.8, 27.3, 35.9, 24.5, 28.7, 85.4, 7.7, 38.5, 46.2, 25.9, 16.1, 8.4, 8.4, 4.2, 19.6, 21.7, 114.0, 18.9
582, Pete Nance, CLE, 4, 2, 2, 55.4, 26.3, 63.2, 41.7, 5.3, 31.6, 16.7, 15.8, 15.8, 100, 0.0, 26.3, 26.3, 21.1, 21.1, 0.0, 5.3, 0.0, 10.5, 10.5, 73.7, -21.1
582, Jason Preston, UTA, 4, 1, 3, 47.5, 35.9, 87.5, 41.1, 14.1, 28.1, 50.0, 10.9, 17.2, 63.6, 9.4, 29.7, 39.1, 25.0, 12.5, 6.3, 6.3, 7.8, 10.9, 17.2, 96.9, -26.6
582, Adama Sanogo, CHI, 4, 1, 3, 45.2, 3.8, 57.7, 6.7, 0.0, 19.2, 0.0, 0.0, 0.0, 0.0, 0.0, 30.8, 30.8, 3.8, 42.3, 15.4, 3.8, 15.4, 19.2, 0.0, 7.7, -80.8
582, Alondes Williams, MIA, 4, 3, 1, 41.1, 35.7, 71.4, 50.0, 10.7, 35.7, 30.0, 17.9, 21.4, 83.3, 3.6, 28.6, 32.1, 28.6, 10.7, 21.4, 3.6, 0.0, 10.7, 14.3, 100.0, 35.7
593, Nicolas Batum, LAC, 3, 2, 1, 47.1, 38.3, 91.3, 41.9, 14.8, 33.9, 43.6, 14.8, 16.5, 89.5, 12.2, 31.3, 43.5, 23.5, 13.9, 5.2, 5.2, 7.8, 21.7, 20.9, 106.1, 0.0
593, Darius Bazley, PHI, 3, 0, 3, 51.5, 52.6, 84.2, 62.5, 15.8, 31.6, 50.0, 5.3, 5.3, 100, 5.3, 21.1, 26.3, 21.1, 10.5, 15.8, 5.3, 5.3, 15.8, 10.5, 126.3, 5.3
593, Robert Covington, LAC, 3, 2, 1, 47.5, 34.2, 84.9, 40.3, 8.9, 37.7, 23.6, 15.1, 19.2, 78.6, 11.6, 27.4, 39.0, 20.5, 23.3, 11.0, 3.4, 6.8, 20.5, 20.5, 92.5, -30.8
593, Mamadi Diakite, SAS, 3, 2, 1, 48.3, 30.3, 81.8, 37.0, 6.1, 39.4, 15.4, 18.2, 21.2, 85.7, 15.2, 42.4, 57.6, 21.2, 21.2, 6.1, 3.0, 6.1, 24.2, 15.2, 84.8, -15.2
593, Evan Fournier, NYK, 3, 2, 1, 47.7, 38.3, 71.6, 53.4, 13.6, 32.1, 42.3, 19.8, 23.5, 84.2, 4.9, 35.8, 40.7, 29.6, 21.0, 2.5, 8.6, 1.2, 18.5, 27.2, 109.9, 13.6
593, Usman Garuba, GSW, 3, 2, 1, 39.0, 35.0, 70.0, 50.0, 15.0, 25.0, 60.0, 25.0, 35.0, 71.4, 10.0, 35.0, 45.0, 20.0, 10.0, 5.0, 15.0, 5.0, 25.0, 20.0, 110.0, 25.0
593, Javonte Green, CHI, 3, 2, 1, 51.6, 37.4, 86.9, 43.0, 15.2, 42.4, 35.7, 12.1, 17.2, 70.6, 10.1, 26.3, 36.4, 26.3, 15.2, 7.1, 3.0, 4.0, 18.2, 14.1, 102.0, -22.2
593, Shaquille Harrison, MEM, 3, 1, 2, 45.9, 46.2, 76.9, 60.0, 15.4, 38.5, 40.0, 23.1, 38.5, 60.0, 0.0, 46.2, 46.2, 23.1, 7.7, 7.7, 7.7, 7.7, 0.0, 23.1, 130.8, 84.6
593, Mason Jones, SAC, 3, 1, 2, 48.5, 38.1, 85.7, 44.4, 11.9, 35.7, 33.3, 7.1, 9.5, 75.0, 7.1, 38.1, 45.2, 21.4, 19.0, 7.1, 7.1, 7.1, 14.3, 14.3, 95.2, -7.1
593, Taze Moore, POR, 3, 1, 2, 36.4, 25.0, 50.0, 50.0, 7.1, 21.4, 33.3, 46.4, 50.0, 92.9, 3.6, 21.4, 25.0, 14.3, 28.6, 10.7, 3.6, 10.7, 21.4, 25.0, 103.6, -17.9
593, Kobi Simmons, TOR, 3, 0, 3, 49.3, 46.6, 89.7, 51.9, 19.0, 42.2, 44.9, 8.6, 12.9, 66.7, 12.9, 34.5, 47.4, 31.9, 17.2, 5.2, 8.6, 5.2, 17.2, 12.9, 120.7, 27.6
593, Pat Spencer, GSW, 3, 1, 2, 49.4, 25.0, 83.3, 30.0, 0.0, 25.0, 0.0, 33.3, 33.3, 100, 33.3, 50.0, 83.3, 16.7, 16.7, 0.0, 8.3, 0.0, 16.7, 16.7, 83.3, 0.0
593, P.J. Tucker, PHI, 3, 2, 1, 47.7, 37.4, 87.8, 42.6, 7.2, 23.7, 30.3, 13.7, 20.9, 65.5, 10.1, 30.9, 41.0, 22.3, 13.7, 10.1, 5.0, 9.4, 20.1, 18.7, 95.7, -20.1
593, Ish Wainright, PHX, 3, 1, 2, 41.5, 29.7, 67.6, 44.0, 18.9, 43.2, 43.8, 24.3, 27.0, 90.0, 13.5, 27.0, 40.5, 16.2, 21.6, 8.1, 2.7, 5.4, 8.1, 24.3, 102.7, 16.2
593, Lindell Wigginton, MIL, 3, 3, 0, 44.9, 47.1, 105.9, 44.4, 11.8, 41.2, 28.6, 17.6, 17.6, 100, 23.5, 41.2, 64.7, 41.2, 5.9, 11.8, 0.0, 5.9, 5.9, 11.8, 123.5, 58.8
593, Dylan Windler, NYK, 3, 2, 1, 46.5, 12.5, 87.5, 14.3, 0.0, 62.5, 0.0, 6.3, 25.0, 25.0, 12.5, 50.0, 62.5, 6.3, 12.5, 6.3, 0.0, 0.0, 6.3, 18.8, 31.3, -50.0
609, Marques Bolden, MIL, 2, 2, 0, 37.0, 12.5, 87.5, 14.3, 12.5, 37.5, 33.3, 25.0, 25.0, 100, 25.0, 0.0, 25.0, 12.5, 12.5, 0.0, 0.0, 0.0, 0.0, 12.5, 62.5, -100.0
609, Marques Bolden, CHA, 2, 0, 2, 41.9, 40.0, 83.3, 48.0, 13.3, 33.3, 40.0, 6.7, 16.7, 40.0, 10.0, 36.7, 46.7, 30.0, 13.3, 3.3, 3.3, 3.3, 23.3, 13.3, 100.0, -6.7
609, Brandon Clarke, MEM, 2, 0, 2, 45.0, 33.3, 68.9, 48.4, 14.4, 31.1, 46.4, 21.1, 27.8, 76.0, 2.2, 32.2, 34.4, 22.2, 18.9, 5.6, 3.3, 4.4, 15.6, 18.9, 102.2, -10.0
609, Mamadi Diakite, NYK, 2, 2, 0, 46.5, 29.4, 82.4, 35.7, 11.8, 58.8, 20.0, 17.6, 17.6, 100, 5.9, 29.4, 35.3, 23.5, 11.8, 17.6, 5.9, 5.9, 17.6, 23.5, 88.2, 11.8
609, Hamidou Diallo, WAS, 2, 1, 1, 43.2, 18.2, 45.5, 40.0, 0.0, 18.2, 0.0, 9.1, 36.4, 25.0, 0.0, 54.5, 54.5, 18.2, 18.2, 9.1, 9.1, 0.0, 9.1, 18.2, 45.5, -36.4
609, Andrew Funk, CHI, 2, 1, 1, 51.0, 0.0, 60.0, 0.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, -160.0
609, Jacob Gilyard, BKN, 2, 2, 0, 53.2, 39.3, 82.1, 47.8, 7.1, 35.7, 20.0, 17.9, 28.6, 62.5, 7.1, 28.6, 35.7, 28.6, 17.9, 10.7, 0.0, 7.1, 14.3, 28.6, 103.6, -3.6
609, Danny Green, PHI, 2, 1, 1, 45.0, 41.5, 82.9, 50.0, 12.2, 31.7, 38.5, 19.5, 26.8, 72.7, 9.8, 22.0, 31.7, 26.8, 12.2, 7.3, 7.3, 2.4, 17.1, 19.5, 114.6, 0.0
609, Mouhamed Gueye, ATL, 2, 2, 0, 43.8, 50.0, 60.0, 83.3, 20.0, 20.0, 100, 20.0, 20.0, 100, 0.0, 40.0, 40.0, 30.0, 30.0, 10.0, 10.0, 0.0, 10.0, 20.0, 140.0, 130.0
609, Kevon Harris, ORL, 2, 1, 1, 43.2, 50.0, 92.9, 53.8, 14.3, 28.6, 50.0, 28.6, 50.0, 57.1, 14.3, 14.3, 28.6, 28.6, 0.0, 0.0, 0.0, 0.0, 14.3, 28.6, 142.9, 0.0
609, Justin Jackson, MIN, 2, 2, 0, 35.0, 0.0, 100.0, 0.0, 0.0, 50.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
609, Trey Jemison, WAS, 2, 0, 2, 37.2, 0.0, 50.0, 0.0, 0.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0, 25.0, 25.0, 0.0, 25.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0, -75.0
609, Ty Jerome, CLE, 2, 1, 1, 49.4, 56.7, 83.3, 68.0, 3.3, 6.7, 50.0, 36.7, 46.7, 78.6, 10.0, 36.7, 46.7, 23.3, 6.7, 10.0, 10.0, 0.0, 10.0, 33.3, 153.3, 46.7
609, Kenneth Lofton Jr., PHI, 2, 1, 1, 44.1, 50.0, 105.0, 47.6, 15.0, 50.0, 30.0, 40.0, 40.0, 100, 20.0, 30.0, 50.0, 25.0, 0.0, 15.0, 10.0, 5.0, 20.0, 20.0, 155.0, 70.0
609, KJ Martin, LAC, 2, 2, 0, 47.5, 37.9, 87.9, 43.1, 13.6, 31.8, 42.9, 10.6, 15.2, 70.0, 7.6, 33.3, 40.9, 21.2, 15.2, 6.1, 9.1, 4.5, 21.2, 13.6, 100.0, 6.1
609, Filip Petrusev, SAC, 2, 1, 1, 51.0, 30.8, 84.6, 36.4, 7.7, 38.5, 20.0, 15.4, 15.4, 100, 15.4, 30.8, 46.2, 30.8, 15.4, 7.7, 0.0, 0.0, 30.8, 15.4, 84.6, -23.1
609, Joshua Primo, LAC, 2, 2, 0, 42.8, 41.7, 100.0, 41.7, 4.2, 37.5, 11.1, 8.3, 16.7, 50.0, 8.3, 25.0, 33.3, 20.8, 8.3, 16.7, 4.2, 8.3, 8.3, 12.5, 95.8, 4.2
609, Dmytro Skapintsev, NYK, 2, 0, 2, 53.3, 25.0, 75.0, 33.3, 0.0, 0.0, 0.0, 25.0, 25.0, 100, 0.0, 75.0, 75.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0, 25.0, 75.0, 0.0
609, Isaiah Thomas, PHX, 2, 1, 1, 49.3, 42.1, 105.3, 40.0, 21.1, 42.1, 50.0, 10.5, 10.5, 100, 31.6, 31.6, 63.2, 31.6, 15.8, 5.3, 10.5, 15.8, 15.8, 15.8, 115.8, 0.0
609, Dariq Whitehead, BKN, 2, 1, 1, 43.6, 56.4, 89.1, 63.3, 25.5, 49.1, 51.9, 12.7, 18.2, 70.0, 12.7, 32.7, 45.5, 43.6, 9.1, 5.5, 12.7, 3.6, 14.5, 12.7, 150.9, 40.0
609, D.J. Wilson, PHI, 2, 1, 1, 51.6, 43.3, 83.3, 52.0, 6.7, 23.3, 28.6, 20.0, 26.7, 75.0, 6.7, 30.0, 36.7, 26.7, 10.0, 6.7, 3.3, 6.7, 16.7, 20.0, 113.3, -6.7
630, Izaiah Brockington, NOP, 1, 1, 0, 42.3, 50.0, 125.0, 40.0, 0.0, 25.0, 0.0, 12.5, 12.5, 100, 37.5, 37.5, 75.0, 25.0, 0.0, 0.0, 12.5, 12.5, 12.5, 12.5, 112.5, -37.5
630, Malcolm Cazalon, DET, 1, 0, 1, 43.1, 50.0, 66.7, 75.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.7, 16.7, 33.3, 16.7, 33.3, 0.0, 0.0, 0.0, 50.0, 0.0, 100.0, -83.3
630, Jalen Crutcher, NOP, 1, 1, 0, 53.0, 40.0, 100.0, 40.0, 0.0, 60.0, 0.0, 20.0, 20.0, 100, 0.0, 20.0, 20.0, 40.0, 0.0, 0.0, 20.0, 0.0, 0.0, 20.0, 100.0, -20.0
630, Henri Drell, CHI, 1, 0, 1, 48.1, 33.3, 66.7, 50.0, 16.7, 33.3, 50.0, 16.7, 33.3, 50.0, 0.0, 16.7, 16.7, 16.7, 16.7, 0.0, 0.0, 0.0, 0.0, 16.7, 100.0, -50.0
630, Adam Flagler, OKC, 1, 1, 0, 42.3, 46.2, 84.6, 54.5, 7.7, 38.5, 20.0, 0.0, 0.0, 0.0, 0.0, 30.8, 30.8, 30.8, 15.4, 15.4, 0.0, 7.7, 15.4, 7.7, 100.0, 0.0
630, Kaiser Gates, NOP, 1, 0, 1, 46.5, 37.5, 100.0, 37.5, 12.5, 31.3, 40.0, 6.3, 12.5, 50.0, 31.3, 50.0, 81.3, 6.3, 25.0, 6.3, 18.8, 0.0, 12.5, 6.3, 93.8, 12.5
630, Taj Gibson, DET, 1, 0, 1, 45.6, 41.7, 83.3, 50.0, 20.8, 41.7, 50.0, 8.3, 12.5, 66.7, 4.2, 37.5, 41.7, 25.0, 8.3, 4.2, 4.2, 4.2, 8.3, 16.7, 112.5, 12.5
630, Ron Harper Jr., TOR, 1, 1, 0, 45.6, 62.5, 100.0, 62.5, 0.0, 12.5, 0.0, 87.5, 112.5, 77.8, 12.5, 25.0, 37.5, 50.0, 0.0, 12.5, 0.0, 12.5, 0.0, 75.0, 212.5, 112.5
630, Quenton Jackson, IND, 1, 1, 0, 36.3, 40.0, 80.0, 50.0, 0.0, 20.0, 0.0, 40.0, 40.0, 100, 0.0, 40.0, 40.0, 20.0, 0.0, 20.0, 0.0, 20.0, 0.0, 20.0, 120.0, 120.0
630, Kira Lewis Jr., TOR, 1, 0, 1, 51.7, 66.7, 133.3, 50.0, 0.0, 33.3, 0.0, 0.0, 0.0, 0.0, 66.7, 33.3, 100.0, 33.3, 0.0, 0.0, 0.0, 0.0, 0.0, 33.3, 133.3, 133.3
630, Markquis Nowell, TOR, 1, 0, 1, 50.2, 28.6, 71.4, 40.0, 14.3, 42.9, 33.3, 0.0, 0.0, 0.0, 0.0, 28.6, 28.6, 14.3, 28.6, 14.3, 28.6, 0.0, 28.6, 14.3, 71.4, -57.1
630, Drew Peterson, BOS, 1, 1, 0, 51.0, 40.0, 100.0, 40.0, 0.0, 40.0, 0.0, 40.0, 40.0, 100, 20.0, 20.0, 40.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.0, 120.0, -40.0
630, Filip Petrusev, PHI, 1, 1, 0, 38.3, 28.6, 100.0, 28.6, 14.3, 42.9, 33.3, 0.0, 0.0, 0.0, 14.3, 14.3, 28.6, 28.6, 0.0, 14.3, 0.0, 14.3, 14.3, 0.0, 71.4, -42.9
630, Zavier Simpson, MEM, 1, 0, 1, 47.0, 31.6, 73.7, 42.9, 15.8, 36.8, 42.9, 10.5, 15.8, 66.7, 5.3, 31.6, 36.8, 21.1, 21.1, 5.3, 5.3, 5.3, 10.5, 15.8, 89.5, -63.2
630, Javonte Smart, PHI, 1, 1, 0, 66.7, 100.0, 300.0, 33.3, 100.0, 200.0, 50.0, 0.0, 0.0, 0.0, 200.0, 0.0, 200.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 300.0, 300.0
630, Daniel Theis, IND, 1, 1, 0, 44.4, 36.8, 73.7, 50.0, 10.5, 31.6, 33.3, 21.1, 21.1, 100, 5.3, 52.6, 57.9, 15.8, 15.8, 5.3, 15.8, 5.3, 10.5, 15.8, 105.3, 0.0
