IND, VS_PLAYER, TEAM, GP, W, L, MIN, OPP_FGM, OPP_FGA, OPP_FG%, OPP_3PM, OPP_3PA, OPP_3P%, OPP_FTM, OPP_FTA, OPP_FT%, OPP_OREB, OPP_DREB, OPP_REB, OPP_AST, OPP_TOV, OPP_STL, OPP_BLK, OPP_BLKA, OPP_PF, OPP_PFD, OPP_PTS, plus_minus
100, Keldon Johnson, SAS, 69, 17, 52, 46.3, 43.3, 88.1, 49.1, 12.3, 32.9, 37.4, 17.4, 22.6, 77.2, 10.2, 34.0, 44.3, 26.1, 12.6, 8.0, 4.6, 5.4, 17.6, 18.3, 116.3, 7.9
100, Aaron Nesmith, IND, 69, 39, 30, 47.0, 42.6, 87.8, 48.5, 10.9, 30.1, 36.3, 19.4, 24.6, 78.7, 10.9, 32.0, 42.9, 24.0, 13.4, 6.3, 5.6, 6.0, 17.8, 20.7, 115.5, -3.4
100, Jabari Walker, POR, 69, 18, 51, 48.7, 42.8, 86.1, 49.7, 11.4, 33.2, 34.5, 19.6, 25.0, 78.7, 10.4, 32.2, 42.6, 26.8, 13.8, 8.6, 6.6, 4.5, 18.3, 21.1, 116.7, 9.2
100, Victor Wembanyama, SAS, 69, 17, 52, 46.4, 42.6, 88.6, 48.1, 12.3, 33.3, 37.0, 13.6, 17.2, 79.0, 9.9, 32.6, 42.5, 27.3, 13.2, 9.1, 3.9, 7.9, 18.6, 14.9, 111.2, 3.3
106, Jaylen Brown, BOS, 68, 52, 16, 48.0, 42.4, 92.8, 45.7, 13.6, 37.7, 36.0, 13.1, 17.3, 75.6, 11.1, 32.8, 43.9, 25.4, 12.1, 6.9, 3.3, 6.9, 18.3, 16.3, 111.5, -9.6
106, Jevon Carter, CHI, 68, 33, 35, 48.3, 38.6, 84.0, 45.9, 13.8, 38.0, 36.4, 17.3, 22.2, 77.6, 10.6, 33.6, 44.2, 26.1, 16.8, 6.7, 5.7, 5.0, 18.7, 18.9, 108.2, -0.7
106, Alex Caruso, CHI, 68, 33, 35, 48.4, 40.3, 87.1, 46.3, 14.6, 40.4, 36.2, 15.2, 19.6, 77.7, 10.1, 33.6, 43.6, 27.1, 15.1, 7.6, 4.8, 5.2, 19.3, 17.5, 110.4, 0.0
106, Nic Claxton, BKN, 68, 26, 42, 48.8, 42.7, 90.4, 47.3, 13.5, 34.5, 39.0, 16.0, 19.8, 80.7, 10.5, 35.8, 46.4, 26.1, 12.7, 6.7, 4.6, 5.7, 18.2, 18.1, 114.9, 6.3
106, John Collins, UTA, 68, 27, 41, 47.4, 45.1, 89.5, 50.4, 14.5, 35.4, 41.1, 17.2, 22.1, 77.6, 10.2, 31.3, 41.4, 30.0, 11.7, 8.0, 6.7, 5.0, 19.2, 19.0, 121.9, 7.7
106, Luka Doncic, DAL, 68, 44, 24, 47.4, 42.4, 89.1, 47.6, 13.3, 35.6, 37.3, 16.0, 20.4, 78.5, 10.6, 33.3, 43.9, 27.5, 13.9, 7.2, 3.6, 5.0, 20.5, 17.6, 114.1, -5.4
106, Dorian Finney-Smith, BKN, 68, 28, 40, 49.0, 42.4, 90.0, 47.2, 12.7, 34.5, 36.6, 16.2, 19.8, 81.9, 10.3, 35.5, 45.7, 25.4, 12.9, 6.5, 4.7, 5.0, 17.7, 17.9, 113.7, 2.7
106, LeBron James, LAL, 68, 39, 29, 47.2, 43.2, 91.8, 47.0, 13.7, 37.1, 37.0, 13.1, 16.4, 80.0, 10.9, 31.4, 42.3, 27.6, 12.8, 8.3, 4.4, 5.6, 19.8, 14.5, 113.2, -4.1
106, Kawhi Leonard, LAC, 68, 44, 24, 49.1, 41.1, 89.6, 45.9, 12.8, 35.6, 36.0, 15.9, 20.6, 77.6, 11.1, 31.2, 42.3, 26.1, 13.9, 7.2, 4.4, 5.1, 19.1, 17.7, 111.1, -8.3
106, Tyrese Maxey, PHI, 68, 41, 27, 48.6, 41.3, 87.6, 47.2, 12.0, 33.2, 36.0, 18.4, 23.4, 78.8, 11.3, 33.0, 44.3, 26.6, 14.1, 5.8, 5.8, 6.3, 18.2, 20.5, 113.1, -5.3
106, T.J. McConnell, IND, 68, 38, 30, 46.4, 41.9, 83.7, 50.0, 10.1, 28.3, 35.6, 21.2, 27.1, 78.1, 10.0, 29.5, 39.6, 23.8, 14.6, 6.0, 5.3, 5.1, 18.4, 22.3, 115.0, -3.2
106, Jaden McDaniels, MIN, 68, 46, 22, 49.4, 40.0, 88.6, 45.2, 11.8, 33.0, 35.7, 17.7, 22.2, 79.4, 10.9, 31.3, 42.1, 25.0, 14.0, 7.8, 4.6, 5.5, 20.0, 19.3, 109.5, -4.6
106, Davion Mitchell, SAC, 68, 40, 28, 47.9, 40.4, 84.1, 48.1, 12.5, 32.4, 38.5, 19.0, 23.5, 80.8, 8.9, 32.6, 41.5, 27.1, 12.9, 6.9, 3.1, 3.7, 17.3, 19.8, 112.3, 3.5
106, Duncan Robinson, MIA, 68, 38, 30, 48.8, 40.7, 86.8, 46.9, 13.4, 36.8, 36.5, 15.7, 20.4, 76.9, 9.3, 33.9, 43.1, 26.7, 13.4, 6.5, 4.7, 3.8, 19.2, 18.7, 110.5, -1.0
106, Gary Trent Jr., TOR, 68, 24, 44, 47.9, 44.7, 90.2, 49.6, 13.2, 35.3, 37.3, 15.3, 19.1, 80.2, 11.0, 33.3, 44.3, 27.8, 13.4, 6.6, 5.3, 4.5, 17.3, 18.3, 117.9, 4.1
106, Devin Vassell, SAS, 68, 17, 51, 46.9, 43.9, 89.8, 48.9, 11.4, 31.9, 35.8, 15.4, 19.5, 79.0, 10.6, 33.7, 44.3, 27.1, 12.8, 8.6, 4.4, 6.1, 17.2, 16.4, 114.6, 6.1
122, Bam Adebayo, MIA, 67, 37, 30, 49.2, 40.7, 87.6, 46.5, 13.1, 37.5, 35.0, 14.7, 18.6, 79.4, 9.4, 35.2, 44.6, 26.1, 14.2, 6.3, 4.5, 3.6, 19.0, 17.0, 109.3, -0.8
122, Tobias Harris, PHI, 67, 38, 29, 48.6, 41.3, 87.9, 47.0, 12.0, 33.9, 35.4, 18.6, 23.0, 80.9, 10.7, 33.7, 44.4, 26.6, 13.7, 5.8, 6.4, 6.4, 18.4, 19.9, 113.3, -3.8
122, Jaxson Hayes, LAL, 67, 39, 28, 46.7, 43.4, 92.2, 47.1, 13.5, 38.5, 35.2, 14.3, 18.5, 77.0, 12.5, 31.5, 44.0, 27.7, 12.7, 8.3, 4.5, 3.8, 16.9, 17.0, 114.6, 5.8
122, Jrue Holiday, BOS, 67, 53, 14, 48.6, 42.1, 93.3, 45.1, 13.7, 38.2, 36.0, 13.1, 17.2, 76.5, 11.3, 32.9, 44.2, 25.2, 11.8, 6.4, 3.5, 6.4, 17.5, 15.9, 111.0, -10.2
122, Marcus Sasser, DET, 67, 10, 57, 47.0, 42.1, 85.2, 49.4, 12.1, 32.0, 38.0, 20.5, 26.1, 78.6, 9.9, 33.8, 43.7, 25.8, 13.1, 8.4, 5.8, 4.2, 18.0, 20.3, 116.9, 9.1
122, Max Strus, CLE, 67, 41, 26, 48.2, 40.2, 88.2, 45.6, 12.8, 33.9, 37.8, 16.1, 20.2, 79.5, 10.4, 32.4, 42.8, 25.2, 14.7, 7.8, 5.4, 4.7, 19.0, 17.2, 109.3, -5.5
122, Andrew Wiggins, GSW, 67, 35, 32, 47.5, 42.6, 90.5, 47.1, 13.5, 37.2, 36.3, 17.5, 21.9, 80.0, 11.3, 31.7, 43.0, 26.7, 12.4, 7.9, 4.7, 4.1, 17.7, 19.5, 116.3, 1.1
122, Jalen Williams, OKC, 67, 47, 20, 46.9, 40.1, 88.2, 45.4, 13.0, 36.4, 35.7, 17.3, 22.0, 78.4, 12.1, 32.1, 44.3, 26.6, 15.2, 6.6, 5.1, 6.9, 18.1, 18.6, 110.4, -7.3
130, Anthony Black, ORL, 66, 38, 28, 48.1, 40.1, 85.2, 47.0, 11.5, 31.7, 36.4, 17.6, 22.5, 78.0, 9.1, 31.1, 40.2, 24.1, 14.9, 9.0, 5.0, 6.4, 20.2, 19.7, 109.2, 1.1
130, Miles Bridges, CHA, 66, 16, 50, 48.8, 44.3, 89.1, 49.8, 14.1, 37.4, 37.8, 16.8, 20.5, 82.0, 10.3, 35.8, 46.1, 29.6, 13.3, 6.9, 5.1, 4.1, 16.7, 17.5, 119.6, 11.4
130, Amir Coffey, LAC, 66, 45, 21, 47.6, 43.8, 89.3, 49.0, 13.3, 34.5, 38.5, 16.8, 21.5, 78.3, 11.0, 30.8, 41.8, 27.2, 12.2, 7.8, 5.2, 5.1, 18.7, 18.7, 117.7, 1.7
130, Kris Dunn, UTA, 66, 25, 41, 46.8, 42.7, 88.0, 48.6, 14.0, 36.2, 38.7, 17.7, 22.4, 78.9, 10.3, 30.0, 40.3, 29.0, 13.0, 8.1, 6.0, 4.8, 17.2, 19.7, 117.1, -0.5
130, Tyrese Haliburton, IND, 66, 38, 28, 46.5, 43.6, 89.1, 48.9, 9.8, 27.9, 35.0, 19.2, 24.4, 78.5, 11.1, 32.8, 43.9, 23.6, 12.4, 6.3, 5.0, 6.2, 17.6, 20.2, 116.1, -5.7
130, Jordan Hawkins, NOP, 66, 37, 29, 47.4, 41.3, 87.4, 47.3, 13.5, 38.3, 35.3, 16.5, 21.2, 77.8, 11.3, 33.7, 45.0, 27.2, 13.7, 6.3, 5.5, 3.9, 18.4, 18.4, 112.7, -0.9
130, Jaren Jackson Jr., MEM, 66, 22, 44, 48.1, 41.8, 87.6, 47.8, 14.1, 35.6, 39.5, 16.6, 20.9, 79.4, 10.4, 36.3, 46.7, 26.8, 15.0, 7.5, 6.9, 6.5, 19.8, 19.2, 114.3, 7.7
130, Tyus Jones, WAS, 66, 11, 55, 46.0, 46.5, 90.7, 51.3, 11.9, 31.3, 38.1, 17.5, 22.4, 77.9, 12.1, 35.8, 48.0, 29.9, 13.2, 7.2, 5.1, 5.4, 15.9, 18.4, 122.4, 11.8
130, Caris LeVert, CLE, 66, 36, 30, 48.1, 40.3, 86.6, 46.5, 12.4, 33.7, 36.9, 18.3, 23.2, 78.8, 9.9, 32.9, 42.8, 24.8, 14.0, 7.8, 4.7, 5.0, 19.2, 18.7, 111.3, -2.5
130, Isaac Okoro, CLE, 66, 39, 27, 49.2, 41.7, 89.8, 46.4, 12.2, 34.3, 35.5, 16.7, 21.5, 77.5, 10.3, 33.9, 44.1, 25.5, 13.5, 7.4, 5.1, 4.9, 19.0, 18.2, 112.2, -0.5
130, Russell Westbrook, LAC, 66, 44, 22, 47.1, 41.5, 88.4, 47.0, 12.3, 35.0, 35.2, 18.4, 23.9, 77.2, 10.6, 31.6, 42.2, 25.9, 13.2, 7.3, 5.0, 4.7, 19.6, 20.9, 113.8, -2.8
130, Zion Williamson, NOP, 66, 39, 27, 47.4, 40.3, 86.7, 46.5, 13.7, 38.9, 35.2, 17.2, 21.7, 79.1, 9.9, 32.1, 42.0, 26.9, 13.7, 6.5, 5.6, 5.1, 18.1, 18.3, 111.4, -2.8
130, Ivica Zubac, LAC, 66, 41, 25, 49.5, 42.0, 90.7, 46.3, 13.9, 36.8, 37.8, 14.6, 18.4, 79.4, 10.7, 31.3, 41.9, 27.9, 12.9, 8.1, 4.1, 4.8, 18.6, 16.6, 112.6, -4.5
143, Max Christie, LAL, 65, 37, 28, 46.0, 41.2, 89.9, 45.9, 13.2, 35.9, 36.6, 14.4, 18.3, 78.9, 10.1, 31.9, 42.0, 26.8, 12.0, 7.9, 4.6, 5.4, 18.6, 15.8, 110.0, 0.7
143, Zach Collins, SAS, 65, 16, 49, 47.1, 44.4, 89.6, 49.5, 12.5, 33.0, 37.8, 16.9, 22.2, 75.9, 9.7, 34.2, 43.8, 27.8, 11.7, 9.1, 4.4, 4.4, 16.3, 18.6, 118.1, 12.3
143, Eric Gordon, PHX, 65, 39, 26, 47.8, 41.6, 91.4, 45.5, 12.7, 35.4, 35.9, 16.8, 21.7, 77.3, 11.7, 29.5, 41.2, 25.9, 12.3, 8.1, 4.3, 6.5, 20.2, 18.7, 112.6, -3.5
143, Rui Hachimura, LAL, 65, 38, 27, 46.9, 43.4, 92.0, 47.2, 13.4, 37.2, 36.2, 12.2, 15.3, 79.3, 10.7, 31.9, 42.6, 27.4, 12.8, 7.5, 4.6, 5.2, 18.7, 13.9, 112.5, -3.7
143, Naji Marshall, NOP, 65, 40, 25, 47.9, 38.8, 86.6, 44.8, 13.1, 39.4, 33.3, 16.9, 21.4, 79.0, 10.6, 31.7, 42.2, 25.9, 15.0, 6.5, 5.7, 4.0, 19.1, 18.7, 107.5, -7.8
143, Miles McBride, NYK, 65, 39, 26, 50.5, 40.9, 88.1, 46.5, 12.7, 35.7, 35.5, 15.9, 20.5, 77.5, 10.9, 33.3, 44.1, 26.8, 14.3, 7.0, 5.8, 4.2, 17.7, 18.4, 110.4, 0.1
143, Andrew Nembhard, IND, 65, 39, 26, 47.3, 42.5, 87.8, 48.4, 10.7, 28.9, 37.1, 18.6, 23.7, 78.2, 11.2, 33.2, 44.4, 23.8, 14.0, 6.6, 5.2, 6.0, 17.3, 20.3, 114.4, -0.9
143, Kelly Oubre Jr., PHI, 65, 37, 28, 48.5, 41.4, 87.1, 47.5, 13.0, 35.1, 37.0, 19.4, 24.7, 78.6, 11.3, 34.8, 46.1, 27.3, 14.9, 6.0, 6.8, 6.0, 17.8, 21.4, 115.2, 1.2
143, Nick Richards, CHA, 65, 13, 52, 49.3, 45.0, 90.1, 50.0, 13.9, 36.4, 38.1, 14.6, 18.5, 79.0, 11.0, 34.1, 45.1, 30.8, 13.9, 8.0, 5.4, 4.8, 18.0, 17.8, 118.5, 12.0
143, Jae'Sean Tate, HOU, 65, 32, 33, 47.6, 37.9, 84.5, 44.9, 11.3, 34.9, 32.3, 19.4, 25.7, 75.3, 9.4, 34.5, 43.8, 22.1, 15.2, 7.4, 5.6, 4.3, 19.5, 21.4, 106.5, -3.6
143, Matisse Thybulle, POR, 65, 18, 47, 48.3, 42.7, 86.5, 49.3, 11.8, 32.4, 36.3, 18.2, 23.3, 78.1, 11.0, 33.0, 44.0, 27.5, 15.9, 8.7, 6.5, 4.9, 18.3, 20.5, 115.3, 7.5
143, Jaylin Williams, OKC, 65, 44, 21, 47.7, 39.3, 84.7, 46.4, 13.0, 35.3, 36.9, 18.8, 24.0, 78.0, 10.9, 32.4, 43.3, 27.1, 15.7, 7.1, 4.9, 4.9, 18.6, 19.4, 110.3, -4.3
143, Kenrich Williams, OKC, 65, 45, 20, 47.9, 39.7, 86.1, 46.2, 12.5, 35.2, 35.6, 17.1, 21.5, 79.4, 10.5, 31.0, 41.4, 27.3, 16.7, 7.0, 5.5, 6.3, 19.0, 18.9, 109.0, -6.8
156, Devin Booker, PHX, 64, 40, 24, 47.9, 41.9, 90.3, 46.4, 13.3, 36.7, 36.3, 16.5, 21.2, 77.9, 10.8, 30.0, 40.7, 26.2, 11.7, 7.8, 3.9, 5.6, 19.8, 18.1, 113.6, -6.2
156, Al Horford, BOS, 64, 51, 13, 48.5, 41.4, 91.4, 45.3, 12.7, 36.8, 34.7, 13.1, 16.9, 77.2, 10.0, 32.4, 42.5, 24.3, 11.4, 6.4, 3.5, 6.6, 17.2, 16.0, 108.7, -12.4
156, Kevin Huerter, SAC, 64, 37, 27, 47.5, 42.5, 86.3, 49.3, 12.5, 32.2, 38.9, 17.7, 21.3, 83.0, 8.4, 33.6, 42.0, 28.4, 13.5, 6.7, 3.9, 3.8, 17.3, 19.3, 115.2, -2.3
156, Joe Ingles, ORL, 64, 41, 23, 48.4, 40.1, 83.6, 48.0, 11.0, 32.2, 34.2, 17.7, 22.7, 78.0, 9.4, 29.0, 38.4, 23.4, 15.2, 8.3, 4.2, 4.9, 21.3, 20.8, 109.0, -7.1
156, Trayce Jackson-Davis, GSW, 64, 36, 28, 47.7, 41.4, 89.6, 46.3, 13.3, 36.0, 36.9, 16.7, 21.7, 76.7, 11.3, 31.1, 42.4, 27.3, 12.8, 7.5, 5.2, 5.7, 16.2, 17.9, 112.8, -1.7
156, Walker Kessler, UTA, 64, 26, 38, 47.7, 43.6, 91.7, 47.5, 15.4, 38.4, 40.0, 13.7, 18.6, 73.8, 11.5, 30.2, 41.7, 29.5, 11.8, 9.1, 5.9, 6.8, 19.1, 16.7, 116.2, 4.8
156, Duop Reath, POR, 64, 17, 47, 48.9, 42.7, 85.9, 49.8, 11.5, 33.0, 34.8, 20.3, 25.3, 80.4, 10.7, 32.7, 43.4, 26.8, 14.8, 8.4, 6.3, 4.0, 18.0, 22.1, 117.3, 7.2
163, Saddiq Bey, ATL, 63, 28, 35, 47.0, 44.2, 89.1, 49.7, 13.4, 34.5, 38.8, 17.2, 21.6, 79.7, 10.8, 31.1, 42.0, 27.9, 12.9, 7.8, 5.8, 4.4, 19.6, 18.2, 119.1, 0.4
163, Bilal Coulibaly, WAS, 63, 11, 52, 46.5, 45.0, 89.0, 50.5, 11.1, 31.1, 35.7, 17.7, 22.9, 77.2, 11.8, 35.5, 47.4, 27.7, 14.3, 8.0, 5.4, 5.1, 17.9, 19.4, 118.8, 11.4
163, Brandon Ingram, NOP, 63, 38, 25, 48.6, 41.2, 88.0, 46.9, 13.7, 38.7, 35.3, 16.1, 20.9, 77.0, 9.6, 31.6, 41.1, 27.3, 13.4, 6.7, 5.1, 5.0, 18.0, 18.9, 112.2, -4.7
163, Alperen Sengun, HOU, 63, 29, 34, 48.3, 41.3, 88.1, 46.8, 12.9, 35.8, 36.1, 17.3, 23.3, 74.3, 10.6, 34.4, 45.0, 25.4, 13.0, 7.2, 5.9, 3.9, 19.4, 19.4, 112.8, -1.2
163, Cam Thomas, BKN, 63, 22, 41, 47.9, 42.8, 88.8, 48.2, 13.3, 34.7, 38.5, 17.1, 20.6, 83.0, 10.1, 34.7, 44.8, 26.7, 12.5, 6.4, 4.9, 5.0, 18.4, 18.3, 116.0, 4.5
163, Ausar Thompson, DET, 63, 10, 53, 47.5, 41.2, 86.9, 47.4, 11.8, 32.2, 36.8, 20.3, 25.2, 80.8, 9.2, 32.3, 41.4, 26.5, 13.1, 9.0, 5.5, 5.3, 17.9, 21.3, 114.7, 6.9
169, Cade Cunningham, DET, 62, 9, 53, 47.7, 42.7, 87.5, 48.8, 11.7, 31.9, 36.7, 20.8, 25.1, 82.8, 9.1, 31.4, 40.5, 26.5, 11.7, 8.9, 6.3, 4.8, 17.4, 21.7, 117.9, 8.0
169, Haywood Highsmith, MIA, 62, 36, 26, 49.2, 41.0, 88.0, 46.6, 13.8, 37.9, 36.3, 15.0, 19.5, 77.0, 9.5, 34.2, 43.8, 28.2, 14.3, 7.3, 4.5, 3.9, 18.7, 17.1, 110.8, 0.7
169, Garrison Mathews, ATL, 62, 29, 33, 47.3, 42.4, 85.5, 49.6, 14.2, 36.1, 39.2, 18.1, 23.5, 76.9, 10.4, 33.7, 44.1, 27.3, 15.1, 7.4, 5.4, 3.5, 19.2, 20.3, 117.1, 5.8
169, CJ McCollum, NOP, 62, 39, 23, 48.3, 40.8, 87.0, 46.9, 13.6, 38.2, 35.7, 15.6, 19.9, 78.4, 9.6, 32.4, 42.0, 27.3, 13.6, 6.3, 5.5, 5.0, 17.8, 18.1, 110.9, -4.9
169, Moses Moody, GSW, 62, 35, 27, 47.5, 40.2, 86.9, 46.2, 13.0, 35.2, 37.0, 16.7, 21.8, 76.5, 10.5, 31.3, 41.8, 25.9, 13.1, 7.7, 5.7, 4.2, 18.1, 20.3, 110.1, -3.3
169, Dario Saric, GSW, 62, 33, 29, 47.9, 41.8, 87.2, 48.0, 12.9, 35.0, 36.8, 18.0, 22.7, 79.3, 10.3, 31.6, 41.9, 25.4, 13.0, 8.2, 4.8, 3.4, 18.8, 19.9, 114.5, 1.0
175, Santi Aldama, MEM, 61, 23, 38, 48.8, 42.1, 88.5, 47.6, 13.7, 35.4, 38.6, 16.6, 21.2, 78.5, 11.3, 36.0, 47.3, 27.5, 14.1, 7.4, 6.3, 6.5, 18.8, 18.6, 114.5, 8.3
175, Sam Merrill, CLE, 61, 36, 25, 48.9, 40.2, 86.9, 46.2, 12.5, 33.8, 37.0, 16.7, 21.2, 79.0, 9.3, 33.7, 43.0, 24.4, 12.3, 7.2, 4.7, 4.2, 18.9, 18.3, 109.6, -1.3
175, Dwight Powell, DAL, 61, 38, 23, 46.6, 40.7, 85.2, 47.8, 12.6, 34.0, 37.1, 19.5, 25.3, 77.3, 11.0, 32.8, 43.8, 26.0, 14.5, 7.5, 3.7, 3.0, 22.1, 19.1, 113.6, -2.9
178, Scottie Barnes, TOR, 60, 22, 38, 47.5, 43.6, 89.5, 48.7, 13.3, 35.1, 37.8, 15.4, 19.3, 79.9, 10.4, 33.2, 43.6, 28.2, 13.5, 6.5, 5.5, 5.2, 17.7, 17.6, 115.8, 3.3
178, Caleb Martin, MIA, 60, 33, 27, 49.8, 40.6, 88.1, 46.1, 13.9, 38.9, 35.7, 15.9, 19.6, 80.8, 9.4, 33.9, 43.3, 27.1, 13.7, 6.1, 5.6, 3.3, 19.8, 17.6, 110.9, -1.8
178, Day'Ron Sharpe, BKN, 60, 24, 36, 48.5, 39.4, 87.9, 44.8, 11.9, 35.8, 33.2, 18.8, 23.9, 78.6, 10.4, 30.1, 40.5, 24.3, 13.4, 8.2, 6.0, 5.0, 19.6, 20.4, 109.5, -3.1
178, Karl-Anthony Towns, MIN, 60, 41, 19, 48.7, 39.9, 87.9, 45.4, 11.4, 32.0, 35.5, 16.9, 21.4, 78.8, 10.1, 30.4, 40.5, 24.8, 13.3, 7.2, 4.7, 5.4, 20.5, 19.1, 108.0, -8.5
178, Trendon Watford, BKN, 60, 24, 36, 48.4, 41.2, 87.3, 47.2, 13.9, 38.3, 36.4, 18.0, 23.0, 78.5, 9.6, 30.8, 40.4, 25.8, 12.2, 8.0, 6.3, 4.2, 19.5, 19.4, 114.4, 4.3
183, Jalen Duren, DET, 59, 13, 46, 47.6, 43.0, 89.1, 48.2, 12.3, 33.6, 36.6, 19.4, 23.8, 81.4, 8.9, 32.6, 41.6, 27.1, 11.0, 8.8, 6.3, 5.0, 17.0, 20.8, 117.6, 8.1
183, Scoot Henderson, POR, 59, 18, 41, 48.4, 44.0, 88.0, 50.0, 12.5, 35.0, 35.6, 19.6, 23.9, 82.0, 10.8, 33.5, 44.2, 28.9, 14.0, 9.6, 6.6, 4.1, 18.8, 20.9, 120.1, 13.0
183, Isaiah Jackson, IND, 59, 36, 23, 46.1, 40.6, 83.7, 48.5, 9.9, 28.3, 34.8, 21.5, 27.7, 77.7, 11.4, 28.6, 40.1, 22.5, 16.0, 7.6, 4.9, 6.5, 18.5, 22.5, 112.5, -1.6
183, Luke Kornet, BOS, 59, 46, 13, 49.8, 42.4, 92.1, 46.1, 13.4, 37.4, 35.8, 13.0, 16.6, 78.1, 11.4, 31.1, 42.5, 26.1, 11.6, 6.2, 4.5, 5.8, 16.2, 15.2, 111.2, -9.0
183, Bennedict Mathurin, IND, 59, 33, 26, 46.2, 43.9, 87.4, 50.2, 10.3, 28.4, 36.2, 19.6, 25.2, 77.9, 11.4, 31.3, 42.7, 23.5, 14.0, 6.4, 6.1, 5.0, 18.9, 21.4, 117.8, 2.8
183, Larry Nance Jr., NOP, 59, 33, 26, 48.1, 39.4, 85.8, 45.9, 12.9, 39.1, 33.0, 17.3, 21.0, 82.3, 10.2, 32.3, 42.4, 25.5, 15.4, 7.1, 5.4, 4.2, 18.2, 17.7, 109.0, -3.0
183, JT Thor, CHA, 59, 14, 45, 47.9, 39.5, 84.8, 46.6, 11.4, 32.9, 34.6, 20.1, 24.9, 80.7, 10.0, 35.3, 45.3, 24.8, 13.8, 6.9, 4.8, 4.4, 17.0, 19.3, 110.6, 4.7
183, James Wiseman, DET, 59, 8, 51, 47.1, 43.2, 87.3, 49.5, 12.5, 32.6, 38.5, 20.2, 25.6, 79.1, 10.3, 33.3, 43.7, 27.6, 12.6, 9.1, 5.7, 4.7, 18.4, 20.5, 119.2, 14.3
191, Goga Bitadze, ORL, 58, 33, 25, 49.3, 40.8, 87.2, 46.8, 11.7, 31.6, 37.1, 17.0, 22.5, 75.6, 10.1, 32.2, 42.3, 23.9, 14.1, 8.3, 5.1, 7.0, 21.3, 20.7, 110.3, -2.2
191, KJ Martin, PHI, 58, 31, 27, 47.5, 39.8, 84.3, 47.2, 11.2, 33.3, 33.7, 20.7, 25.9, 80.0, 12.7, 32.5, 45.2, 26.0, 16.9, 6.4, 6.8, 5.6, 18.4, 21.9, 111.6, 0.2
191, Kris Murray, POR, 58, 12, 46, 48.4, 40.7, 84.8, 48.0, 11.8, 33.4, 35.4, 18.1, 23.9, 75.9, 10.0, 32.2, 42.3, 26.2, 15.4, 10.2, 6.1, 4.2, 17.5, 19.6, 111.4, 4.9
191, Jalen Smith, IND, 58, 34, 24, 47.0, 44.0, 87.5, 50.3, 11.7, 29.7, 39.6, 20.2, 25.3, 79.7, 11.2, 31.4, 42.6, 25.2, 13.7, 6.6, 5.5, 4.8, 17.0, 21.4, 119.9, 1.1
191, Amen Thompson, HOU, 58, 27, 31, 46.7, 39.1, 84.0, 46.5, 12.0, 33.2, 36.1, 19.8, 25.2, 78.6, 9.7, 33.1, 42.9, 23.7, 15.2, 7.6, 6.4, 4.8, 18.7, 20.5, 109.9, -0.7
196, Dyson Daniels, NOP, 57, 31, 26, 48.3, 40.8, 87.7, 46.6, 14.2, 40.0, 35.5, 16.8, 21.0, 79.6, 10.5, 31.6, 42.1, 26.4, 15.2, 6.7, 4.7, 4.4, 19.0, 19.1, 112.6, -2.8
196, Gradey Dick, TOR, 57, 18, 39, 46.9, 44.7, 88.2, 50.7, 13.2, 35.8, 36.9, 16.6, 21.1, 78.9, 11.4, 34.5, 45.8, 28.2, 14.5, 8.2, 5.6, 3.5, 18.1, 18.4, 119.3, 14.3
196, Chris Duarte, SAC, 57, 34, 23, 48.4, 41.7, 86.7, 48.0, 13.1, 34.3, 38.2, 18.6, 23.7, 78.6, 10.0, 32.8, 42.8, 26.4, 13.9, 7.2, 4.8, 4.0, 17.9, 20.0, 115.0, 3.8
196, Cameron Johnson, BKN, 57, 20, 37, 48.5, 42.4, 88.3, 48.0, 13.1, 32.7, 40.1, 16.0, 20.1, 79.6, 10.5, 35.2, 45.7, 26.1, 12.3, 6.7, 5.1, 5.3, 18.2, 17.8, 114.0, 2.6
196, Josh Okogie, PHX, 57, 35, 22, 47.8, 41.2, 88.1, 46.7, 12.4, 35.0, 35.5, 17.8, 22.3, 79.8, 11.2, 28.8, 40.1, 26.0, 14.7, 9.0, 5.5, 5.8, 22.6, 18.5, 112.6, -0.4
196, Blake Wesley, SAS, 57, 16, 41, 46.3, 41.9, 86.1, 48.6, 11.7, 31.8, 36.7, 17.3, 22.2, 78.0, 10.0, 35.0, 45.0, 25.3, 13.6, 7.8, 5.3, 5.4, 15.9, 18.3, 112.7, 8.6
202, Jimmy Butler, MIA, 56, 30, 26, 49.3, 40.8, 87.4, 46.7, 13.1, 36.8, 35.5, 16.4, 20.9, 78.5, 9.2, 33.8, 43.0, 26.8, 14.0, 6.8, 4.7, 3.7, 19.8, 18.2, 111.1, -5.4
202, Caleb Houstan, ORL, 56, 30, 26, 49.7, 40.7, 88.4, 46.0, 11.8, 34.9, 33.7, 17.8, 22.8, 78.2, 10.4, 33.7, 44.2, 23.8, 13.0, 7.0, 3.9, 5.3, 19.1, 20.5, 110.9, 1.2
202, Kyrie Irving, DAL, 56, 37, 19, 47.5, 41.7, 89.1, 46.8, 12.8, 35.2, 36.2, 16.9, 22.0, 76.8, 10.9, 33.5, 44.4, 28.0, 13.3, 7.0, 4.1, 5.3, 19.1, 18.1, 113.1, -5.9
