IND, PLAYER, TEAM, AGE, GP, W, L, MIN, OFFRTG, DEFRTG, NETRTG, AST%, AST/TO, AST_RATIO, OREB%, DREB%, REB%, TO_RATIO, EFG%, TS%, USG%, PACE, PIE, POSS
375, Dominick Barlow , SAS, 20, 33, 7, 26, 12.7, 113.3, 117.8, -4.5, 11.4, 4.00, 20.2, 9.8, 16.7, 13.0, 5.1, 50.9, 54.8, 13.9, 101.20, 8.4, 888
375, Orlando Robinson , MIA, 23, 33, 18, 15, 9.1, 114.3, 109.4, 4.9, 16.3, 1.89, 25.2, 10.1, 19.2, 14.8, 13.3, 55.6, 59.6, 14.5, 97.97, 9.8, 608
377, Jake LaRavia , MEM, 22, 32, 8, 24, 21.3, 104.0, 110.4, -6.4, 11.1, 1.34, 12.6, 6.1, 9.2, 7.6, 9.4, 43.3, 49.8, 19.5, 99.08, 7.1, 1410
377, Maxwell Lewis , LAL, 21, 32, 17, 15, 3.1, 73.4, 107.0, -33.6, 9.4, 0.56, 14.7, 1.9, 2.0, 1.9, 26.5, 22.5, 22.5, 12.0, 105.00, -2.9, 218
377, Shaedon Sharpe , POR, 20, 32, 8, 24, 33.1, 105.8, 116.0, -10.3, 13.8, 1.31, 14.5, 3.6, 11.6, 7.3, 11.1, 47.5, 52.4, 22.0, 99.67, 8.0, 2190
380, Jarace Walker , IND, 20, 31, 16, 15, 10.6, 117.8, 115.7, 2.1, 13.8, 2.44, 23.8, 3.7, 15.0, 9.2, 9.8, 49.5, 51.4, 15.3, 104.52, 7.4, 715
380, Kevin Knox II , DET, 24, 31, 4, 27, 18.1, 109.4, 117.2, -7.8, 5.7, 1.05, 9.6, 3.0, 10.8, 6.6, 9.2, 54.6, 57.0, 15.7, 103.16, 6.2, 1208
380, Ousmane Dieng , OKC, 20, 31, 19, 12, 11.0, 110.3, 109.5, 0.8, 13.7, 1.94, 20.5, 2.9, 11.1, 7.1, 10.6, 51.0, 54.0, 16.0, 99.76, 7.2, 707
380, Terry Taylor , CHI, 24, 31, 12, 19, 6.1, 107.1, 104.4, 2.7, 6.8, 1.43, 17.2, 8.9, 9.9, 9.4, 12.1, 53.8, 55.8, 10.8, 100.15, 6.1, 394
384, Justin Minaya , POR, 25, 30, 3, 27, 8.8, 102.6, 105.2, -2.5, 7.0, 1.86, 17.6, 5.6, 8.4, 6.9, 9.5, 41.0, 42.0, 9.6, 97.68, 3.8, 534
384, Patty Mills , MIA, 35, 30, 14, 16, 13.2, 111.6, 108.1, 3.5, 10.9, 2.06, 18.8, 2.1, 6.6, 4.2, 9.1, 44.8, 46.9, 15.1, 100.28, 4.5, 829
384, Thaddeus Young , PHX, 35, 30, 10, 20, 13.7, 115.8, 118.4, -2.6, 18.2, 4.23, 31.1, 10.3, 13.7, 12.0, 7.3, 61.7, 60.5, 12.6, 98.72, 9.7, 842
384, Thanasis Antetokounmpo , MIL, 31, 30, 19, 11, 4.6, 100.0, 111.0, -11.0, 14.7, 1.17, 26.4, 5.7, 4.3, 4.9, 22.6, 50.0, 48.4, 12.2, 101.47, 1.2, 290
388, Jarred Vanderbilt , LAL, 25, 29, 14, 15, 20.0, 113.6, 109.4, 4.2, 7.7, 1.29, 18.7, 7.3, 16.4, 12.0, 14.5, 55.3, 57.8, 11.1, 103.85, 7.7, 1253
388, Josh Minott , MIN, 21, 29, 22, 7, 2.9, 101.0, 97.4, 3.6, 11.9, 3.50, 15.2, 4.3, 15.3, 9.6, 4.3, 48.4, 56.3, 17.5, 112.56, 12.2, 198
388, Monte Morris , MIN, 28, 29, 19, 10, 15.1, 112.3, 103.0, 9.3, 20.4, 9.14, 29.1, 1.5, 9.8, 5.6, 3.2, 50.4, 51.9, 15.2, 99.58, 9.7, 905
388, Ricky Council IV , PHI, 22, 29, 12, 17, 9.3, 113.6, 110.9, 2.7, 8.2, 3.75, 9.6, 4.9, 11.3, 8.0, 2.6, 53.8, 60.8, 21.4, 102.39, 11.6, 574
388, Robert Covington , PHI, 33, 29, 20, 9, 16.8, 115.6, 103.6, 12.1, 6.4, 2.18, 16.8, 6.4, 12.7, 9.7, 7.7, 53.6, 58.0, 10.4, 98.87, 7.9, 998
393, Brandon Boston Jr. , LAC, 22, 28, 16, 12, 8.9, 103.9, 122.0, -18.1, 4.5, 0.64, 5.0, 4.3, 8.9, 6.6, 7.9, 46.8, 49.6, 22.2, 98.42, 4.6, 512
393, Brice Sensabaugh , UTA, 20, 28, 6, 22, 17.5, 109.5, 124.4, -15.0, 14.2, 1.17, 17.6, 2.4, 15.8, 8.9, 15.1, 47.4, 51.0, 19.5, 101.43, 6.2, 1035
393, Cody Martin , CHA, 28, 28, 7, 21, 26.9, 106.4, 116.9, -10.5, 19.2, 2.36, 27.6, 2.4, 12.4, 7.2, 11.7, 44.4, 46.0, 15.7, 98.10, 6.6, 1541
393, Evan Fournier , DET, 31, 28, 7, 21, 17.2, 97.8, 108.6, -10.7, 13.7, 2.33, 16.8, 0.8, 9.0, 4.8, 7.2, 41.7, 45.2, 18.3, 101.26, 5.7, 1019
393, P.J. Tucker , LAC, 38, 28, 13, 15, 15.5, 110.6, 113.2, -2.5, 4.4, 1.88, 22.1, 5.9, 11.4, 8.7, 11.8, 44.3, 46.3, 5.3, 98.41, 2.5, 885
398, Colby Jones , SAC, 21, 27, 14, 13, 6.5, 106.8, 101.1, 5.7, 15.3, 2.57, 19.1, 8.0, 12.3, 10.0, 7.4, 39.4, 39.1, 17.5, 98.98, 5.0, 365
398, Kira Lewis Jr. , UTA, 23, 27, 10, 17, 8.8, 100.0, 108.8, -8.8, 22.8, 2.62, 25.2, 3.0, 5.6, 4.3, 9.6, 37.5, 43.0, 17.6, 103.57, 6.4, 509
398, Mitchell Robinson , NYK, 26, 27, 15, 12, 26.0, 116.6, 114.4, 2.2, 3.4, 0.72, 9.6, 17.1, 18.0, 17.5, 13.3, 55.9, 53.5, 10.0, 96.96, 8.3, 1412
401, Cory Joseph , GSW, 32, 26, 10, 16, 11.4, 114.2, 117.2, -3.0, 17.4, 3.50, 34.7, 1.9, 8.3, 5.0, 9.9, 46.1, 47.0, 10.8, 102.20, 4.2, 633
401, Jontay Porter , TOR, 24, 26, 6, 20, 13.8, 105.8, 115.0, -9.2, 22.6, 2.86, 30.9, 7.1, 15.3, 11.2, 10.8, 48.1, 51.4, 15.5, 103.94, 9.3, 779
401, Matt Ryan , NOP, 26, 26, 13, 13, 14.8, 108.6, 106.5, 2.2, 6.1, 0.89, 11.0, 1.5, 7.8, 4.7, 12.3, 61.5, 63.8, 14.6, 103.59, 6.2, 833
401, Neemias Queta , BOS, 24, 26, 22, 4, 11.4, 128.9, 108.8, 20.1, 6.1, 1.40, 12.0, 15.3, 19.6, 17.5, 8.5, 61.4, 63.6, 14.5, 97.70, 10.8, 599
405, Jalen Pickett , DEN, 24, 25, 18, 7, 4.8, 104.0, 104.5, -0.5, 24.1, 2.22, 30.3, 0.9, 10.2, 5.9, 13.6, 55.7, 57.1, 16.8, 99.75, 7.6, 250
405, Nathan Mensah , CHA, 25, 25, 3, 22, 12.3, 94.9, 114.5, -19.6, 4.3, 0.64, 15.8, 8.7, 12.7, 10.5, 24.6, 42.9, 49.6, 6.8, 99.71, 0.7, 633
405, Zach LaVine , CHI, 29, 25, 10, 15, 34.9, 109.9, 115.3, -5.4, 17.2, 1.88, 17.3, 0.9, 13.4, 7.2, 9.2, 53.1, 57.8, 23.8, 97.91, 11.0, 1780
408, Aleksej Pokusevski , CHA, 22, 24, 12, 12, 13.7, 104.5, 115.5, -11.0, 13.2, 1.93, 18.7, 4.8, 16.2, 10.5, 9.7, 47.4, 52.5, 16.7, 97.15, 9.2, 671
408, Collin Gillespie , DEN, 24, 24, 15, 9, 9.4, 111.7, 109.2, 2.5, 16.4, 1.93, 23.5, 0.4, 8.5, 4.5, 12.2, 57.2, 58.6, 16.6, 99.78, 7.1, 470
408, Derrick Rose , MEM, 35, 24, 6, 18, 16.6, 103.9, 107.7, -3.8, 31.0, 2.52, 27.3, 1.7, 8.9, 5.3, 10.8, 50.6, 54.0, 22.2, 101.51, 10.8, 844
408, Garrett Temple , TOR, 37, 24, 5, 19, 9.2, 98.7, 113.4, -14.6, 11.1, 1.70, 17.9, 4.7, 10.1, 7.4, 10.5, 49.2, 52.9, 14.4, 102.96, 6.1, 475
408, Stanley Umude , DET, 24, 24, 4, 20, 12.8, 104.1, 113.8, -9.7, 5.3, 0.79, 9.1, 2.7, 13.0, 8.1, 11.6, 58.3, 64.7, 15.0, 103.78, 7.2, 659
413, Isaiah Livers , DET, 25, 23, 1, 22, 20.4, 106.1, 125.4, -19.3, 7.1, 1.56, 15.2, 3.0, 7.3, 5.0, 9.7, 44.0, 46.0, 12.2, 103.54, 2.6, 1011
413, Jamal Cain , MIA, 25, 23, 12, 11, 11.1, 106.6, 108.6, -2.0, 5.7, 1.25, 9.3, 5.9, 8.4, 7.2, 7.4, 50.0, 54.4, 16.1, 100.33, 6.8, 530
413, Leaky Black , CHA, 24, 23, 1, 22, 10.1, 104.0, 110.6, -6.6, 11.2, 3.80, 26.4, 3.3, 13.2, 8.2, 6.9, 54.9, 57.3, 9.9, 99.06, 7.2, 480
413, Luka Garza , MIN, 25, 23, 17, 6, 5.0, 103.4, 108.7, -5.2, 5.6, 0.67, 4.3, 11.5, 11.2, 11.4, 6.5, 52.1, 55.1, 28.6, 108.12, 8.5, 262
417, Admiral Schofield , ORL, 27, 22, 15, 7, 3.7, 89.3, 97.1, -7.8, 14.6, 1.50, 17.1, 2.5, 14.6, 8.8, 11.4, 47.9, 46.2, 15.9, 101.57, 5.7, 168
417, Harry Giles III , LAL, 25, 22, 10, 12, 4.5, 110.1, 123.8, -13.7, 8.8, 1.00, 9.0, 10.6, 16.3, 13.3, 9.0, 49.0, 50.3, 23.7, 103.20, 7.7, 208
417, LaMelo Ball , CHA, 22, 22, 7, 15, 32.3, 111.8, 120.2, -8.4, 39.5, 2.12, 24.3, 3.8, 12.2, 7.8, 11.5, 51.5, 56.1, 31.5, 103.00, 13.3, 1522
417, Markieff Morris , DAL, 34, 22, 13, 9, 7.9, 103.4, 118.3, -14.9, 10.0, 1.20, 15.4, 2.2, 14.9, 8.4, 12.8, 49.1, 50.2, 15.5, 103.13, 6.5, 379
417, Saben Lee , PHX, 24, 22, 13, 9, 8.1, 105.5, 100.5, 5.0, 25.9, 3.75, 27.0, 5.3, 10.8, 8.3, 7.2, 37.0, 48.5, 19.0, 101.93, 10.2, 380
417, Tari Eason , HOU, 22, 22, 12, 10, 21.8, 112.6, 103.1, 9.4, 8.7, 1.35, 10.8, 8.8, 20.3, 14.5, 8.0, 51.3, 52.8, 18.8, 101.43, 13.1, 1011
417, Wendell Moore Jr. , MIN, 22, 22, 17, 5, 3.0, 95.6, 104.4, -8.8, 9.1, 1.67, 21.7, 0.0, 14.7, 7.0, 13.0, 46.7, 46.7, 9.9, 114.51, 6.7, 160
424, Gui Santos , GSW, 21, 21, 15, 6, 7.9, 111.0, 111.6, -0.6, 9.4, 1.71, 17.1, 8.0, 15.9, 11.9, 10.0, 60.2, 66.2, 13.6, 102.47, 9.7, 356
424, Ibou Badji , POR, 21, 21, 5, 16, 10.3, 95.3, 113.3, -18.0, 9.3, 0.93, 24.5, 8.5, 14.7, 11.5, 26.4, 65.0, 63.3, 7.8, 100.63, 3.6, 446
424, Jalen Hood-Schifino , LAL, 20, 21, 10, 11, 5.2, 88.9, 111.9, -23.0, 12.9, 0.89, 11.1, 1.7, 9.6, 5.7, 12.5, 24.4, 31.6, 24.2, 103.50, -1.8, 235
424, Jerome Robinson , GSW, 27, 21, 16, 5, 3.6, 108.4, 98.8, 9.6, 8.6, 2.50, 11.6, 1.1, 6.3, 3.6, 4.7, 32.3, 36.7, 19.0, 105.18, 1.6, 167
424, Onuralp Bitim , CHI, 25, 21, 9, 12, 11.5, 106.6, 113.8, -7.2, 7.9, 1.86, 13.8, 2.4, 9.8, 6.1, 7.4, 49.3, 50.2, 14.1, 99.55, 4.8, 500
424, Trey Jemison , MEM, 24, 21, 5, 16, 20.7, 106.2, 113.0, -6.8, 6.7, 0.66, 11.7, 11.6, 11.9, 11.7, 17.8, 58.1, 61.2, 14.0, 97.48, 6.8, 871
430, Marcus Smart , MEM, 30, 20, 7, 13, 30.2, 108.5, 109.2, -0.8, 21.1, 1.39, 21.0, 0.9, 7.3, 4.1, 15.1, 51.9, 55.2, 22.5, 102.65, 8.3, 1289
430, Moses Brown , POR, 24, 20, 4, 16, 8.5, 104.2, 119.6, -15.4, 6.5, 0.88, 8.9, 14.9, 24.7, 19.3, 10.1, 49.1, 45.3, 16.9, 100.61, 6.9, 356
430, Nate Williams , HOU, 25, 20, 9, 11, 5.4, 112.9, 107.8, 5.0, 8.5, 3.50, 13.0, 8.8, 7.4, 8.1, 3.7, 52.4, 55.1, 16.7, 103.80, 9.1, 233
430, Noah Clowney , BKN, 19, 20, 9, 11, 13.1, 105.3, 110.4, -5.2, 7.6, 1.30, 12.7, 7.0, 17.3, 11.9, 9.8, 59.6, 62.0, 13.9, 100.41, 10.3, 551
430, Ryan Arcidiacono , NYK, 30, 20, 15, 5, 2.3, 82.1, 80.0, 2.1, 13.3, 2.00, 33.3, 0.0, 13.8, 7.5, 16.7, 0.0, 0.0, 7.4, 100.99, 0.8, 95
435, Braxton Key , DEN, 27, 19, 13, 6, 3.1, 96.9, 103.1, -6.3, 23.1, 9.00, 31.0, 4.9, 21.7, 13.2, 3.4, 47.1, 50.9, 14.7, 104.03, 13.0, 127
435, Charles Bassey , SAS, 23, 19, 3, 16, 10.8, 105.1, 116.7, -11.6, 13.6, 1.40, 26.9, 10.2, 26.5, 17.8, 19.2, 72.5, 73.9, 11.0, 105.69, 11.6, 455
435, Devonte' Graham , SAS, 29, 19, 5, 14, 11.6, 111.5, 106.6, 4.9, 23.1, 4.11, 29.1, 1.3, 11.6, 6.3, 7.1, 48.7, 52.3, 16.9, 102.22, 9.3, 469
435, Mark Williams , CHA, 22, 19, 7, 12, 26.8, 115.2, 116.4, -1.2, 5.9, 1.29, 10.0, 14.3, 20.9, 17.6, 7.7, 64.9, 67.5, 16.2, 100.03, 12.9, 1056
439, AJ Griffin , ATL, 20, 18, 8, 10, 7.4, 109.7, 119.5, -9.8, 4.2, 0.67, 7.1, 1.4, 10.1, 5.4, 10.7, 38.9, 40.3, 15.6, 107.79, 1.8, 298
439, Ashton Hagans , POR, 24, 18, 3, 15, 16.8, 105.4, 106.9, -1.5, 23.5, 1.72, 32.5, 4.1, 10.1, 7.0, 18.8, 45.5, 50.3, 14.5, 96.71, 6.4, 609
439, Chris Livingston , MIL, 20, 18, 11, 7, 4.1, 107.6, 117.8, -10.2, 8.6, 1.25, 17.9, 3.1, 19.4, 11.5, 14.3, 47.2, 50.3, 13.3, 103.58, 4.7, 158
439, Javon Freeman-Liberty , TOR, 24, 18, 3, 15, 16.5, 99.8, 121.8, -21.9, 14.0, 1.53, 18.7, 3.5, 16.0, 9.4, 12.3, 45.3, 51.2, 17.6, 102.41, 7.3, 633
439, Jay Huff , DEN, 26, 18, 14, 4, 2.6, 93.5, 98.1, -4.7, 7.4, 2.00, 10.5, 2.2, 17.6, 10.4, 5.3, 70.0, 72.4, 15.0, 110.12, 11.7, 107
439, Kenneth Lofton Jr. , UTA, 21, 18, 5, 13, 6.6, 101.9, 106.0, -4.1, 18.4, 1.75, 17.9, 2.1, 13.3, 7.3, 10.3, 40.0, 42.4, 21.3, 105.92, 4.6, 263
439, Taj Gibson , DET, 38, 18, 7, 11, 10.3, 103.6, 108.4, -4.8, 6.3, 1.80, 20.9, 5.3, 10.9, 8.1, 11.6, 39.3, 41.6, 8.1, 100.73, 1.5, 385
439, Vit Krejci , ATL, 23, 18, 9, 9, 24.8, 119.1, 118.2, 1.0, 11.0, 3.08, 29.9, 1.5, 7.8, 4.4, 9.7, 67.1, 68.0, 8.9, 97.12, 5.1, 904
447, DaQuan Jeffries , NYK, 26, 17, 11, 6, 2.7, 87.6, 95.0, -7.4, 18.5, 1.67, 19.2, 0.0, 9.6, 4.6, 11.5, 41.2, 39.1, 19.3, 102.84, 3.8, 97
447, Jules Bernard , WAS, 24, 17, 2, 15, 6.9, 110.2, 105.6, 4.6, 15.5, 3.25, 18.3, 5.0, 8.4, 6.5, 5.6, 50.0, 50.4, 18.6, 103.69, 7.4, 256
447, Scotty Pippen Jr. , MEM, 23, 17, 5, 12, 23.8, 103.4, 113.9, -10.4, 30.5, 1.72, 26.7, 3.6, 8.4, 5.9, 15.5, 58.9, 61.7, 21.5, 99.73, 10.1, 843
447, Theo Maledon , PHX, 22, 17, 5, 12, 12.5, 107.8, 121.6, -13.8, 17.4, 1.56, 23.0, 1.6, 9.3, 5.3, 14.8, 32.1, 38.5, 17.3, 104.35, 2.9, 463
447, Tosan Evbuomwan , DET, 23, 17, 1, 16, 21.6, 103.6, 119.2, -15.6, 6.3, 1.78, 14.8, 4.7, 12.2, 8.2, 8.3, 59.2, 61.6, 10.8, 99.06, 6.4, 752
452, Dylan Windler , ATL, 27, 16, 9, 7, 5.1, 111.1, 105.7, 5.4, 15.3, 9.00, 27.3, 1.3, 12.5, 7.6, 3.0, 67.4, 67.4, 12.8, 101.55, 10.3, 171
452, Joe Harris , DET, 32, 16, 4, 12, 10.6, 104.9, 119.4, -14.5, 7.9, 2.50, 18.5, 1.7, 5.7, 3.7, 7.4, 48.7, 48.9, 10.4, 104.06, 2.2, 371
452, Johnny Juzang , UTA, 23, 16, 3, 13, 17.1, 113.5, 117.0, -3.5, 7.7, 1.88, 13.5, 2.4, 8.5, 5.4, 7.2, 61.0, 61.5, 14.8, 97.47, 6.5, 561
452, Robin Lopez , MIL, 36, 16, 10, 6, 4.0, 95.8, 115.9, -20.1, 8.7, 2.00, 15.4, 4.5, 3.0, 3.8, 7.7, 42.1, 45.3, 13.9, 104.19, 2.6, 143
452, Udoka Azubuike , PHX, 24, 16, 12, 4, 7.1, 105.4, 126.5, -21.1, 3.8, 0.75, 8.3, 9.6, 16.9, 13.4, 11.1, 69.6, 60.9, 12.1, 101.68, 6.2, 240
457, Ben Simmons , BKN, 27, 15, 7, 8, 23.9, 109.6, 113.0, -3.4, 30.6, 3.19, 44.3, 8.0, 24.1, 15.8, 13.9, 58.1, 57.1, 12.6, 102.24, 11.9, 759
457, Cole Swider , MIA, 24, 15, 6, 9, 5.5, 102.4, 109.5, -7.2, 8.5, 0.50, 8.2, 1.1, 8.0, 4.3, 16.3, 55.6, 56.9, 22.7, 98.07, 6.8, 170
457, Hunter Tyson , DEN, 23, 15, 11, 4, 2.9, 107.0, 96.9, 10.1, 6.1, 1.00, 8.7, 2.4, 16.3, 9.9, 8.7, 52.6, 52.6, 20.2, 106.61, 4.1, 100
457, Jett Howard , ORL, 20, 15, 8, 7, 3.5, 95.0, 97.5, -2.5, 10.3, 1.50, 9.7, 1.9, 8.6, 5.5, 6.5, 50.0, 50.5, 21.4, 107.30, 7.0, 120
457, Otto Porter Jr. , TOR, 30, 15, 6, 9, 11.6, 112.2, 107.5, 4.7, 5.8, 4.00, 18.2, 3.2, 13.0, 8.0, 4.5, 54.5, 56.8, 8.3, 103.13, 5.4, 376
462, Colin Castleton , LAL, 23, 14, 8, 6, 4.0, 83.6, 120.0, -36.4, 11.1, 1.00, 13.6, 8.6, 12.5, 10.4, 13.6, 61.5, 70.3, 14.6, 99.87, 8.0, 116
462, James Bouknight , CHA, 23, 14, 0, 14, 5.8, 107.8, 115.2, -7.3, 12.5, 3.00, 12.0, 1.2, 11.8, 6.0, 4.0, 59.8, 59.7, 24.0, 98.20, 11.1, 166
462, Leonard Miller , MIN, 20, 14, 12, 2, 3.1, 96.1, 98.0, -1.9, 22.6, 7.00, 29.2, 6.4, 27.9, 16.7, 4.2, 75.0, 75.0, 14.9, 110.39, 19.4, 103
462, Micah Potter , UTA, 26, 14, 2, 12, 11.2, 102.5, 109.7, -7.2, 4.8, 1.25, 11.9, 4.7, 15.7, 10.1, 9.5, 56.5, 60.9, 10.1, 98.75, 8.8, 323
462, Olivier Sarr , OKC, 25, 14, 7, 7, 6.8, 109.1, 104.0, 5.1, 3.0, 0.67, 6.5, 11.5, 23.6, 18.1, 9.7, 63.2, 66.4, 12.9, 100.77, 9.6, 198
467, Boban Marjanovic , HOU, 35, 13, 8, 5, 4.5, 99.2, 122.3, -23.1, 11.9, 1.67, 13.2, 12.5, 28.8, 20.9, 7.9, 46.2, 51.9, 22.4, 106.33, 12.5, 131
467, Brandon Williams , DAL, 24, 13, 8, 5, 4.6, 93.9, 113.8, -20.0, 31.6, 4.00, 28.6, 4.1, 6.2, 5.1, 7.1, 39.1, 43.1, 20.3, 104.68, 7.2, 131
467, Daishen Nix , MIN, 22, 13, 10, 3, 3.5, 118.3, 97.1, 21.2, 12.5, 1.67, 15.6, 0.0, 4.5, 2.1, 9.4, 47.7, 46.3, 22.1, 111.98, 6.3, 109
467, Emoni Bates , CLE, 20, 13, 7, 6, 7.8, 95.2, 122.6, -27.4, 11.1, 3.50, 14.6, 1.0, 10.8, 5.7, 4.2, 44.6, 43.9, 18.1, 98.07, 4.5, 207
467, Jared Rhoden , DET, 24, 13, 1, 12, 11.8, 105.9, 113.8, -7.9, 10.7, 1.83, 18.6, 1.4, 11.6, 6.6, 10.2, 53.9, 55.4, 13.5, 99.83, 5.6, 321
467, Justin Champagnie , WAS, 22, 13, 3, 10, 15.1, 105.4, 118.2, -12.8, 11.8, 1.60, 16.7, 7.4, 12.8, 9.8, 10.4, 53.2, 56.4, 16.2, 104.20, 9.0, 427
467, Kendall Brown , IND, 20, 13, 8, 5, 3.9, 79.8, 108.5, -28.7, 13.8, 4.00, 20.0, 5.3, 2.2, 3.9, 5.0, 54.5, 58.5, 12.4, 102.26, 3.9, 109
467, Kobe Bufkin , ATL, 20, 13, 8, 5, 11.2, 101.6, 103.5, -1.9, 25.3, 3.83, 24.5, 1.9, 11.8, 7.1, 6.4, 44.4, 44.8, 20.3, 102.55, 9.2, 309
467, Nate Hinton , HOU, 24, 13, 6, 7, 4.6, 110.9, 97.8, 13.0, 12.5, 2.00, 17.6, 9.4, 15.3, 12.5, 8.8, 58.7, 61.5, 17.4, 111.33, 11.0, 138
467, Terquavion Smith , PHI, 21, 13, 5, 8, 5.8, 116.9, 119.0, -2.1, 19.6, 2.20, 18.3, 0.0, 4.3, 2.0, 8.3, 57.0, 57.5, 24.3, 112.07, 9.3, 178
467, Trevelin Queen , ORL, 27, 13, 5, 8, 12.5, 108.2, 108.3, -0.1, 16.7, 2.57, 26.5, 2.1, 9.6, 6.2, 10.3, 40.8, 46.2, 13.8, 98.29, 5.8, 330
478, Jermaine Samuels Jr. , HOU, 25, 12, 6, 6, 4.5, 105.0, 113.2, -8.3, 4.7, 0.00, 12.5, 5.6, 17.3, 11.3, 0.0, 69.2, 72.0, 10.1, 106.55, 11.0, 121
479, Jaylen Nowell , DET, 24, 11, 3, 8, 17.7, 106.4, 107.4, -1.0, 14.0, 3.00, 18.2, 2.9, 7.4, 5.1, 6.1, 48.6, 49.9, 17.7, 99.71, 6.8, 405
479, Juan Toscano-Anderson , SAC, 30, 11, 7, 4, 4.8, 99.1, 99.2, -0.1, 10.8, 2.00, 22.2, 6.8, 16.7, 11.8, 11.1, 29.2, 29.2, 10.6, 104.36, 1.3, 110
479, Moussa Diabate , LAC, 22, 11, 7, 4, 5.8, 117.7, 121.1, -3.4, 8.9, 2.00, 12.5, 22.7, 12.9, 17.6, 6.3, 52.6, 57.6, 17.1, 96.39, 14.1, 130
479, Ryan Rollins , MIL, 21, 11, 1, 10, 6.1, 119.2, 82.9, 36.3, 20.0, 1.57, 22.0, 3.1, 11.8, 7.8, 14.0, 56.0, 63.1, 22.8, 108.46, 16.7, 151
483, Armoni Brooks , BKN, 25, 10, 3, 7, 10.4, 127.7, 114.0, 13.7, 6.0, 1.67, 9.3, 6.1, 9.8, 7.9, 5.6, 44.6, 44.8, 18.8, 98.52, 5.4, 213
483, Ish Wainright , PHX, 29, 10, 2, 8, 6.1, 78.7, 86.0, -7.3, 3.0, 0.50, 3.6, 3.8, 16.9, 9.7, 7.1, 43.8, 46.2, 16.9, 108.59, 9.0, 141
483, Jalen Slawson , SAC, 24, 10, 7, 3, 3.3, 98.5, 116.9, -18.4, 8.7, 1.00, 22.2, 2.9, 18.2, 10.4, 22.2, 60.0, 60.0, 8.6, 96.45, 4.7, 66
483, Mouhamadou Gueye , TOR, 25, 10, 0, 10, 9.7, 76.1, 112.4, -36.4, 8.2, 0.33, 7.8, 10.5, 7.1, 8.8, 23.5, 32.3, 33.3, 20.1, 103.58, 0.3, 209
483, T.J. Warren , MIN, 30, 10, 6, 4, 12.3, 115.9, 96.3, 19.6, 8.8, 2.25, 16.1, 3.5, 13.2, 8.1, 7.1, 46.3, 47.9, 15.0, 104.56, 6.8, 271
483, Xavier Moon , LAC, 29, 10, 6, 4, 3.9, 76.2, 115.9, -39.7, 31.8, 1.75, 25.9, 6.8, 7.7, 7.2, 14.8, 33.3, 34.6, 21.3, 101.37, 3.6, 84
489, DeJon Jarreau , MEM, 26, 9, 2, 7, 16.6, 102.9, 107.5, -4.6, 25.7, 2.89, 28.9, 4.3, 23.8, 13.0, 10.0, 38.0, 39.2, 17.1, 100.95, 9.0, 310
489, Dru Smith , MIA, 26, 9, 7, 2, 14.5, 97.4, 112.5, -15.0, 18.7, 2.80, 26.4, 4.1, 5.8, 4.9, 9.4, 56.1, 57.6, 12.8, 99.74, 8.3, 271
489, Ja Morant , MEM, 24, 9, 6, 3, 35.3, 111.0, 111.1, -0.2, 38.4, 2.70, 24.5, 1.9, 13.4, 7.7, 9.1, 51.2, 57.0, 29.6, 101.08, 15.7, 675
489, Jacob Toppin , NYK, 23, 9, 2, 7, 4.2, 98.7, 118.4, -19.8, 14.3, 3.00, 21.4, 7.7, 14.8, 10.6, 7.1, 61.1, 65.8, 13.3, 94.99, 9.0, 75
489, Jeff Dowtin Jr. , PHI, 26, 9, 4, 5, 12.5, 111.5, 104.9, 6.6, 24.7, 4.00, 37.7, 2.6, 12.5, 7.7, 9.4, 72.2, 74.2, 12.6, 95.49, 14.6, 226
489, Keyontae Johnson , OKC, 23, 9, 7, 2, 7.4, 100.0, 105.8, -5.8, 8.5, 1.00, 16.7, 6.5, 9.5, 8.0, 16.7, 34.4, 34.4, 12.8, 100.42, 1.5, 139
489, Seth Lundy , ATL, 24, 9, 2, 7, 5.8, 102.7, 114.4, -11.7, 0.0, 0.00, 0.0, 2.2, 11.8, 7.2, 5.0, 32.4, 37.3, 16.8, 102.49, -0.2, 111
489, Tristan Vukcevic , WAS, 21, 9, 3, 6, 14.6, 108.1, 100.0, 8.1, 13.0, 1.71, 15.0, 4.9, 18.8, 12.6, 8.8, 50.0, 53.5, 21.6, 104.12, 9.6, 284
497, Amari Bailey , CHA, 20, 8, 0, 8, 3.9, 107.8, 104.8, 3.1, 8.3, 2.00, 12.5, 6.7, 0.0, 3.3, 6.3, 25.0, 27.2, 18.9, 98.32, 0.0, 64
497, Charlie Brown Jr. , NYK, 27, 8, 2, 6, 4.7, 104.1, 105.1, -1.0, 0.0, 0.00, 0.0, 2.5, 2.7, 2.6, 16.7, 30.0, 30.0, 14.5, 97.20, -4.7, 73
497, E.J. Liddell , NOP, 23, 8, 3, 5, 2.9, 98.1, 109.8, -11.7, 6.7, 0.50, 10.0, 0.0, 21.7, 10.6, 20.0, 16.7, 29.1, 14.8, 108.13, 4.5, 53
497, Gabe Vincent , LAL, 27, 8, 5, 3, 21.3, 105.2, 102.7, 2.5, 14.6, 4.50, 29.0, 1.7, 2.2, 2.0, 6.5, 35.9, 36.4, 10.8, 103.12, 1.9, 364
