IND, PLAYER, TEAM, AGE, GP, W, L, MIN, OFFRTG, DEFRTG, NETRTG, AST%, AST/TO, AST_RATIO, OREB%, DREB%, REB%, TO_RATIO, EFG%, TS%, USG%, PACE, PIE, POSS
241, Jose Alvarado , NOP, 25, 50, 34, 16, 17.8, 117.3, 104.8, 12.6, 15.8, 2.74, 22.2, 2.3, 9.6, 6.1, 8.1, 51.3, 53.1, 17.0, 99.87, 8.2, 1847
241, Lonnie Walker IV , BKN, 25, 50, 20, 30, 17.5, 114.0, 112.1, 1.8, 10.9, 1.37, 11.3, 1.1, 10.7, 5.9, 8.2, 54.8, 56.5, 23.7, 100.63, 9.3, 1841
252, Donovan Mitchell , CLE, 27, 49, 33, 16, 35.4, 116.1, 107.4, 8.7, 27.1, 2.11, 19.2, 2.5, 11.9, 7.3, 9.1, 55.2, 60.0, 30.6, 99.96, 15.6, 3620
252, Jonathan Isaac , ORL, 26, 49, 31, 18, 15.1, 114.3, 100.7, 13.6, 4.3, 0.92, 6.9, 8.7, 19.7, 14.4, 7.5, 59.5, 62.2, 16.9, 98.79, 14.4, 1519
252, Jordan Goodwin , MEM, 25, 49, 27, 22, 16.5, 104.6, 110.1, -5.4, 22.4, 2.59, 25.9, 6.3, 12.9, 9.6, 10.0, 42.6, 45.1, 17.5, 98.80, 8.9, 1661
252, Kristaps Porzingis , BOS, 28, 49, 38, 11, 29.5, 121.5, 109.3, 12.2, 9.3, 1.24, 10.0, 5.8, 15.8, 11.2, 8.1, 58.9, 64.8, 24.9, 101.11, 13.5, 3055
252, Mo Bamba , PHI, 25, 49, 25, 24, 13.0, 107.3, 110.9, -3.7, 8.9, 1.03, 14.7, 9.1, 20.8, 14.7, 14.3, 55.4, 56.7, 14.8, 97.73, 9.2, 1295
252, Nicolas Batum , PHI, 35, 49, 28, 21, 24.8, 117.7, 112.2, 5.5, 10.5, 3.19, 29.8, 4.8, 11.4, 8.1, 9.4, 59.5, 60.5, 8.4, 98.92, 6.3, 2499
252, Trey Lyles , SAC, 28, 49, 29, 20, 19.8, 118.2, 112.3, 5.9, 7.2, 1.77, 14.7, 4.9, 17.0, 11.0, 8.3, 58.2, 60.2, 13.7, 101.25, 8.2, 2040
252, Vasilije Micic , CHA, 30, 49, 30, 19, 17.7, 111.4, 110.2, 1.1, 29.0, 2.45, 32.5, 1.4, 6.0, 3.8, 13.3, 50.5, 54.2, 19.2, 97.97, 8.4, 1766
260, Dalen Terry , CHI, 21, 48, 22, 26, 10.5, 114.2, 112.2, 2.0, 15.6, 2.74, 28.8, 4.1, 13.6, 8.8, 10.5, 48.3, 50.8, 12.9, 99.15, 6.6, 1037
260, Kyrie Irving , DAL, 32, 48, 30, 18, 34.4, 119.3, 114.6, 4.7, 23.3, 3.07, 18.8, 2.2, 12.0, 7.2, 6.1, 56.4, 59.8, 27.5, 101.27, 14.5, 3480
260, Troy Brown Jr. , DET, 24, 48, 28, 20, 11.6, 108.9, 113.6, -4.8, 11.9, 2.04, 19.0, 3.1, 14.2, 8.8, 9.3, 52.8, 56.0, 14.9, 101.71, 8.0, 1184
263, AJ Green , MIL, 24, 47, 32, 15, 10.3, 115.6, 114.1, 1.5, 7.9, 3.38, 13.2, 1.8, 9.5, 5.8, 3.9, 61.8, 63.6, 16.0, 98.90, 7.5, 1000
263, Ben Sheppard , IND, 22, 47, 25, 22, 13.1, 118.3, 115.0, 3.3, 7.3, 4.00, 17.3, 1.6, 9.6, 5.5, 4.3, 52.3, 54.6, 12.4, 105.50, 4.9, 1345
263, Darius Garland , CLE, 24, 47, 26, 21, 33.2, 112.9, 110.7, 2.2, 28.8, 2.03, 24.4, 1.7, 5.9, 3.8, 12.0, 52.8, 56.6, 25.3, 98.14, 10.6, 3201
263, Deandre Ayton , POR, 25, 47, 12, 35, 32.3, 108.1, 115.5, -7.4, 8.2, 0.88, 9.7, 9.8, 24.9, 17.2, 11.0, 58.1, 59.7, 19.9, 97.82, 13.7, 3092
263, Justin Holiday , DEN, 34, 47, 31, 16, 14.4, 113.1, 111.0, 2.1, 9.7, 5.30, 25.1, 0.9, 7.5, 4.2, 4.7, 59.9, 60.2, 9.9, 99.80, 5.6, 1410
263, Kevin Love , MIA, 35, 47, 26, 21, 17.5, 115.0, 109.3, 5.7, 19.2, 2.76, 21.2, 5.9, 29.1, 17.4, 7.7, 56.4, 60.6, 20.3, 99.43, 14.4, 1697
263, Oshae Brissett , BOS, 25, 47, 40, 7, 11.7, 118.8, 107.2, 11.6, 8.4, 2.40, 17.1, 8.5, 14.6, 11.5, 7.1, 51.2, 55.2, 13.0, 100.62, 7.7, 1142
270, Anfernee Simons , POR, 24, 46, 11, 35, 34.4, 109.9, 120.5, -10.6, 26.8, 2.02, 19.8, 1.3, 9.7, 5.3, 9.8, 52.3, 56.8, 27.6, 97.90, 11.1, 3231
270, Chris Paul , GSW, 38, 46, 23, 23, 26.5, 113.8, 112.4, 1.4, 35.2, 6.17, 42.1, 1.4, 12.7, 7.1, 6.8, 53.1, 55.4, 15.0, 100.23, 12.0, 2558
270, Craig Porter Jr. , CLE, 24, 46, 28, 18, 13.4, 111.5, 114.0, -2.5, 26.4, 2.52, 27.9, 3.7, 14.0, 9.0, 11.1, 53.2, 56.3, 20.4, 97.33, 11.3, 1248
270, De'Andre Hunter , ATL, 26, 46, 21, 25, 28.5, 117.8, 118.4, -0.6, 6.7, 1.05, 9.0, 1.7, 11.0, 6.2, 8.6, 55.6, 60.7, 20.1, 101.55, 8.1, 2768
270, Gary Harris , ORL, 29, 46, 31, 15, 23.0, 113.4, 109.9, 3.5, 9.3, 2.77, 19.7, 2.0, 5.3, 3.7, 7.1, 58.3, 60.0, 12.0, 98.67, 6.1, 2172
270, Isaiah Stewart , DET, 22, 46, 9, 37, 30.9, 110.3, 114.5, -4.2, 6.9, 1.11, 13.1, 5.3, 16.1, 10.7, 11.8, 57.5, 60.0, 14.3, 100.63, 8.1, 2979
270, Julius Randle , NYK, 29, 46, 29, 17, 35.4, 119.7, 113.8, 6.0, 21.7, 1.44, 16.9, 5.9, 19.8, 12.8, 11.7, 51.8, 56.9, 28.7, 98.84, 13.4, 3364
270, Khris Middleton , MIL, 32, 46, 29, 17, 26.4, 120.3, 114.2, 6.1, 26.6, 2.39, 26.1, 2.6, 13.0, 8.1, 10.9, 56.6, 59.6, 23.2, 102.78, 11.7, 2607
270, Landry Shamet , WAS, 27, 46, 6, 40, 15.8, 109.3, 119.2, -9.9, 10.4, 1.80, 14.4, 2.1, 6.5, 4.2, 8.0, 52.7, 55.6, 18.1, 103.63, 5.8, 1571
270, MarJon Beauchamp , MIL, 23, 46, 30, 16, 12.9, 113.6, 114.5, -0.9, 6.6, 1.11, 13.2, 3.8, 12.0, 8.0, 11.9, 56.7, 58.2, 13.8, 103.54, 6.0, 1279
270, Trey Murphy III , NOP, 23, 46, 30, 16, 27.7, 115.1, 105.8, 9.2, 10.2, 3.54, 14.1, 2.4, 13.1, 7.9, 4.0, 56.7, 59.7, 18.9, 99.42, 10.9, 2645
281, Bojan Bogdanovic , NYK, 34, 45, 12, 33, 28.4, 109.7, 121.7, -12.1, 10.7, 0.99, 10.9, 1.4, 9.4, 5.3, 11.1, 54.6, 57.8, 24.0, 99.91, 8.1, 2662
281, Danilo Gallinari , MIL, 35, 45, 15, 30, 13.1, 110.8, 119.5, -8.7, 12.6, 2.89, 18.3, 3.1, 14.6, 8.8, 6.3, 51.9, 60.1, 16.8, 101.33, 9.3, 1255
281, Draymond Green , GSW, 34, 45, 25, 20, 27.0, 116.0, 111.9, 4.1, 27.6, 2.50, 37.2, 5.0, 20.3, 12.7, 14.9, 55.3, 57.8, 15.2, 103.45, 10.8, 2626
281, Jordan McLaughlin , MIN, 27, 45, 28, 17, 10.3, 105.9, 99.8, 6.1, 24.6, 5.60, 38.5, 2.9, 9.4, 6.1, 6.9, 61.1, 61.7, 12.1, 101.70, 11.4, 989
281, Keon Ellis , SAC, 24, 45, 28, 17, 14.6, 117.6, 108.9, 8.6, 11.7, 2.70, 25.6, 2.9, 8.7, 5.8, 9.5, 60.2, 60.8, 11.6, 100.40, 6.2, 1366
281, Marvin Bagley III , WAS, 25, 45, 5, 40, 21.1, 110.2, 117.1, -6.9, 8.5, 1.00, 10.2, 12.3, 17.1, 14.6, 10.2, 58.3, 61.7, 20.4, 103.08, 11.5, 2036
281, Talen Horton-Tucker , UTA, 23, 45, 12, 33, 19.5, 113.1, 118.1, -4.9, 27.5, 2.86, 24.9, 2.2, 9.7, 5.9, 8.7, 45.4, 49.9, 23.0, 100.44, 9.1, 1837
281, Xavier Tillman , BOS, 25, 45, 24, 21, 19.4, 106.1, 109.4, -3.3, 11.4, 2.09, 18.4, 7.0, 15.0, 10.8, 8.8, 45.3, 45.7, 14.4, 99.63, 7.5, 1806
289, Dalano Banton , POR, 24, 44, 22, 22, 15.7, 108.4, 115.5, -7.2, 16.5, 1.55, 16.0, 4.6, 12.3, 8.3, 10.3, 46.7, 50.9, 23.0, 98.47, 8.6, 1420
289, Dante Exum , DAL, 28, 44, 27, 17, 19.3, 121.5, 113.2, 8.4, 18.2, 3.18, 28.0, 2.4, 10.5, 6.6, 8.8, 62.9, 65.4, 15.9, 101.94, 9.8, 1801
289, Jaden Springer , BOS, 21, 44, 29, 15, 10.0, 109.3, 113.4, -4.2, 13.4, 1.33, 18.1, 7.1, 8.2, 7.6, 13.6, 41.0, 46.7, 17.1, 99.87, 4.9, 908
289, Jock Landale , HOU, 28, 44, 22, 22, 11.1, 113.2, 102.5, 10.8, 11.5, 2.15, 20.5, 12.7, 10.0, 11.3, 9.5, 49.2, 54.6, 13.5, 103.59, 8.6, 1050
289, Kessler Edwards , SAC, 23, 44, 27, 17, 4.9, 99.3, 101.1, -1.7, 7.6, 5.50, 13.8, 3.0, 13.5, 8.0, 2.5, 53.1, 54.0, 12.9, 103.55, 7.8, 461
289, Mike Muscala , OKC, 32, 44, 12, 32, 12.1, 107.0, 115.2, -8.2, 8.6, 1.89, 16.3, 5.8, 14.1, 9.9, 8.7, 45.1, 47.6, 13.6, 102.80, 5.2, 1144
289, Nick Smith Jr. , CHA, 19, 44, 8, 36, 14.5, 102.3, 115.1, -12.8, 13.4, 1.49, 15.5, 2.5, 7.1, 4.7, 10.4, 50.0, 51.1, 19.6, 97.35, 5.2, 1290
289, OG Anunoby , NYK, 26, 44, 26, 18, 34.1, 117.7, 107.2, 10.5, 8.8, 1.41, 13.9, 2.8, 9.5, 6.2, 9.8, 58.0, 60.0, 17.3, 99.16, 8.4, 3099
289, Seth Curry , CHA, 33, 44, 25, 19, 14.0, 110.6, 107.5, 3.1, 10.0, 2.10, 15.9, 2.8, 7.8, 5.3, 7.6, 48.5, 51.9, 15.9, 100.77, 6.7, 1301
289, Shake Milton , NYK, 27, 44, 29, 15, 12.7, 104.0, 109.9, -5.9, 14.5, 1.81, 18.9, 2.3, 9.5, 5.9, 10.5, 44.4, 49.4, 17.5, 103.77, 6.3, 1216
289, Wendell Carter Jr. , ORL, 24, 44, 25, 19, 26.1, 110.4, 109.7, 0.7, 9.9, 1.35, 14.5, 8.3, 20.3, 14.2, 10.7, 60.3, 62.7, 17.3, 97.69, 11.3, 2340
300, Ish Smith , CHA, 35, 43, 6, 37, 17.2, 101.7, 119.2, -17.5, 26.8, 3.09, 41.2, 1.4, 9.4, 5.1, 13.4, 43.0, 43.5, 11.9, 100.59, 5.7, 1549
300, Josh Richardson , MIA, 30, 43, 24, 19, 25.6, 108.7, 113.7, -5.0, 14.4, 2.92, 20.7, 1.7, 9.4, 5.6, 7.1, 53.9, 57.3, 15.9, 98.56, 8.0, 2267
300, Patrick Williams , CHI, 22, 43, 19, 24, 27.3, 114.3, 115.5, -1.2, 7.7, 1.16, 12.9, 3.9, 10.5, 7.1, 11.1, 52.5, 55.3, 16.3, 97.59, 6.6, 2393
303, Bradley Beal , PHX, 30, 42, 26, 16, 33.0, 117.3, 114.2, 3.2, 21.7, 2.00, 22.2, 2.9, 9.5, 6.4, 11.1, 56.4, 59.2, 23.1, 100.31, 10.2, 2894
303, Cam Reddish , LAL, 24, 42, 24, 18, 22.1, 111.5, 112.1, -0.6, 6.3, 1.52, 14.4, 2.5, 7.3, 5.0, 9.5, 47.8, 51.5, 12.6, 103.04, 4.7, 1996
303, Chuma Okeke , ORL, 25, 42, 21, 21, 9.8, 100.5, 107.5, -7.0, 7.5, 1.36, 13.4, 4.0, 14.5, 9.0, 9.9, 47.2, 47.2, 12.8, 97.03, 6.8, 833
303, Jordan Nwora , TOR, 25, 42, 13, 29, 12.2, 104.7, 115.5, -10.8, 12.3, 1.20, 13.3, 3.4, 15.7, 9.6, 11.1, 53.4, 56.7, 21.5, 105.66, 10.0, 1136
303, Killian Hayes , DET, 22, 42, 7, 35, 24.0, 106.5, 117.6, -11.1, 26.8, 4.02, 36.8, 1.1, 10.7, 5.9, 9.2, 45.2, 47.4, 14.7, 102.49, 7.7, 2149
303, Torrey Craig , CHI, 33, 42, 17, 25, 20.8, 110.2, 118.3, -8.1, 7.6, 1.81, 16.2, 6.6, 14.4, 10.3, 8.9, 55.4, 57.1, 12.4, 97.75, 6.5, 1765
309, Delon Wright , MIA, 31, 41, 11, 30, 15.0, 108.4, 111.7, -3.3, 22.1, 8.33, 34.4, 2.5, 9.5, 5.9, 4.1, 43.5, 48.0, 13.1, 100.88, 9.0, 1292
309, Gordon Hayward , OKC, 34, 41, 19, 22, 26.2, 112.7, 119.7, -7.0, 18.3, 2.45, 24.3, 3.2, 12.1, 7.5, 9.9, 49.7, 53.8, 17.9, 100.10, 8.7, 2245
309, JaVale McGee , SAC, 36, 41, 25, 16, 7.8, 108.9, 110.8, -1.8, 7.1, 0.47, 8.0, 11.4, 22.6, 17.0, 17.1, 61.9, 62.4, 21.2, 104.62, 12.6, 706
309, Jalen McDaniels , TOR, 26, 41, 10, 31, 9.5, 101.1, 112.1, -11.0, 9.8, 1.14, 13.0, 3.1, 11.4, 7.3, 11.4, 39.1, 41.7, 17.7, 101.83, 4.0, 828
309, Jericho Sims , NYK, 25, 41, 26, 15, 13.4, 108.8, 111.0, -2.2, 6.0, 1.50, 24.0, 9.3, 15.8, 12.5, 16.0, 71.7, 72.0, 6.0, 93.54, 7.8, 1068
309, Julian Strawther , DEN, 21, 41, 28, 13, 12.1, 105.2, 117.1, -11.9, 12.1, 2.47, 15.6, 0.7, 9.2, 4.9, 6.3, 47.0, 48.8, 18.7, 101.42, 5.7, 1055
309, Marcus Morris Sr. , CLE, 34, 41, 23, 18, 17.6, 111.3, 114.1, -2.8, 6.7, 1.33, 10.4, 2.5, 14.7, 8.4, 7.8, 52.8, 55.8, 16.2, 98.05, 7.8, 1476
309, Tristan Thompson , CLE, 33, 41, 25, 16, 12.4, 115.7, 112.0, 3.7, 12.7, 1.70, 22.8, 13.3, 17.5, 15.5, 13.4, 65.1, 60.2, 12.9, 97.94, 9.5, 1037
317, Anthony Gill , WAS, 31, 40, 7, 33, 6.3, 117.1, 105.7, 11.4, 10.5, 1.11, 15.8, 8.8, 12.8, 10.9, 14.3, 51.3, 56.3, 17.7, 106.01, 8.5, 555
317, Chimezie Metu , DET, 27, 40, 22, 18, 13.2, 108.1, 113.9, -5.9, 7.0, 0.76, 10.8, 5.7, 18.4, 12.4, 14.2, 55.4, 61.5, 16.7, 100.80, 9.7, 1114
317, Cody Zeller , NOP, 31, 40, 24, 16, 7.6, 115.1, 106.8, 8.3, 14.5, 2.40, 28.1, 13.6, 18.7, 16.1, 11.7, 42.5, 48.2, 11.8, 104.53, 7.8, 664
317, Desmond Bane , MEM, 25, 40, 14, 26, 34.3, 108.3, 114.8, -6.5, 26.4, 2.01, 18.9, 2.4, 10.4, 6.2, 9.4, 55.2, 58.8, 27.5, 100.61, 12.9, 2880
317, Jae Crowder , MIL, 33, 40, 23, 17, 23.8, 114.2, 116.0, -1.8, 7.9, 3.17, 18.9, 2.3, 11.8, 6.9, 6.0, 56.3, 57.4, 11.0, 101.74, 6.1, 2017
317, Johnny Davis , WAS, 22, 40, 6, 34, 10.8, 103.6, 112.5, -9.0, 5.7, 2.38, 12.4, 3.2, 9.0, 5.9, 5.2, 37.8, 39.4, 12.4, 105.93, 2.8, 950
317, Julian Phillips , CHI, 20, 40, 20, 20, 8.1, 112.1, 111.7, 0.4, 5.2, 1.30, 12.1, 3.5, 7.7, 5.5, 9.3, 49.4, 52.1, 12.1, 100.90, 3.0, 675
324, Evan Mobley , CLE, 22, 39, 24, 15, 30.9, 108.9, 108.2, 0.6, 14.9, 1.56, 17.1, 7.7, 22.8, 15.6, 10.9, 59.3, 61.8, 20.1, 100.73, 14.4, 2527
324, Malcolm Brogdon , POR, 31, 39, 15, 24, 28.7, 110.7, 114.5, -3.7, 30.1, 3.57, 26.1, 2.4, 10.8, 6.5, 7.3, 52.2, 56.0, 22.6, 99.51, 12.2, 2326
324, Nassir Little , PHX, 24, 39, 24, 15, 11.2, 103.6, 112.2, -8.6, 6.7, 1.54, 13.1, 3.1, 12.1, 7.8, 8.5, 54.5, 57.5, 12.5, 101.63, 7.1, 929
327, Cam Whitmore , HOU, 19, 38, 16, 22, 17.8, 108.4, 110.0, -1.6, 4.3, 0.50, 3.9, 4.3, 16.0, 9.9, 7.8, 54.8, 56.8, 25.8, 104.43, 11.6, 1470
327, Omer Yurtseven , UTA, 25, 38, 15, 23, 9.5, 104.6, 115.9, -11.3, 7.8, 0.69, 11.0, 12.1, 25.1, 18.3, 16.0, 57.7, 58.7, 16.4, 101.15, 10.4, 760
327, Richaun Holmes , WAS, 30, 38, 12, 26, 13.5, 109.2, 116.0, -6.8, 6.1, 1.10, 11.6, 11.6, 19.2, 15.3, 10.6, 56.3, 59.5, 14.1, 102.35, 9.0, 1091
327, Sandro Mamukelashvili , SAS, 24, 38, 8, 30, 6.4, 109.7, 104.5, 5.2, 18.5, 3.56, 24.2, 9.6, 17.4, 13.3, 6.8, 52.4, 54.7, 16.3, 105.72, 10.9, 538
331, GG Jackson , MEM, 19, 37, 11, 26, 23.6, 103.3, 109.1, -5.7, 7.4, 0.80, 6.9, 4.6, 10.9, 7.7, 8.7, 53.2, 56.9, 23.4, 99.99, 9.9, 1814
331, Jacob Gilyard , BKN, 25, 37, 10, 27, 17.7, 106.3, 118.4, -12.1, 29.8, 4.52, 43.1, 1.1, 5.7, 3.3, 9.5, 59.4, 59.7, 11.5, 97.43, 8.1, 1329
331, Kobe Brown , LAC, 24, 37, 25, 12, 8.0, 110.4, 120.7, -10.3, 7.6, 2.43, 18.9, 3.2, 12.6, 7.8, 7.8, 49.2, 49.3, 10.1, 99.32, 3.4, 615
334, Alex Len , SAC, 30, 36, 19, 17, 9.0, 117.5, 102.0, 15.5, 12.3, 1.60, 24.6, 10.6, 18.3, 14.4, 15.4, 60.6, 61.6, 12.3, 102.43, 9.6, 690
334, Bismack Biyombo , OKC, 31, 36, 17, 19, 21.0, 110.8, 114.6, -3.8, 9.1, 1.26, 22.0, 7.7, 17.7, 12.7, 17.4, 55.3, 55.2, 10.5, 99.30, 6.2, 1562
334, De'Anthony Melton , PHI, 25, 36, 23, 13, 27.8, 121.9, 111.9, 10.0, 14.2, 2.82, 20.6, 2.7, 11.0, 6.8, 7.3, 49.9, 54.0, 17.6, 101.25, 7.9, 2115
334, Eugene Omoruyi , WAS, 27, 36, 4, 32, 7.9, 96.7, 112.7, -16.0, 16.0, 1.50, 14.8, 9.0, 15.2, 11.9, 9.9, 51.7, 55.0, 21.4, 108.23, 9.8, 632
334, Luke Kennard , MEM, 27, 36, 13, 23, 25.2, 107.4, 115.3, -7.9, 20.3, 2.64, 25.6, 1.2, 10.4, 5.7, 9.7, 62.5, 65.0, 16.5, 99.58, 10.1, 1878
334, Mason Plumlee , LAC, 34, 36, 22, 14, 14.7, 117.3, 117.0, 0.4, 10.2, 1.52, 18.6, 9.7, 25.0, 17.8, 12.2, 61.7, 65.9, 14.5, 100.24, 11.4, 1109
334, Tyler Herro , MIA, 24, 36, 19, 17, 33.6, 112.0, 112.7, -0.7, 21.4, 2.05, 17.3, 1.5, 14.1, 7.8, 8.4, 52.7, 54.9, 26.9, 98.97, 11.6, 2491
341, Furkan Korkmaz , PHI, 26, 35, 22, 13, 8.6, 116.5, 110.2, 6.4, 10.8, 2.50, 21.2, 1.3, 8.7, 4.9, 8.5, 48.7, 51.9, 12.6, 104.27, 6.1, 653
341, Gary Payton II , GSW, 31, 35, 19, 16, 15.2, 113.9, 110.1, 3.8, 10.2, 1.86, 19.3, 7.4, 10.2, 8.8, 10.4, 58.2, 58.8, 12.6, 104.96, 7.5, 1161
341, Nikola Jovic , MIA, 20, 35, 17, 18, 18.1, 116.0, 106.7, 9.3, 13.2, 1.80, 21.0, 3.1, 18.7, 11.0, 11.7, 55.6, 56.6, 16.5, 98.00, 8.1, 1296
341, Sasha Vezenkov , SAC, 28, 35, 18, 17, 12.6, 113.5, 112.1, 1.4, 4.7, 1.36, 7.7, 6.6, 12.7, 9.6, 5.6, 56.4, 57.4, 17.1, 103.05, 8.5, 939
345, Danuel House Jr. , PHI, 30, 34, 21, 13, 15.0, 109.9, 107.7, 2.3, 7.5, 1.47, 16.4, 3.0, 8.1, 5.5, 11.1, 51.9, 57.5, 11.6, 101.74, 5.3, 1077
345, Joel Embiid , PHI, 30, 34, 26, 8, 34.0, 120.6, 110.5, 10.1, 31.2, 1.53, 15.5, 7.8, 24.1, 16.3, 10.1, 56.0, 64.5, 38.6, 101.01, 22.6, 2429
345, Luka Samanic , UTA, 24, 34, 13, 21, 7.1, 109.4, 109.8, -0.4, 5.3, 0.60, 6.9, 4.8, 18.6, 12.1, 11.5, 42.1, 48.2, 20.0, 105.77, 6.8, 533
345, Olivier-Maxence Prosper , DAL, 21, 34, 20, 14, 7.7, 103.0, 113.6, -10.6, 10.0, 3.80, 16.7, 5.8, 15.9, 10.5, 4.4, 40.5, 46.7, 14.3, 105.05, 7.4, 576
345, Skylar Mays , LAL, 26, 34, 12, 22, 12.5, 104.0, 114.9, -10.9, 29.4, 4.20, 31.3, 2.1, 8.4, 5.0, 7.5, 44.9, 46.8, 18.1, 99.36, 8.9, 879
345, Thomas Bryant , MIA, 26, 34, 19, 15, 11.1, 111.9, 113.2, -1.3, 8.4, 1.31, 12.2, 8.4, 22.5, 15.4, 9.3, 57.3, 63.0, 17.3, 98.48, 11.2, 772
345, Yuta Watanabe , MEM, 29, 34, 18, 16, 13.7, 107.4, 114.7, -7.3, 4.5, 0.79, 9.5, 2.3, 8.8, 5.6, 12.0, 46.1, 47.4, 12.9, 99.95, 3.0, 969
352, A.J. Lawson , DAL, 23, 33, 20, 13, 7.4, 111.6, 108.0, 3.6, 7.8, 1.40, 11.0, 4.2, 8.2, 6.2, 7.9, 53.7, 55.2, 17.7, 107.42, 7.5, 552
352, Bol Bol , PHX, 24, 33, 22, 11, 11.3, 111.5, 108.2, 3.3, 5.6, 0.93, 8.5, 7.5, 19.2, 13.9, 9.1, 68.6, 69.6, 16.4, 101.35, 13.7, 792
352, Bruno Fernando , ATL, 25, 33, 15, 18, 13.2, 108.8, 110.3, -1.5, 8.2, 0.89, 12.1, 10.8, 20.9, 16.0, 13.6, 56.9, 59.9, 17.3, 99.15, 10.6, 898
352, Markelle Fultz , ORL, 25, 33, 20, 13, 21.6, 110.0, 106.6, 3.4, 20.0, 2.61, 25.0, 6.1, 9.5, 7.8, 9.6, 47.4, 48.5, 17.7, 99.20, 8.7, 1472
352, Maxi Kleber , DAL, 32, 33, 19, 14, 20.9, 116.6, 112.8, 3.9, 10.0, 2.62, 26.2, 2.9, 12.8, 8.0, 10.0, 51.7, 54.3, 9.6, 101.96, 5.1, 1468
357, Damian Jones , CLE, 28, 32, 21, 11, 7.5, 96.9, 110.9, -13.9, 9.6, 1.08, 14.7, 7.6, 17.3, 12.3, 13.7, 60.7, 65.2, 14.6, 96.50, 11.1, 490
357, Davis Bertans , CHA, 31, 32, 17, 15, 13.5, 105.6, 110.1, -4.5, 8.7, 2.60, 13.3, 1.5, 8.4, 4.8, 5.1, 53.6, 56.9, 16.6, 99.99, 7.2, 908
357, Jalen Wilson , BKN, 23, 32, 8, 24, 13.8, 113.5, 117.4, -3.9, 10.5, 2.50, 19.6, 7.5, 12.0, 9.6, 7.8, 49.2, 54.3, 13.5, 97.15, 7.1, 897
357, Jeremiah Robinson-Earl , NOP, 23, 32, 18, 14, 9.5, 107.5, 108.6, -1.1, 9.4, 1.67, 16.1, 6.7, 14.2, 10.5, 9.7, 56.5, 59.0, 13.9, 102.38, 9.5, 643
357, Reggie Bullock Jr. , HOU, 33, 32, 18, 14, 9.7, 108.8, 110.7, -2.0, 5.0, 1.50, 13.8, 1.5, 15.5, 8.5, 9.2, 56.0, 56.3, 10.0, 101.07, 6.5, 650
357, Shaedon Sharpe , POR, 20, 32, 8, 24, 33.1, 105.8, 116.0, -10.3, 13.8, 1.31, 14.5, 3.6, 11.6, 7.3, 11.1, 47.5, 52.4, 22.0, 99.67, 8.0, 2190
357, Svi Mykhailiuk , BOS, 26, 32, 26, 6, 8.8, 117.6, 103.4, 14.1, 8.7, 2.11, 15.1, 2.8, 9.2, 6.1, 7.1, 49.5, 50.0, 15.7, 99.11, 6.2, 581
357, Trent Forrest , ATL, 25, 32, 15, 17, 11.0, 104.7, 113.7, -9.1, 30.4, 5.27, 45.1, 2.2, 10.1, 5.9, 8.6, 39.2, 43.0, 11.6, 99.23, 7.0, 729
365, Bones Hyland , LAC, 23, 31, 18, 13, 14.0, 107.3, 112.6, -5.3, 24.7, 1.82, 23.1, 1.0, 6.8, 4.0, 12.7, 45.2, 47.0, 23.3, 99.49, 6.0, 901
365, DeAndre Jordan , DEN, 35, 31, 21, 10, 11.5, 106.1, 116.3, -10.1, 9.5, 1.10, 15.2, 12.9, 23.5, 18.2, 13.9, 63.1, 61.3, 15.0, 97.19, 11.0, 720
365, Dominick Barlow , SAS, 20, 31, 5, 26, 12.9, 113.2, 118.4, -5.2, 12.1, 5.14, 20.7, 10.0, 16.5, 13.1, 4.0, 51.8, 55.6, 14.2, 101.16, 8.9, 844
365, Kevin Knox II , DET, 24, 31, 4, 27, 18.1, 109.4, 117.2, -7.8, 5.7, 1.05, 9.6, 3.0, 10.8, 6.6, 9.2, 54.6, 57.0, 15.7, 103.16, 6.2, 1208
365, Lamar Stevens , MEM, 26, 31, 19, 12, 12.3, 101.7, 101.9, -0.2, 7.6, 0.70, 7.5, 6.3, 14.3, 10.5, 10.7, 50.6, 53.6, 22.0, 98.94, 11.1, 784
365, Lester Quinones , GSW, 23, 31, 18, 13, 11.7, 109.6, 109.3, 0.3, 11.7, 1.94, 17.1, 4.9, 13.2, 8.9, 8.8, 50.8, 53.1, 16.3, 101.41, 6.6, 769
365, Lindy Waters III , OKC, 26, 31, 21, 10, 6.4, 102.4, 108.2, -5.8, 12.6, 2.67, 17.6, 1.9, 12.4, 7.2, 6.6, 58.7, 59.0, 16.0, 100.59, 8.1, 420
365, Orlando Robinson , MIA, 23, 31, 17, 14, 9.6, 114.3, 109.0, 5.2, 16.4, 2.00, 25.4, 9.7, 19.3, 14.6, 12.7, 55.6, 59.6, 14.5, 97.86, 9.9, 603
365, Ousmane Dieng , OKC, 20, 31, 19, 12, 11.0, 110.3, 109.5, 0.8, 13.7, 1.94, 20.5, 2.9, 11.1, 7.1, 10.6, 51.0, 54.0, 16.0, 99.76, 7.2, 707
374, Wesley Matthews , ATL, 37, 30, 8, 22, 11.2, 108.9, 115.5, -6.6, 7.5, 3.00, 16.7, 1.0, 10.9, 5.7, 5.6, 48.6, 52.6, 11.2, 102.44, 4.8, 710
