  PLAYER TEAM AGE GP W L MIN OFFRTG DEFRTG NETRTG AST% AST/TO AST RATIO OREB% DREB% REB% TO RATIO EFG% TS% USG% PACE PIE POSS
149 Jordan Hawkins NOP 21 63 37 26 17.9 113.6 114.0 -0.5 8.7 1.84 12.0 2.3 10.1 6.1 6.5 50.1 53.4 19.0 100.83 6.8 2378
149 Jrue Holiday BOS 33 63 49 14 33.2 121.2 110.8 10.4 19.9 2.71 28.6 3.8 11.7 7.9 10.5 58.8 60.6 16.1 99.10 10.1 4302
149 Max Strus CLE 28 63 40 23 31.9 114.4 108.8 5.6 15.6 2.42 22.8 2.8 11.1 7.0 9.4 53.4 55.2 16.8 99.83 7.9 4179
149 Miles Bridges CHA 26 63 15 48 37.7 107.4 119.7 -12.3 14.3 1.63 13.6 2.7 17.7 9.9 8.4 52.7 55.6 24.3 98.51 11.2 4879
149 Saddiq Bey ATL 24 63 28 35 32.7 118.6 119.1 -0.5 5.8 1.70 9.9 7.5 11.9 9.6 5.8 49.7 54.9 16.3 102.06 7.9 4384
149 Walker Kessler UTA 22 63 26 37 23.6 111.3 115.6 -4.3 5.7 0.89 11.5 11.0 19.9 15.6 12.9 65.7 66.0 12.6 100.82 10.9 3114
149 Zion Williamson NOP 23 63 38 25 31.2 114.1 111.1 3.0 25.7 1.83 19.3 5.7 12.7 9.2 10.5 58.8 62.2 28.1 101.36 14.8 4157
162 Alec Burks NYK 32 62 16 46 19.0 107.7 118.4 -10.7 11.3 1.83 11.1 1.9 10.2 5.9 6.1 48.2 54.0 23.6 100.73 8.8 2483
162 Amir Coffey LAC 26 62 42 20 19.6 116.3 119.0 -2.8 7.1 2.23 17.2 2.0 7.8 4.9 7.7 61.1 64.3 11.2 100.51 6.0 2552
162 Bruce Brown TOR 27 62 25 37 28.2 116.0 120.5 -4.5 13.1 2.26 20.9 3.0 12.6 7.8 9.3 51.7 56.0 16.1 102.98 7.6 3754
162 Caris LeVert CLE 29 62 35 27 28.7 114.0 111.3 2.8 26.8 3.13 26.0 2.0 11.9 7.0 8.3 47.4 51.0 22.4 99.46 10.4 3694
162 Dario Saric GSW 29 62 33 29 17.4 113.5 115.2 -1.7 18.7 1.92 22.3 6.3 19.0 12.5 11.6 56.0 59.9 18.9 100.02 11.1 2256
162 David Roddy PHX 23 62 22 40 18.9 104.3 113.7 -9.5 10.2 1.39 13.8 4.2 13.4 8.7 9.9 46.3 48.5 17.8 101.08 6.8 2467
162 Immanuel Quickley TOR 24 62 26 36 28.9 113.4 114.3 -0.9 23.3 3.36 22.7 0.8 11.6 6.2 6.7 52.7 56.9 22.9 100.14 11.4 3743
162 Ivica Zubac LAC 27 62 38 24 26.5 117.6 113.0 4.6 7.3 1.15 12.2 11.8 23.0 17.6 10.6 66.0 68.0 16.1 96.62 12.3 3310
162 Naji Marshall NOP 26 62 40 22 19.3 115.7 106.4 9.3 13.8 1.97 21.2 4.3 14.3 9.4 10.8 54.1 57.4 16.0 100.92 9.2 2508
162 Russell Westbrook LAC 35 62 41 21 22.3 117.1 114.2 2.9 27.8 2.19 25.8 6.4 15.2 10.9 11.8 48.2 51.0 23.7 102.09 11.1 2939
162 Tyrese Haliburton IND 24 62 35 27 32.2 121.6 116.2 5.4 45.4 4.70 36.9 1.7 10.1 6.0 7.8 56.8 60.2 24.1 103.60 15.8 4314
162 Zach Collins SAS 26 62 15 47 22.3 106.0 117.9 -11.9 19.3 1.48 19.5 7.2 15.5 11.3 13.2 52.6 56.0 22.0 102.48 8.8 2945
174 Andrew Nembhard IND 24 61 36 25 24.7 115.2 113.7 1.5 21.2 2.71 29.6 2.2 6.0 4.1 11.0 55.8 57.2 16.6 101.57 7.7 3182
174 Cade Cunningham DET 22 61 9 52 33.4 109.7 117.8 -8.1 35.8 2.19 23.9 1.5 11.5 6.5 10.9 49.7 54.2 29.7 100.84 12.4 4282
174 Eric Gordon PHX 35 61 36 25 28.6 116.3 113.2 3.0 10.2 1.90 16.4 1.0 5.4 3.4 8.6 57.5 58.9 16.4 100.58 7.2 3649
174 Jaylin Williams OKC 21 61 43 18 12.6 114.9 107.7 7.2 14.1 2.96 26.3 4.2 22.1 13.4 8.9 52.4 55.1 13.0 100.87 9.1 1614
174 Kelly Oubre Jr. PHI 28 61 33 28 29.8 114.2 115.4 -1.2 7.0 1.14 8.5 4.5 11.7 8.0 7.4 49.3 53.0 21.9 99.10 7.7 3746
174 Kenrich Williams OKC 29 61 44 17 14.4 117.7 106.4 11.2 11.3 3.85 22.8 6.7 14.2 10.6 5.9 56.2 56.0 12.6 100.86 7.9 1838
174 Malachi Flynn DET 25 61 27 34 11.8 103.5 113.2 -9.6 21.6 2.10 24.8 2.5 10.9 6.5 11.8 50.4 53.2 17.7 99.87 8.4 1495
174 Max Christie LAL 21 61 34 27 14.9 109.2 110.9 -1.6 8.0 1.57 16.4 1.5 11.9 7.1 10.4 52.0 54.8 13.0 103.78 6.0 1971
174 Miles McBride NYK 23 61 37 24 18.5 109.8 109.2 0.6 13.3 3.88 18.4 2.1 5.0 3.5 4.7 57.5 59.3 16.4 95.49 8.1 2236
174 Rui Hachimura LAL 26 61 35 26 26.5 116.1 113.3 2.7 5.8 1.66 9.0 3.2 11.6 7.7 5.4 60.7 62.6 18.1 101.86 9.2 3436
184 Al Horford BOS 37 60 47 13 27.2 120.5 109.1 11.4 12.5 3.59 26.5 4.8 18.1 11.7 7.4 63.5 64.7 11.6 98.83 10.4 3367
184 Devin Booker PHX 27 60 37 23 35.7 120.0 114.5 5.5 29.6 2.74 22.0 2.4 10.4 6.7 8.0 54.7 60.6 29.1 100.00 14.3 4467
184 Duop Reath POR 27 60 15 45 18.2 110.3 117.5 -7.3 9.3 1.24 10.7 7.0 13.2 9.9 8.7 56.7 58.8 20.2 98.38 8.7 2230
184 Joe Ingles ORL 36 60 38 22 17.2 116.3 110.5 5.8 21.7 3.20 39.8 1.9 10.6 6.3 12.4 58.0 60.3 11.2 98.90 8.0 2141
184 Karl-Anthony Towns MIN 28 60 41 19 32.8 116.5 108.5 8.0 14.3 1.06 12.8 5.0 20.5 13.2 12.1 57.8 62.8 26.9 98.41 14.2 4045
184 Santi Aldama MEM 23 60 22 38 26.6 106.0 114.5 -8.5 13.4 1.97 17.0 4.2 17.3 10.5 8.6 52.9 54.0 17.8 98.47 10.1 3272
184 Scottie Barnes TOR 22 60 22 38 34.9 112.6 115.8 -3.2 25.3 2.20 23.1 6.4 16.7 11.5 10.5 52.8 56.6 24.0 101.17 13.2 4413
184 Trayce Jackson-Davis GSW 24 60 33 27 15.7 115.1 113.6 1.5 10.3 1.82 15.9 11.6 17.0 14.3 8.8 70.5 69.3 15.7 100.27 12.7 1979
192 Bennedict Mathurin IND 21 59 33 26 26.1 115.0 117.9 -2.9 10.5 1.23 12.2 3.8 11.3 7.5 10.0 50.7 56.2 22.6 103.79 8.7 3329
192 Cam Thomas BKN 22 59 20 39 31.0 111.7 116.3 -4.6 15.5 1.61 12.1 1.3 9.2 5.1 7.5 50.2 55.2 29.4 99.94 10.4 3818
194 CJ McCollum NOP 32 58 38 20 31.9 115.9 111.6 4.3 20.6 2.90 20.3 1.6 11.6 6.6 7.0 56.5 58.4 23.8 99.26 11.5 3840
194 Doug McDermott IND 32 58 18 40 14.4 110.1 121.3 -11.1 10.3 2.39 18.6 1.0 5.6 3.3 7.8 59.8 60.0 14.5 103.66 5.4 1813
194 Dwight Powell DAL 32 58 36 22 13.2 117.7 113.9 3.8 12.6 2.66 31.8 10.6 13.5 12.0 12.0 69.2 72.8 8.9 102.70 7.9 1631
194 Garrison Mathews ATL 27 58 27 31 14.2 112.1 115.1 -3.0 5.0 1.88 13.7 1.7 8.1 4.8 7.3 65.0 67.4 10.4 101.39 4.3 1738
194 Haywood Highsmith MIA 27 58 34 24 19.9 110.7 110.0 0.7 7.2 2.00 15.1 4.2 10.2 7.2 7.6 57.3 58.3 12.3 98.15 6.4 2346
194 Moses Moody GSW 21 58 32 26 17.2 113.3 110.8 2.5 6.7 1.18 9.6 5.4 11.0 8.1 8.2 54.7 57.9 17.8 100.78 9.0 2112
200 Day'Ron Sharpe BKN 22 57 23 34 15.1 114.1 107.8 6.3 14.0 1.28 17.4 16.1 23.4 19.7 13.6 59.1 60.8 18.6 99.46 13.4 1776
200 Goga Bitadze ORL 24 57 32 25 16.4 112.6 110.0 2.6 11.8 1.86 21.7 11.2 18.4 14.7 11.7 61.6 63.6 12.7 97.51 11.5 1890
200 Sam Merrill CLE 27 57 35 22 17.8 111.1 110.2 0.9 14.7 5.61 20.2 2.0 9.0 5.5 3.6 59.1 60.5 17.1 97.08 9.2 2065
200 Terry Rozier MIA 30 57 20 37 33.8 109.9 117.0 -7.1 27.3 3.33 22.8 1.7 11.1 6.2 6.8 51.3 55.0 25.3 98.52 11.8 3954
204 Caleb Houstan ORL 21 56 30 26 14.1 109.7 111.0 -1.3 5.0 1.75 11.2 3.5 6.7 5.1 6.4 57.3 58.9 12.2 96.45 5.1 1590
204 Caleb Martin MIA 28 56 31 25 27.1 112.5 111.3 1.2 11.4 1.83 16.8 4.4 12.7 8.5 9.2 51.1 54.0 16.9 96.42 7.9 3047
204 Cameron Johnson BKN 28 56 19 37 27.7 111.7 114.8 -3.1 13.0 2.45 16.2 3.2 12.5 7.6 6.6 56.1 58.4 19.1 98.52 9.8 3194
204 Dennis Smith Jr. BKN 26 56 19 37 18.9 109.9 109.9 -0.1 27.6 2.99 32.0 4.6 10.8 7.6 10.7 48.2 50.8 17.4 98.64 9.2 2160
204 JT Thor CHA 21 56 13 43 11.8 106.7 111.2 -4.5 4.8 1.77 11.7 5.5 12.3 8.8 6.6 45.5 46.0 11.0 100.34 4.7 1381
204 Jalen Duren DET 20 56 13 43 29.7 109.8 116.7 -6.9 12.4 1.18 16.6 10.8 28.6 19.7 14.1 62.9 66.0 17.7 101.06 13.9 3490
204 Josh Okogie PHX 25 56 34 22 16.9 113.3 111.3 2.0 9.1 1.83 18.4 7.9 8.0 8.0 10.1 48.3 54.9 12.4 100.81 6.7 1983
204 KJ Martin PHI 23 56 29 27 11.9 112.3 111.8 0.5 9.3 1.64 18.3 4.9 12.8 8.7 11.1 55.3 55.9 12.8 101.19 5.6 1403
204 Trendon Watford BKN 23 56 22 34 12.0 112.8 112.0 0.8 14.7 1.55 17.0 6.7 16.1 11.3 11.0 58.3 62.6 19.8 98.97 11.6 1377
213 Amen Thompson HOU 21 55 27 28 21.4 110.9 109.0 1.8 15.7 1.68 20.1 9.2 18.8 13.7 12.0 53.7 56.8 17.7 103.40 11.8 2527
213 Daniel Theis LAC 31 55 37 18 16.6 117.1 115.0 2.2 8.5 1.57 15.5 8.6 14.5 11.6 9.9 56.9 58.9 14.8 99.43 7.9 1902
213 Dereck Lively II DAL 20 55 35 20 23.5 120.6 115.6 5.0 6.0 1.20 13.6 10.6 17.9 14.4 11.4 74.7 72.8 12.4 100.89 10.2 2724
213 Isaiah Jackson IND 22 55 33 22 12.8 113.1 112.1 1.1 8.9 1.24 13.6 11.8 19.6 15.7 11.0 66.7 68.9 17.0 105.11 12.4 1539
213 James Wiseman DET 23 55 8 47 16.1 105.1 119.0 -14.0 8.0 0.79 11.6 9.8 20.5 15.0 14.7 63.9 66.0 16.0 102.82 10.0 1896
213 John Konchar MEM 28 55 18 37 21.3 106.3 112.2 -5.9 13.0 2.39 29.3 5.8 16.4 10.8 12.3 51.4 53.7 9.6 98.73 8.2 2410
213 Jordan Clarkson UTA 31 55 22 33 30.6 113.9 119.7 -5.7 24.7 1.90 21.0 2.8 8.3 5.5 11.1 46.9 52.1 25.5 100.77 9.0 3537
213 Kyle Lowry PHI 38 55 27 28 28.4 110.7 112.5 -1.8 21.4 2.95 33.2 2.1 9.8 5.8 11.3 55.6 58.8 13.1 96.97 7.8 3156
213 Larry Nance Jr. NOP 31 55 32 23 19.7 112.0 108.1 3.9 11.7 2.24 25.1 7.6 18.2 13.0 11.2 64.6 66.5 10.8 100.38 10.4 2256
213 Lauri Markkanen UTA 26 55 22 33 33.1 117.6 116.9 0.6 9.0 1.43 9.2 6.5 17.6 12.1 6.4 57.8 63.1 24.1 102.49 13.6 3884
213 Luke Kornet BOS 28 55 42 13 15.5 119.9 110.5 9.4 8.7 2.75 20.2 11.8 13.8 12.8 7.4 68.6 72.2 10.8 97.07 10.9 1711
213 Onyeka Okongwu ATL 23 55 23 32 25.5 118.1 119.0 -0.9 7.1 1.64 13.9 9.9 16.9 13.2 8.4 64.2 67.4 13.4 103.28 9.4 3020
213 Scoot Henderson POR 20 55 16 39 27.5 107.5 120.4 -12.9 27.6 1.53 22.3 2.8 8.5 5.5 14.5 42.9 48.3 25.8 99.56 6.2 3131
226 Blake Wesley SAS 21 54 15 39 13.5 105.5 113.3 -7.8 26.4 3.60 37.0 2.0 8.2 5.0 10.3 50.6 54.2 13.8 103.94 7.1 1582
226 Chris Duarte SAC 26 54 32 22 12.8 110.8 114.0 -3.2 8.2 1.83 14.9 3.4 11.2 7.1 8.2 49.5 52.2 14.4 99.70 5.4 1424
226 Dean Wade CLE 27 54 36 18 20.5 111.9 103.5 8.3 5.2 2.15 14.0 3.3 15.4 9.4 6.5 58.4 59.8 10.1 99.94 7.3 2300
226 Jalen Smith IND 24 54 31 23 17.5 118.9 118.4 0.5 7.7 1.41 11.5 9.7 21.9 15.7 8.1 68.2 69.1 18.4 102.99 12.4 2007
226 Jamal Murray DEN 27 54 40 14 32.1 119.3 112.3 7.0 30.0 3.16 25.0 2.3 10.3 6.5 7.9 54.5 57.8 26.9 97.75 13.4 3527
226 Jerami Grant POR 30 54 17 37 33.9 107.8 117.5 -9.6 13.8 1.31 12.2 1.9 8.7 5.2 9.3 51.6 57.3 25.5 98.26 10.0 3751
226 Josh Green DAL 23 54 31 23 26.6 118.3 118.9 -0.7 11.0 2.19 22.3 2.7 9.4 6.1 10.2 59.3 60.4 12.9 101.42 6.5 3023
226 Kris Murray POR 23 54 10 44 19.7 107.1 113.0 -5.9 9.3 1.61 17.0 5.0 11.0 7.8 10.6 47.0 48.3 13.5 99.00 6.2 2198
234 Bryce McGowens CHA 21 53 9 44 15.1 104.3 116.7 -12.3 8.3 1.77 15.3 2.0 9.9 5.8 8.6 52.5 57.1 13.8 99.30 5.8 1659
234 Dyson Daniels NOP 21 53 30 23 21.7 115.9 111.2 4.7 15.4 2.60 29.2 4.7 11.9 8.4 11.2 49.8 51.6 12.3 100.26 7.6 2389
234 Gradey Dick TOR 20 53 16 37 20.0 105.6 119.2 -13.6 9.1 1.56 13.8 2.1 7.9 4.9 8.8 52.1 54.5 16.3 101.80 5.8 2243
234 Keita Bates-Diop BKN 28 53 29 24 12.5 109.3 113.1 -3.8 8.4 2.53 16.1 4.9 11.8 8.5 6.4 49.7 53.4 12.8 98.77 7.8 1366
234 Lonnie Walker IV BKN 25 53 22 31 16.8 113.2 111.5 1.7 10.9 1.36 11.2 1.1 10.5 5.8 8.2 54.0 55.7 23.7 100.62 9.0 1879
234 Mo Bamba PHI 25 53 26 27 13.3 108.1 111.3 -3.1 8.5 1.03 13.9 9.6 21.5 15.3 13.5 56.4 58.3 15.1 97.54 9.8 1426
234 Nicolas Batum PHI 35 53 29 24 24.9 118.0 113.3 4.6 10.4 3.24 29.4 5.0 11.6 8.3 9.1 61.8 62.5 8.5 98.37 6.7 2708
234 RJ Barrett TOR 23 53 24 29 31.6 114.1 116.8 -2.7 15.3 1.60 14.5 2.6 13.7 8.1 9.1 54.2 57.5 25.2 101.27 10.5 3526
234 Vasilije Micic CHA 30 53 31 22 18.8 111.2 112.3 -1.0 30.3 2.63 34.0 1.5 6.0 3.9 12.9 49.5 52.9 18.8 97.59 8.1 2031
234 Zeke Nnaji DEN 23 53 37 16 9.8 102.2 114.9 -12.8 8.4 1.11 13.6 10.3 9.5 9.9 12.3 46.7 52.2 15.4 98.87 6.1 1063
244 Dalen Terry CHI 21 52 24 28 10.7 114.9 111.1 3.8 15.3 2.65 29.4 4.3 12.9 8.6 11.1 47.2 49.7 12.3 99.07 6.1 1151
244 Jimmy Butler MIA 34 52 28 24 33.9 116.3 110.5 5.8 22.3 2.94 21.0 5.6 10.6 8.1 7.1 53.6 62.5 23.8 97.44 14.7 3571
244 Kristaps Porzingis BOS 28 52 39 13 29.8 121.4 109.9 11.6 9.3 1.20 10.0 5.8 15.6 11.1 8.3 58.2 64.0 24.9 100.69 13.2 3264
244 Kyrie Irving DAL 32 52 34 18 34.5 119.7 113.9 5.9 23.3 3.11 19.0 2.1 11.6 6.9 6.1 56.9 60.2 27.5 101.03 14.4 3771
244 Vince Williams Jr. MEM 23 52 18 34 27.6 108.4 111.4 -3.0 17.7 1.90 25.0 3.9 16.3 9.9 13.1 55.0 59.7 15.5 99.07 9.6 2964
249 Darius Garland CLE 24 51 28 23 33.2 113.4 111.1 2.3 29.8 2.11 25.6 1.7 6.2 4.0 12.1 52.4 56.1 25.0 97.79 10.5 3464
249 Donovan Mitchell CLE 27 51 34 17 35.2 115.9 108.4 7.4 27.3 2.16 19.5 2.4 11.7 7.2 9.0 54.6 59.6 30.3 99.83 15.3 3748
249 Jalen Johnson ATL 22 51 25 26 34.0 114.1 116.0 -1.9 14.8 2.05 18.7 3.6 20.8 12.0 9.1 56.4 58.7 18.2 103.66 11.5 3743
249 Jonathan Isaac ORL 26 51 31 20 15.3 114.2 101.3 12.9 4.5 1.00 7.3 8.5 19.7 14.3 7.3 59.8 62.3 16.5 98.52 14.2 1599
249 Jose Alvarado NOP 25 51 34 17 17.8 117.1 105.1 12.1 16.0 2.82 22.4 2.4 9.7 6.1 7.9 51.5 53.2 17.1 99.89 8.3 1881
249 Justin Holiday DEN 34 51 33 18 14.6 112.9 110.5 2.4 9.3 5.00 23.5 1.1 7.1 4.1 4.7 59.6 59.9 10.2 99.63 5.7 1547
249 Quentin Grimes DET 23 51 32 19 20.1 108.1 109.1 -0.9 9.4 2.36 15.0 1.3 8.0 4.6 6.3 49.5 51.6 15.5 97.78 5.9 2079
249 Trae Young ATL 25 51 22 29 36.5 116.3 118.9 -2.6 43.3 2.51 28.7 1.1 6.3 3.6 11.4 51.2 58.1 29.2 104.91 13.2 4066
249 Troy Brown Jr. DET 24 51 29 22 12.4 107.2 113.6 -6.4 11.2 1.88 18.0 3.0 14.2 8.7 9.6 50.6 54.0 14.8 100.99 7.5 1332
249 Ziaire Williams MEM 22 51 20 31 20.3 102.5 112.4 -9.9 11.8 1.14 13.6 3.1 13.8 8.2 12.0 47.4 51.1 19.2 100.40 7.4 2156
259 AJ Green MIL 24 50 33 17 10.2 114.2 111.6 2.6 7.5 3.38 12.9 1.7 9.2 5.6 3.8 60.2 62.1 15.7 99.19 7.2 1054
259 Andre Jackson Jr. MIL 22 50 31 19 10.3 113.8 119.0 -5.2 11.9 2.00 28.9 8.1 11.9 10.0 14.5 61.2 62.3 9.6 102.75 4.7 1099
259 Ben Sheppard IND 22 50 27 23 13.3 117.5 114.3 3.2 7.3 4.30 17.4 1.4 9.8 5.5 4.0 52.2 54.6 12.3 104.97 5.0 1450
259 Chris Boucher TOR 31 50 16 34 14.1 116.0 113.6 2.4 4.4 0.82 7.5 8.4 20.2 14.2 9.1 57.8 62.5 16.7 99.35 10.6 1456
259 Chris Paul GSW 38 50 27 23 26.3 113.5 111.9 1.6 34.8 5.72 42.1 1.3 12.9 7.2 7.4 52.9 55.1 14.9 99.93 11.9 2748
259 Christian Wood LAL 28 50 28 22 17.4 109.9 109.9 0.0 7.9 0.98 12.1 4.8 22.6 14.4 12.3 53.2 56.8 17.3 101.73 10.1 1849
259 De'Andre Hunter ATL 26 50 24 26 29.0 118.2 118.5 -0.3 6.6 1.03 8.9 1.9 11.4 6.5 8.7 55.9 60.6 20.1 100.97 8.2 3047
259 Jakob Poeltl TOR 28 50 21 29 26.4 113.6 114.2 -0.6 13.1 1.65 20.3 11.0 21.4 16.2 12.3 65.6 65.3 16.0 100.54 11.7 2763
259 Jordan Goodwin MEM 25 50 27 23 16.7 104.4 110.4 -5.9 22.3 2.54 25.5 6.6 13.2 9.9 10.0 43.1 45.5 17.8 98.84 9.0 1716
259 Trey Lyles SAC 28 50 30 20 19.7 118.0 112.0 6.0 7.5 1.76 14.9 5.1 16.8 11.0 8.5 58.1 60.3 13.9 101.08 8.3 2076
269 Bojan Bogdanovic NYK 34 49 14 35 27.3 109.8 121.4 -11.6 10.6 0.98 10.7 1.4 9.2 5.2 11.0 54.7 57.8 24.1 99.90 8.1 2787
269 Draymond Green GSW 34 49 29 20 26.7 116.0 111.2 4.8 27.9 2.49 37.5 5.0 20.3 12.8 15.1 56.2 58.6 15.3 103.20 11.0 2815
269 Keon Ellis SAC 24 49 30 19 15.8 117.3 109.0 8.3 11.3 2.65 24.6 3.0 9.3 6.1 9.3 60.1 61.3 11.6 99.38 6.4 1595
269 Khris Middleton MIL 32 49 30 19 27.0 119.7 114.3 5.4 26.4 2.43 26.4 2.5 13.2 8.1 10.8 56.2 59.2 22.7 102.65 11.5 2834
269 Marvin Bagley III WAS 25 49 6 43 21.3 109.5 115.9 -6.3 7.9 0.95 9.6 12.0 17.5 14.6 10.2 59.9 63.1 20.3 102.85 12.2 2237
269 Trey Murphy III NOP 23 49 31 18 28.4 114.6 106.5 8.1 10.3 3.74 14.4 2.4 13.7 8.2 3.9 56.5 59.5 18.5 99.30 10.9 2883
275 Craig Porter Jr. CLE 24 48 29 19 13.3 112.0 113.8 -1.8 26.6 2.64 28.3 3.5 13.7 8.7 10.7 53.5 56.5 20.3 97.14 11.4 1287
275 Dante Exum DAL 28 48 31 17 19.3 121.4 112.4 9.0 18.3 3.38 28.5 2.3 10.2 6.4 8.5 64.2 66.5 15.4 101.84 9.8 1966
275 Deandre Ayton POR 25 48 12 36 32.1 107.8 116.1 -8.3 8.2 0.89 9.6 9.8 25.1 17.3 10.9 58.1 59.7 20.0 97.91 13.7 3146
275 Jock Landale HOU 28 48 25 23 12.1 113.8 103.8 10.0 10.6 2.14 19.1 11.8 11.1 11.5 8.9 50.6 55.4 13.5 102.54 8.9 1247
275 Jordan McLaughlin MIN 27 48 30 18 10.5 108.1 100.7 7.4 23.4 5.87 38.4 2.9 9.7 6.3 6.6 62.9 63.5 11.9 100.58 11.2 1065
275 Kessler Edwards SAC 23 48 29 19 5.1 98.8 105.1 -6.3 6.8 3.67 12.1 3.3 12.8 7.7 3.3 54.8 54.9 13.3 102.55 7.3 519
275 Oshae Brissett BOS 25 48 40 8 11.7 119.3 106.7 12.6 8.6 2.53 17.8 8.4 14.5 11.4 7.0 51.2 55.2 12.8 100.56 7.7 1163
282 Dalano Banton POR 24 47 22 25 17.0 105.5 116.9 -11.4 18.1 1.51 16.2 4.5 13.3 8.7 10.7 47.7 51.4 24.1 98.62 9.5 1640
282 Gary Harris ORL 29 47 31 16 23.0 113.1 110.1 3.0 9.1 2.67 19.3 2.1 5.3 3.7 7.2 58.3 60.1 12.1 98.54 6.1 2217
282 Kevin Love MIA 35 47 26 21 17.5 115.0 109.3 5.7 19.2 2.76 21.2 5.9 29.1 17.4 7.7 56.4 60.6 20.3 99.43 14.4 1697
282 Shake Milton NYK 27 47 31 16 12.4 104.7 109.5 -4.9 14.9 1.94 19.5 2.3 10.2 6.2 10.1 45.1 49.9 17.3 103.76 6.4 1262
282 Wendell Carter Jr. ORL 24 47 26 21 25.9 109.9 108.4 1.5 9.8 1.35 14.4 8.2 20.6 14.4 10.7 59.6 62.2 17.2 97.77 11.5 2485
282 Xavier Tillman BOS 25 47 25 22 18.9 106.6 109.1 -2.6 11.4 2.16 18.4 7.0 14.9 10.8 8.6 45.0 45.5 14.5 99.56 7.5 1844
288 Anfernee Simons POR 24 46 11 35 34.4 109.9 120.5 -10.6 26.8 2.02 19.8 1.3 9.7 5.3 9.8 52.3 56.8 27.6 97.90 11.1 3231
288 Cam Reddish LAL 24 46 27 19 20.9 110.2 112.2 -2.0 6.2 1.52 14.2 2.7 7.2 5.0 9.4 46.9 50.6 12.3 103.20 4.5 2069
288 Isaiah Stewart DET 22 46 9 37 30.9 110.3 114.5 -4.2 6.9 1.11 13.1 5.3 16.1 10.7 11.8 57.5 60.0 14.3 100.63 8.1 2979
288 Julius Randle NYK 29 46 29 17 35.4 119.7 113.8 6.0 21.7 1.44 16.9 5.9 19.8 12.8 11.7 51.8 56.9 28.7 98.84 13.4 3364
288 Landry Shamet WAS 27 46 6 40 15.8 109.3 119.2 -9.9 10.4 1.80 14.4 2.1 6.5 4.2 8.0 52.7 55.6 18.1 103.63 5.8 1571
288 MarJon Beauchamp MIL 23 46 30 16 12.9 113.6 114.5 -0.9 6.6 1.11 13.2 3.8 12.0 8.0 11.9 56.7 58.2 13.8 103.54 6.0 1279
288 Mike Muscala OKC 32 46 13 33 11.8 107.4 114.8 -7.4 8.7 1.84 16.5 5.9 14.0 9.9 9.0 45.2 47.6 13.5 102.75 5.2 1165
288 Nick Smith Jr. CHA 19 46 8 38 14.0 102.2 115.1 -12.8 13.3 1.49 15.4 2.5 7.1 4.6 10.4 50.0 51.1 19.5 97.28 5.2 1300
288 Talen Horton-Tucker UTA 23 46 12 34 19.1 112.9 118.0 -5.1 27.7 2.89 25.1 2.2 9.7 5.9 8.7 45.2 49.6 23.0 100.53 9.0 1847
288 Torrey Craig CHI 33 46 19 27 20.3 110.5 118.3 -7.7 7.6 1.79 16.0 6.3 14.4 10.1 8.9 55.7 57.5 12.5 98.09 6.5 1898
298 Bradley Beal PHX 30 45 27 18 33.0 116.5 113.9 2.6 21.7 2.03 22.5 2.9 9.5 6.4 11.1 55.9 58.6 22.8 100.19 10.0 3095
298 Danilo Gallinari MIL 35 45 15 30 13.1 110.8 119.5 -8.7 12.6 2.89 18.3 3.1 14.6 8.8 6.3 51.9 60.1 16.8 101.33 9.3 1255
298 Gordon Hayward OKC 34 45 22 23 25.0 112.1 119.9 -7.8 17.9 2.50 23.8 3.1 11.8 7.4 9.5 49.9 53.8 17.9 100.06 8.6 2355
298 Jaden Springer BOS 21 45 29 16 10.0 109.1 113.5 -4.4 13.2 1.33 17.9 7.0 8.4 7.6 13.5 41.2 46.8 17.1 99.45 4.9 921
298 Jordan Nwora TOR 25 45 13 32 12.9 104.4 116.0 -11.6 13.0 1.28 13.9 3.4 15.6 9.4 10.8 52.6 55.7 21.7 104.46 10.0 1274
298 Julian Strawther DEN 21 45 30 15 11.7 105.5 116.0 -10.5 12.0 2.32 15.1 0.9 8.9 4.8 6.5 46.5 48.5 19.2 101.50 5.6 1120
298 Tristan Thompson CLE 33 45 27 18 11.8 115.1 112.8 2.4 13.5 1.76 23.8 13.2 17.8 15.5 13.6 63.6 58.7 12.9 97.93 9.3 1083
305 Anthony Gill WAS 31 44 8 36 7.0 114.8 105.9 8.9 10.0 1.15 14.2 9.2 11.8 10.6 12.3 51.9 56.1 18.2 105.46 8.2 670
305 Delon Wright MIA 31 44 13 31 15.3 109.4 110.9 -1.5 21.6 9.00 34.5 2.4 9.2 5.7 3.8 43.4 48.2 12.9 101.09 8.9 1415
305 Johnny Davis WAS 22 44 7 37 11.3 103.5 112.2 -8.7 6.3 3.00 14.0 3.2 9.0 5.9 4.7 39.4 40.8 11.8 105.83 3.4 1094
305 Marcus Morris Sr. CLE 34 44 25 19 17.2 111.5 114.8 -3.3 6.6 1.22 10.2 2.6 14.6 8.4 8.3 53.0 56.0 16.3 97.87 7.6 1547
305 OG Anunoby NYK 26 44 26 18 34.1 117.7 107.2 10.5 8.8 1.41 13.9 2.8 9.5 6.2 9.8 58.0 60.0 17.3 99.16 8.4 3099
305 Seth Curry CHA 33 44 25 19 14.0 110.6 107.5 3.1 10.0 2.10 15.9 2.8 7.8 5.3 7.6 48.5 51.9 15.9 100.77 6.7 1301
