IND, VS_PLAYER, TEAM, GP, W, L, MIN, OPP_FGM, OPP_FGA, OPP_FG%, OPP_3PM, OPP_3PA, OPP_3P%, OPP_FTM, OPP_FTA, OPP_FT%, OPP_OREB, OPP_DREB, OPP_REB, OPP_AST, OPP_TOV, OPP_STL, OPP_BLK, OPP_BLKA, OPP_PF, OPP_PFD, OPP_PTS, plus_minus
204, Jalen Duren, DET, 48, 10, 38, 47.7, 42.9, 89.3, 48.1, 12.4, 33.0, 37.4, 20.9, 25.5, 81.9, 9.4, 31.9, 41.3, 26.5, 10.8, 8.8, 6.5, 5.2, 17.4, 22.0, 119.1, 8.2
204, Haywood Highsmith, MIA, 48, 28, 20, 49.1, 41.0, 87.7, 46.8, 14.4, 38.6, 37.3, 15.5, 20.2, 76.7, 9.8, 34.0, 43.8, 28.6, 14.5, 7.9, 4.6, 3.7, 19.0, 17.5, 111.9, 1.1
204, Caleb Houstan, ORL, 48, 24, 24, 49.8, 41.0, 88.3, 46.4, 12.3, 35.7, 34.4, 17.8, 22.9, 77.6, 10.7, 33.9, 44.5, 23.9, 12.9, 6.6, 4.0, 4.9, 19.4, 20.9, 112.0, 2.0
204, Andre Jackson Jr., MIL, 48, 30, 18, 46.8, 43.2, 87.0, 49.7, 12.6, 31.8, 39.7, 20.5, 25.4, 80.7, 9.8, 30.8, 40.6, 26.3, 11.8, 7.4, 3.9, 4.6, 17.0, 23.1, 119.6, 5.4
204, Isaiah Jackson, IND, 48, 29, 19, 45.7, 40.9, 83.5, 49.0, 10.1, 28.4, 35.6, 21.5, 28.1, 76.4, 11.6, 29.0, 40.6, 22.2, 15.9, 7.8, 4.9, 6.4, 19.1, 22.9, 113.4, 0.5
204, Jalen Johnson, ATL, 48, 24, 24, 46.2, 43.0, 88.7, 48.5, 13.8, 36.4, 37.9, 16.0, 20.4, 78.2, 10.7, 32.0, 42.7, 27.2, 13.5, 7.7, 5.2, 4.8, 19.6, 16.5, 115.8, 1.8
204, Trey Lyles, SAC, 48, 28, 20, 47.5, 39.8, 85.9, 46.3, 13.1, 33.9, 38.5, 19.9, 24.4, 81.7, 9.3, 30.1, 39.4, 25.0, 12.7, 7.7, 5.0, 4.7, 20.4, 20.5, 112.6, -5.7
204, Garrison Mathews, ATL, 48, 22, 26, 47.1, 42.0, 86.5, 48.6, 14.8, 36.9, 40.0, 16.4, 22.1, 73.9, 10.9, 34.4, 45.2, 27.2, 15.2, 7.4, 5.8, 3.4, 20.1, 19.8, 115.2, 5.3
204, CJ McCollum, NOP, 48, 32, 16, 47.8, 41.1, 87.1, 47.2, 13.2, 37.4, 35.4, 16.0, 20.4, 78.3, 9.7, 32.0, 41.7, 27.3, 13.4, 6.4, 5.6, 5.3, 17.7, 18.3, 111.5, -4.8
204, Jamal Murray, DEN, 48, 35, 13, 49.0, 42.5, 90.2, 47.1, 11.4, 32.1, 35.6, 16.4, 21.4, 77.0, 11.2, 29.9, 41.2, 27.0, 12.4, 7.4, 5.0, 6.4, 18.2, 17.3, 112.8, -6.9
204, David Roddy, MEM, 48, 15, 33, 47.7, 41.5, 85.8, 48.4, 13.0, 34.4, 37.8, 18.0, 23.3, 77.2, 9.8, 35.3, 45.1, 26.3, 14.5, 8.1, 6.7, 5.7, 18.2, 19.9, 113.9, 9.1
204, Day'Ron Sharpe, BKN, 48, 20, 28, 48.5, 39.0, 87.9, 44.4, 12.1, 35.3, 34.3, 19.6, 25.0, 78.2, 10.7, 29.3, 39.9, 24.0, 12.9, 7.7, 6.0, 5.3, 19.8, 20.9, 109.7, -5.6
217, Patrick Beverley, PHI, 47, 27, 20, 48.3, 39.7, 88.0, 45.1, 11.9, 34.8, 34.2, 20.2, 25.7, 78.5, 11.8, 33.6, 45.4, 25.4, 14.4, 6.2, 5.6, 5.9, 21.0, 22.0, 111.4, 0.8
217, Kevin Love, MIA, 47, 26, 21, 48.5, 40.2, 86.7, 46.4, 12.7, 36.8, 34.4, 17.0, 22.0, 77.0, 9.1, 34.3, 43.4, 27.0, 13.4, 6.8, 5.7, 2.4, 20.9, 18.3, 110.1, -4.9
217, Caleb Martin, MIA, 47, 26, 21, 49.5, 40.9, 88.1, 46.4, 14.2, 38.9, 36.4, 16.2, 20.2, 80.2, 9.7, 33.2, 42.9, 27.4, 13.9, 6.4, 5.6, 3.2, 20.2, 18.3, 112.2, -1.8
217, Donovan Mitchell, CLE, 47, 32, 15, 47.9, 39.2, 87.2, 45.0, 11.4, 32.0, 35.6, 16.5, 21.1, 78.3, 10.5, 32.4, 42.9, 23.4, 14.6, 7.4, 5.0, 5.2, 19.2, 17.5, 106.4, -10.4
217, Cameron Payne, MIL, 47, 30, 17, 46.9, 42.0, 88.5, 47.5, 10.8, 32.8, 33.0, 20.9, 25.4, 82.4, 12.0, 31.4, 43.3, 24.8, 12.4, 6.6, 4.0, 4.5, 18.7, 23.1, 115.8, 0.9
217, Daniel Theis, LAC, 47, 33, 14, 48.0, 41.4, 88.2, 46.9, 12.1, 35.6, 34.0, 18.9, 24.8, 76.1, 12.0, 33.0, 44.9, 25.1, 13.7, 5.3, 5.2, 5.9, 17.5, 22.0, 113.7, -3.0
217, Trendon Watford, BKN, 47, 19, 28, 48.4, 40.2, 85.9, 46.8, 14.6, 38.3, 38.1, 19.1, 24.3, 78.6, 9.7, 30.0, 39.7, 25.8, 12.9, 7.9, 5.6, 4.0, 18.9, 20.0, 114.1, 1.2
217, Grant Williams, DAL, 47, 24, 23, 47.6, 44.1, 88.9, 49.6, 12.3, 33.8, 36.5, 17.3, 23.0, 75.5, 10.7, 35.1, 45.8, 28.0, 13.5, 6.9, 3.6, 4.7, 20.6, 19.2, 117.9, 4.4
225, Doug McDermott, SAS, 46, 10, 36, 46.3, 44.3, 90.0, 49.3, 15.1, 35.5, 42.5, 15.4, 21.0, 73.5, 11.6, 33.7, 45.3, 27.4, 11.6, 8.1, 3.7, 5.8, 19.7, 17.6, 119.2, 10.3
225, Sam Merrill, CLE, 46, 31, 15, 48.5, 39.4, 86.2, 45.8, 12.7, 33.9, 37.3, 18.0, 22.9, 78.6, 9.4, 34.0, 43.3, 23.4, 12.3, 6.6, 5.0, 4.3, 19.0, 19.3, 109.6, -0.6
225, Larry Nance Jr., NOP, 46, 27, 19, 47.7, 38.9, 86.5, 45.0, 12.2, 38.5, 31.8, 17.7, 21.6, 81.8, 10.9, 32.2, 43.2, 25.0, 15.6, 7.4, 5.3, 4.4, 18.2, 17.6, 107.7, -4.6
225, Kristaps Porzingis, BOS, 46, 35, 11, 47.3, 41.0, 92.9, 44.1, 13.4, 37.6, 35.7, 13.3, 17.5, 75.7, 11.4, 32.3, 43.7, 25.3, 11.3, 6.5, 3.2, 7.4, 18.9, 15.7, 108.7, -12.7
225, Julius Randle, NYK, 46, 29, 17, 48.5, 41.9, 88.1, 47.6, 13.3, 34.9, 38.0, 16.2, 20.9, 77.4, 10.3, 29.9, 40.2, 27.1, 13.0, 7.0, 5.2, 4.0, 21.1, 18.1, 113.3, -6.5
225, Landry Shamet, WAS, 46, 6, 40, 46.2, 44.2, 86.2, 51.3, 11.6, 32.0, 36.3, 18.8, 24.5, 76.9, 10.0, 35.5, 45.4, 27.4, 12.5, 7.3, 5.9, 3.7, 18.0, 20.2, 118.8, 9.5
231, MarJon Beauchamp, MIL, 45, 29, 16, 46.4, 41.2, 87.2, 47.3, 11.1, 32.9, 33.7, 21.3, 26.1, 81.6, 10.1, 31.6, 41.7, 25.2, 12.4, 7.0, 5.5, 4.5, 17.9, 21.6, 114.8, 1.2
231, Jimmy Butler, MIA, 45, 23, 22, 49.2, 41.3, 87.9, 47.0, 13.5, 36.8, 36.6, 16.4, 21.2, 77.6, 9.7, 33.6, 43.3, 27.0, 14.1, 6.9, 5.2, 3.7, 20.3, 18.2, 112.6, -3.6
231, Daniel Gafford, WAS, 45, 9, 36, 46.2, 45.1, 92.0, 49.0, 12.6, 32.6, 38.7, 17.7, 23.1, 76.8, 13.3, 35.4, 48.7, 29.8, 13.7, 6.7, 5.0, 6.8, 15.9, 18.8, 120.5, 7.3
231, Quentin Grimes, NYK, 45, 29, 16, 49.3, 40.8, 89.2, 45.7, 12.2, 35.9, 34.0, 15.6, 21.5, 72.5, 11.1, 33.7, 44.9, 25.1, 13.3, 7.3, 6.6, 4.0, 19.2, 19.0, 109.4, -0.3
231, Luke Kornet, BOS, 45, 34, 11, 49.3, 41.8, 91.6, 45.6, 13.8, 37.6, 36.6, 14.3, 18.6, 76.8, 12.0, 31.6, 43.6, 25.8, 11.9, 6.5, 4.5, 6.0, 16.4, 16.7, 111.6, -6.1
231, Dereck Lively II, DAL, 45, 26, 19, 47.4, 44.0, 91.1, 48.4, 14.4, 37.0, 39.0, 13.8, 18.5, 74.8, 11.1, 31.7, 42.8, 29.2, 13.2, 6.7, 4.1, 5.5, 19.2, 16.8, 116.3, -5.3
231, KJ Martin, PHI, 45, 23, 22, 47.0, 41.0, 84.6, 48.5, 11.4, 34.0, 33.4, 21.3, 27.2, 78.3, 12.9, 31.8, 44.7, 26.9, 16.7, 6.6, 6.3, 5.1, 19.5, 23.1, 114.7, 2.9
231, Jalen Smith, IND, 45, 26, 19, 47.0, 44.6, 88.5, 50.4, 11.9, 29.6, 40.2, 20.0, 25.2, 79.4, 11.1, 31.3, 42.4, 25.5, 13.7, 7.2, 5.7, 4.7, 16.4, 21.9, 121.0, 2.5
231, Amen Thompson, HOU, 45, 18, 27, 46.2, 38.4, 83.2, 46.2, 12.3, 33.0, 37.1, 21.2, 27.3, 77.5, 9.8, 33.2, 43.0, 23.7, 15.0, 7.8, 6.7, 4.7, 18.3, 21.1, 110.3, 2.8
240, Scoot Henderson, POR, 44, 15, 29, 48.2, 43.5, 86.9, 50.1, 12.3, 34.5, 35.7, 20.5, 24.9, 82.5, 10.9, 33.5, 44.4, 28.4, 14.9, 9.0, 6.5, 4.3, 19.6, 21.3, 119.8, 10.6
240, Jonathan Isaac, ORL, 44, 27, 17, 48.7, 36.7, 83.4, 43.9, 11.8, 34.3, 34.4, 17.1, 22.9, 74.7, 9.6, 28.3, 37.9, 22.5, 16.7, 7.6, 5.5, 7.1, 22.8, 21.0, 102.2, -9.4
240, Lonnie Walker IV, BKN, 44, 20, 24, 47.2, 38.8, 83.9, 46.3, 12.0, 33.7, 35.5, 21.4, 26.3, 81.6, 9.6, 31.6, 41.2, 23.4, 13.7, 7.7, 4.2, 4.4, 16.9, 20.7, 111.0, -4.4
240, P.J. Washington, CHA, 44, 9, 35, 48.0, 43.9, 87.0, 50.5, 14.0, 35.2, 39.7, 18.9, 24.3, 77.9, 10.1, 35.4, 45.5, 28.0, 13.6, 6.5, 4.9, 4.8, 18.5, 19.8, 120.7, 10.8
240, James Wiseman, DET, 44, 5, 39, 46.0, 43.4, 85.7, 50.7, 11.8, 29.7, 39.7, 22.5, 27.7, 81.3, 10.1, 32.9, 43.0, 27.0, 13.1, 9.0, 5.3, 5.0, 19.9, 20.5, 121.2, 13.8
245, Jose Alvarado, NOP, 43, 29, 14, 48.1, 36.8, 85.8, 42.9, 12.7, 37.5, 33.9, 19.0, 24.2, 78.5, 10.7, 31.2, 41.9, 24.5, 16.1, 6.6, 5.1, 4.9, 20.4, 19.5, 105.3, -13.0
245, Alec Burks, DET, 43, 7, 36, 46.5, 43.3, 87.2, 49.7, 11.5, 30.2, 38.1, 20.8, 25.9, 80.3, 10.2, 32.7, 42.8, 25.8, 11.3, 8.1, 5.7, 5.2, 19.8, 20.0, 118.9, 9.6
245, Gradey Dick, TOR, 43, 16, 27, 47.0, 43.6, 88.5, 49.3, 12.3, 35.4, 34.7, 17.7, 22.1, 80.3, 11.6, 34.2, 45.8, 26.7, 14.1, 8.4, 5.2, 3.5, 18.9, 18.8, 117.2, 10.8
245, Chris Duarte, SAC, 43, 25, 18, 48.5, 42.3, 87.7, 48.2, 13.2, 35.2, 37.5, 18.4, 22.9, 80.3, 10.0, 33.0, 43.0, 26.3, 13.6, 7.0, 5.0, 3.8, 18.4, 20.1, 116.2, 3.5
245, Khris Middleton, MIL, 43, 27, 16, 46.6, 41.9, 91.0, 46.1, 11.2, 32.6, 34.4, 17.8, 22.0, 80.9, 11.1, 31.8, 42.8, 23.7, 10.6, 6.5, 4.1, 5.4, 19.3, 19.1, 112.9, -7.5
245, Kris Murray, POR, 43, 9, 34, 48.5, 39.7, 82.4, 48.3, 11.8, 32.2, 36.6, 19.4, 25.7, 75.3, 10.1, 32.0, 42.2, 25.5, 17.2, 9.3, 6.1, 4.2, 18.8, 20.2, 110.7, 2.7
245, Josh Richardson, MIA, 43, 24, 19, 48.6, 41.6, 87.4, 47.5, 13.8, 38.2, 36.0, 16.6, 21.7, 76.3, 9.6, 33.9, 43.5, 27.7, 13.6, 7.4, 4.7, 2.9, 20.1, 19.4, 113.5, 4.7
245, Ish Smith, CHA, 43, 6, 37, 47.8, 44.1, 85.7, 51.4, 13.6, 34.7, 39.3, 17.9, 22.7, 79.2, 8.3, 37.3, 45.6, 29.4, 13.5, 6.8, 5.4, 4.8, 16.7, 18.1, 119.8, 18.1
245, Blake Wesley, SAS, 43, 11, 32, 45.9, 41.9, 84.9, 49.4, 11.9, 32.0, 37.3, 17.9, 23.5, 76.5, 10.5, 34.5, 45.0, 24.5, 13.9, 7.2, 5.4, 4.9, 16.7, 18.5, 113.7, 8.5
245, Patrick Williams, CHI, 43, 19, 24, 49.1, 42.2, 87.4, 48.3, 14.2, 38.6, 36.7, 16.3, 21.5, 75.7, 9.6, 33.2, 42.7, 29.3, 13.5, 6.9, 5.7, 4.6, 17.8, 19.3, 114.9, 0.6
255, Mo Bamba, PHI, 42, 22, 20, 48.9, 38.0, 85.6, 44.4, 11.9, 35.7, 33.3, 22.2, 28.1, 79.2, 12.6, 36.2, 48.8, 25.2, 14.5, 6.8, 5.9, 6.6, 18.9, 22.5, 110.1, 2.6
255, AJ Green, MIL, 42, 29, 13, 47.9, 39.3, 85.7, 45.8, 13.8, 38.4, 36.0, 20.8, 24.8, 83.7, 10.6, 31.4, 42.0, 24.3, 13.0, 7.8, 3.5, 3.7, 15.3, 22.0, 113.1, -1.1
255, Killian Hayes, DET, 42, 7, 35, 46.9, 43.8, 88.3, 49.6, 11.5, 30.7, 37.4, 18.8, 23.0, 81.6, 9.4, 33.4, 42.9, 26.5, 11.9, 8.1, 5.7, 4.9, 17.3, 20.3, 117.9, 11.4
255, Kyrie Irving, DAL, 42, 25, 17, 47.3, 43.1, 90.1, 47.8, 12.8, 35.8, 35.8, 17.3, 22.6, 76.5, 11.3, 33.4, 44.7, 28.8, 12.7, 6.7, 4.0, 5.0, 19.1, 18.0, 116.2, -3.8
259, Deandre Ayton, POR, 41, 11, 30, 48.9, 43.8, 88.7, 49.4, 11.5, 32.7, 35.0, 16.5, 20.9, 78.8, 10.8, 33.5, 44.3, 28.5, 14.3, 8.9, 6.4, 4.2, 17.5, 18.6, 115.5, 7.5
259, Gary Harris, ORL, 41, 26, 15, 48.6, 41.1, 85.0, 48.4, 11.7, 32.2, 36.2, 17.2, 22.5, 76.5, 9.2, 30.4, 39.6, 24.2, 14.8, 7.6, 5.1, 5.2, 22.8, 21.7, 111.0, -2.3
259, Talen Horton-Tucker, UTA, 41, 11, 30, 47.8, 43.1, 90.1, 47.8, 15.1, 38.9, 38.9, 16.1, 21.7, 74.2, 11.5, 30.8, 42.3, 28.0, 12.9, 8.0, 5.7, 6.5, 19.2, 20.4, 117.4, 4.2
259, Isaiah Stewart, DET, 41, 7, 34, 47.8, 42.3, 88.4, 47.9, 11.0, 30.8, 35.8, 19.7, 24.0, 81.9, 9.6, 31.0, 40.6, 25.3, 11.6, 8.6, 6.1, 5.2, 17.4, 21.6, 115.3, 4.0
259, Dalen Terry, CHI, 41, 19, 22, 48.4, 38.6, 83.0, 46.5, 14.1, 35.2, 40.1, 18.4, 23.7, 77.8, 9.0, 30.4, 39.4, 25.4, 15.7, 6.1, 4.8, 5.6, 20.5, 21.4, 109.8, -2.9
264, Nicolas Batum, PHI, 40, 24, 16, 48.4, 41.7, 88.4, 47.2, 11.4, 32.7, 34.8, 19.0, 23.7, 80.1, 11.0, 32.3, 43.4, 26.1, 13.6, 5.5, 5.8, 6.6, 19.0, 20.3, 113.8, -6.9
264, Oshae Brissett, BOS, 40, 33, 7, 47.6, 40.6, 88.5, 45.8, 10.8, 35.9, 30.1, 16.9, 22.1, 76.8, 10.1, 31.3, 41.5, 26.0, 11.3, 6.8, 3.9, 4.9, 18.7, 19.5, 108.9, -7.0
264, Darius Garland, CLE, 40, 24, 16, 48.4, 40.1, 87.8, 45.7, 12.3, 33.3, 37.0, 16.8, 21.6, 78.0, 11.3, 31.7, 43.0, 24.8, 13.7, 8.1, 5.7, 4.9, 19.4, 18.5, 109.4, -4.2
264, Jordan Goodwin, PHX, 40, 23, 17, 48.4, 39.5, 87.9, 45.0, 12.4, 35.3, 35.1, 17.2, 22.7, 75.6, 11.1, 29.8, 40.9, 24.1, 12.7, 8.8, 5.0, 7.4, 21.5, 18.7, 108.6, 1.9
264, Justin Holiday, DEN, 40, 25, 15, 48.0, 41.6, 86.0, 48.4, 12.1, 31.5, 38.4, 17.0, 22.7, 74.7, 9.6, 32.1, 41.7, 26.2, 13.6, 7.3, 4.3, 5.7, 18.2, 19.4, 112.3, -2.0
264, De'Andre Hunter, ATL, 40, 19, 21, 47.0, 44.3, 88.8, 49.8, 13.7, 36.3, 37.8, 17.0, 21.2, 79.9, 11.7, 32.1, 43.8, 27.6, 14.4, 7.4, 4.9, 4.7, 19.2, 18.1, 119.2, 1.7
264, Craig Porter Jr., CLE, 40, 26, 14, 49.2, 40.6, 86.8, 46.8, 13.8, 36.8, 37.4, 18.2, 22.0, 82.8, 8.4, 30.5, 38.9, 24.8, 11.4, 7.2, 4.2, 4.5, 17.4, 17.8, 113.2, 0.5
264, Cam Reddish, LAL, 40, 22, 18, 46.6, 42.7, 88.2, 48.4, 13.5, 34.9, 38.6, 12.8, 16.6, 76.9, 10.0, 32.4, 42.5, 26.5, 14.8, 8.9, 4.4, 5.2, 18.7, 15.9, 111.6, 0.4
264, Ben Sheppard, IND, 40, 21, 19, 45.5, 42.5, 83.0, 51.1, 10.4, 27.9, 37.4, 21.3, 28.1, 75.7, 9.5, 31.2, 40.7, 23.7, 13.7, 6.6, 5.6, 5.4, 17.7, 22.0, 116.6, -0.8
264, Anfernee Simons, POR, 40, 10, 30, 48.9, 44.8, 88.1, 50.9, 12.6, 34.2, 36.7, 18.2, 23.0, 78.9, 10.3, 33.9, 44.2, 29.1, 13.6, 8.3, 6.1, 3.5, 16.8, 20.4, 120.4, 10.8
264, Julian Strawther, DEN, 40, 27, 13, 47.1, 41.7, 88.0, 47.3, 13.3, 32.9, 40.3, 19.5, 24.8, 78.9, 11.5, 34.3, 45.8, 26.0, 11.4, 6.6, 6.3, 5.5, 17.6, 21.5, 116.1, 10.8
275, Keita Bates-Diop, PHX, 39, 23, 16, 48.4, 41.0, 88.6, 46.2, 13.6, 35.0, 38.9, 18.4, 23.3, 79.1, 11.3, 29.9, 41.2, 24.6, 11.9, 8.5, 5.4, 7.5, 21.1, 18.2, 113.9, 3.4
275, Malcolm Brogdon, POR, 39, 15, 24, 48.2, 43.0, 88.5, 48.6, 10.5, 33.1, 31.7, 17.7, 22.4, 78.9, 11.0, 32.8, 43.8, 27.2, 13.7, 8.0, 6.0, 4.9, 18.5, 19.8, 114.2, 3.5
275, Kessler Edwards, SAC, 39, 24, 15, 46.8, 39.8, 84.2, 47.2, 10.6, 34.8, 30.5, 17.0, 21.7, 78.4, 8.4, 34.3, 42.7, 22.7, 14.8, 7.7, 4.7, 4.9, 18.0, 15.8, 107.2, 8.4
275, Draymond Green, GSW, 39, 22, 17, 46.2, 40.0, 87.3, 45.9, 13.6, 37.4, 36.3, 18.5, 23.2, 79.6, 10.3, 31.9, 42.2, 25.6, 13.0, 7.5, 4.6, 4.4, 18.6, 18.5, 112.1, -3.8
275, JaVale McGee, SAC, 39, 23, 16, 45.1, 39.0, 83.0, 46.9, 12.6, 31.1, 40.7, 18.5, 24.7, 74.7, 9.6, 30.1, 39.7, 22.8, 12.1, 8.4, 3.3, 6.0, 18.0, 21.1, 109.0, 0.4
275, Jordan McLaughlin, MIN, 39, 23, 16, 45.9, 35.1, 78.1, 45.0, 10.6, 30.4, 34.7, 17.4, 23.4, 74.5, 9.2, 35.1, 44.3, 21.1, 18.3, 7.4, 4.5, 5.0, 18.7, 18.6, 98.2, -3.7
275, Trey Murphy III, NOP, 39, 25, 14, 47.9, 38.4, 87.2, 44.0, 12.8, 38.5, 33.2, 15.6, 19.9, 78.4, 10.3, 32.1, 42.4, 25.5, 14.3, 6.8, 5.5, 5.5, 18.6, 17.7, 105.2, -11.4
275, Chris Paul, GSW, 39, 20, 19, 47.7, 39.8, 88.3, 45.1, 12.1, 35.8, 33.9, 19.1, 23.6, 80.9, 11.4, 32.5, 43.9, 24.6, 13.5, 7.0, 4.3, 3.5, 18.5, 20.6, 110.9, -3.0
275, Pascal Siakam, TOR, 39, 15, 24, 47.8, 43.3, 89.1, 48.6, 13.1, 33.5, 39.2, 15.7, 19.3, 81.7, 9.4, 33.3, 42.7, 27.2, 13.0, 6.7, 5.1, 4.7, 19.1, 18.4, 115.5, -0.3
275, Nick Smith Jr., CHA, 39, 8, 31, 49.5, 42.1, 86.4, 48.7, 13.6, 35.2, 38.5, 18.9, 24.1, 78.3, 11.5, 38.6, 50.2, 27.7, 14.4, 6.4, 5.9, 4.6, 16.7, 19.9, 116.6, 14.4
275, Cody Zeller, NOP, 39, 23, 16, 45.9, 38.1, 84.0, 45.3, 12.6, 37.6, 33.6, 17.4, 23.7, 73.1, 11.6, 33.0, 44.6, 25.3, 16.3, 5.0, 5.9, 2.4, 19.5, 19.9, 106.1, -8.8
286, Wendell Carter Jr., ORL, 38, 20, 18, 49.1, 40.4, 84.8, 47.6, 12.2, 32.6, 37.5, 17.2, 21.1, 81.5, 8.6, 31.6, 40.2, 24.4, 15.6, 8.9, 4.3, 3.8, 20.0, 19.4, 110.3, 0.1
286, Keon Ellis, SAC, 38, 23, 15, 47.5, 40.8, 84.1, 48.5, 12.7, 31.8, 39.8, 20.4, 24.2, 84.4, 9.0, 30.3, 39.3, 26.0, 13.6, 7.4, 5.2, 4.8, 17.5, 19.1, 114.6, -2.0
286, Dante Exum, DAL, 38, 22, 16, 46.8, 41.2, 87.8, 46.9, 13.7, 36.3, 37.9, 17.2, 22.0, 77.9, 11.2, 32.2, 43.5, 26.2, 13.9, 5.4, 3.7, 4.2, 20.5, 18.7, 113.3, -9.3
286, Jock Landale, HOU, 38, 16, 22, 46.5, 34.6, 83.2, 41.5, 9.9, 32.7, 30.2, 23.0, 29.2, 78.7, 10.2, 32.3, 42.5, 21.0, 13.2, 8.2, 6.2, 5.4, 19.5, 21.9, 102.0, -6.7
286, Shake Milton, MIN, 38, 27, 11, 46.2, 39.9, 86.0, 46.4, 11.8, 33.1, 35.5, 16.6, 21.0, 78.9, 10.4, 32.4, 42.8, 25.9, 13.5, 7.2, 6.2, 6.0, 20.7, 18.5, 108.1, 2.6
286, Evan Mobley, CLE, 38, 24, 14, 47.6, 39.3, 89.0, 44.1, 12.1, 32.8, 37.0, 16.7, 21.6, 77.3, 11.5, 33.0, 44.4, 24.3, 13.4, 8.0, 5.1, 5.3, 18.1, 17.9, 107.5, -1.6
286, Chuma Okeke, ORL, 38, 17, 21, 49.5, 39.7, 85.5, 46.4, 10.0, 33.9, 29.5, 17.9, 24.0, 74.5, 8.6, 35.4, 44.1, 22.3, 12.8, 7.1, 3.8, 4.9, 18.8, 21.5, 107.3, 5.8
286, Julian Phillips, CHI, 38, 19, 19, 47.6, 37.3, 80.5, 46.3, 11.6, 36.3, 31.9, 25.5, 31.6, 80.9, 9.2, 33.4, 42.7, 26.9, 13.8, 6.4, 6.4, 6.6, 19.5, 22.7, 111.8, -2.2
286, Cam Whitmore, HOU, 38, 16, 22, 46.1, 39.1, 84.1, 46.5, 12.6, 34.4, 36.6, 19.9, 26.8, 74.4, 10.1, 33.0, 43.1, 24.1, 13.9, 8.0, 6.3, 5.2, 18.6, 21.6, 110.7, 2.4
295, Desmond Bane, MEM, 37, 14, 23, 47.7, 40.4, 86.4, 46.8, 14.3, 35.8, 39.9, 18.8, 23.6, 79.5, 9.7, 33.7, 43.4, 25.6, 14.0, 7.9, 7.0, 6.0, 18.7, 20.3, 113.9, 5.5
295, Troy Brown Jr., MIN, 37, 28, 9, 47.4, 40.5, 89.9, 45.0, 10.9, 30.2, 36.0, 19.4, 24.3, 80.0, 10.8, 30.4, 41.2, 24.1, 11.2, 7.2, 5.3, 5.8, 20.1, 21.1, 111.3, -0.1
295, Jacob Gilyard, MEM, 37, 10, 27, 49.2, 42.7, 86.6, 49.3, 13.9, 34.8, 40.0, 18.7, 23.5, 79.5, 11.7, 37.3, 49.0, 28.3, 15.0, 8.0, 7.4, 5.0, 16.6, 19.5, 118.1, 11.7
295, Kyle Lowry, MIA, 37, 21, 16, 49.0, 41.2, 85.6, 48.1, 13.5, 36.6, 36.9, 16.0, 20.9, 76.7, 8.7, 33.6, 42.4, 26.3, 15.3, 7.6, 5.4, 3.5, 20.5, 18.8, 111.9, -0.6
295, Chimezie Metu, PHX, 37, 22, 15, 47.4, 40.7, 86.0, 47.3, 14.8, 39.4, 37.6, 16.9, 22.1, 76.6, 10.2, 28.4, 38.6, 24.2, 14.2, 7.2, 4.2, 5.1, 19.8, 18.6, 113.1, 3.9
295, Marcus Morris Sr., PHI, 37, 22, 15, 48.6, 40.4, 85.4, 47.3, 11.7, 33.2, 35.2, 21.5, 27.4, 78.6, 10.6, 33.6, 44.2, 25.0, 13.8, 5.4, 5.7, 4.9, 20.9, 23.2, 114.1, 0.7
295, Jericho Sims, NYK, 37, 23, 14, 51.5, 43.1, 93.2, 46.3, 13.3, 38.0, 35.0, 12.0, 16.6, 72.1, 13.3, 32.2, 45.5, 27.1, 13.3, 8.1, 6.4, 4.1, 17.5, 16.4, 111.6, 3.1
302, Seth Curry, DAL, 36, 21, 15, 46.7, 38.7, 85.4, 45.3, 12.4, 35.9, 34.5, 14.5, 19.7, 73.6, 11.0, 33.4, 44.5, 23.7, 15.3, 7.1, 4.3, 5.0, 22.6, 18.7, 104.2, -8.7
302, Tyler Herro, MIA, 36, 19, 17, 48.5, 42.8, 89.9, 47.6, 13.4, 37.4, 35.7, 14.0, 18.3, 76.4, 10.5, 35.3, 45.8, 27.6, 13.9, 7.1, 5.0, 3.5, 18.1, 16.7, 112.9, 0.9
302, Jalen McDaniels, TOR, 36, 10, 26, 47.3, 41.9, 88.1, 47.6, 11.6, 33.6, 34.6, 16.9, 21.5, 78.4, 12.2, 33.0, 45.3, 25.6, 13.8, 8.6, 5.2, 5.4, 18.8, 19.7, 112.4, 9.0
302, De'Anthony Melton, PHI, 36, 23, 13, 47.4, 41.5, 87.0, 47.7, 11.5, 31.4, 36.7, 17.3, 21.7, 79.7, 10.4, 32.2, 42.6, 26.3, 14.3, 6.1, 5.9, 6.2, 19.5, 18.3, 111.8, -10.1
302, Tristan Thompson, CLE, 36, 24, 12, 49.0, 39.7, 87.9, 45.1, 14.1, 38.1, 36.9, 20.3, 26.3, 77.4, 9.9, 28.6, 38.5, 23.0, 11.8, 7.7, 4.0, 3.5, 22.3, 21.6, 113.7, -4.7
307, Bradley Beal, PHX, 35, 21, 14, 47.7, 43.1, 89.8, 48.0, 13.9, 36.2, 38.3, 14.0, 18.7, 74.7, 10.6, 30.3, 40.9, 27.7, 13.4, 7.9, 4.6, 4.8, 17.9, 17.3, 114.1, -2.3
