IND, PLAYER, TEAM, AGE, GP, W, L, MIN, OFFRTG, DEFRTG, NETRTG, AST%, AST/TO, AST_RATIO, OREB%, DREB%, REB%, TO_RATIO, EFG%, TS%, USG%, PACE, PIE, POSS
332, Kobe Brown , LAC, 24, 34, 25, 9, 8.4, 110.3, 122.1, -11.7, 7.9, 2.43, 19.3, 3.4, 12.5, 7.8, 8.0, 47.6, 47.7, 10.2, 99.35, 3.1, 591
332, Nassir Little , PHX, 24, 34, 21, 13, 12.5, 104.1, 112.6, -8.4, 6.6, 1.46, 12.9, 3.2, 12.2, 7.9, 8.8, 54.7, 57.9, 12.5, 101.34, 7.1, 898
332, Yuta Watanabe , MEM, 29, 34, 18, 16, 13.7, 107.4, 114.7, -7.3, 4.5, 0.79, 9.5, 2.3, 8.8, 5.6, 12.0, 46.1, 47.4, 12.9, 99.95, 3.0, 969
339, Johnny Davis , WAS, 22, 33, 4, 29, 9.8, 103.3, 108.5, -5.2, 5.2, 1.63, 11.1, 3.7, 9.7, 6.4, 6.8, 37.2, 38.7, 12.6, 106.91, 2.6, 720
339, Luke Kennard , MEM, 27, 33, 12, 21, 24.9, 106.5, 115.3, -8.8, 18.9, 2.54, 24.3, 1.1, 10.1, 5.5, 9.6, 62.7, 65.3, 16.3, 99.46, 9.9, 1703
339, Olivier-Maxence Prosper , DAL, 21, 33, 19, 14, 7.9, 103.1, 113.8, -10.7, 10.1, 3.80, 16.7, 5.8, 16.0, 10.6, 4.4, 40.5, 46.7, 14.4, 104.93, 7.4, 573
339, Richaun Holmes , WAS, 30, 33, 10, 23, 11.6, 107.4, 114.2, -6.8, 7.0, 1.19, 12.9, 11.0, 18.2, 14.4, 10.9, 58.1, 60.6, 13.6, 102.82, 9.1, 822
343, Eugene Omoruyi , WAS, 27, 32, 4, 28, 7.4, 99.2, 111.6, -12.3, 16.4, 1.53, 14.2, 9.7, 15.9, 12.6, 9.3, 51.8, 55.4, 22.9, 109.11, 10.8, 528
343, Luka Samanic , UTA, 24, 32, 13, 19, 7.0, 105.5, 108.6, -3.1, 5.3, 0.53, 6.5, 4.6, 17.9, 11.5, 12.1, 41.2, 47.1, 20.7, 106.01, 6.4, 494
343, Shaedon Sharpe , POR, 20, 32, 8, 24, 33.1, 105.8, 116.0, -10.3, 13.8, 1.31, 14.5, 3.6, 11.6, 7.3, 11.1, 47.5, 52.4, 22.0, 99.67, 8.0, 2190
343, Skylar Mays , LAL, 26, 32, 11, 21, 13.1, 104.3, 114.9, -10.6, 29.4, 4.37, 31.4, 2.2, 8.5, 5.0, 7.2, 44.9, 46.8, 18.0, 99.47, 8.9, 867
347, GG Jackson , MEM, 19, 31, 9, 22, 21.2, 103.6, 108.3, -4.7, 6.7, 0.76, 6.4, 4.9, 11.3, 8.1, 8.5, 51.7, 55.2, 23.3, 99.83, 9.5, 1368
347, Kevin Knox II , DET, 24, 31, 4, 27, 18.1, 109.4, 117.2, -7.8, 5.7, 1.05, 9.6, 3.0, 10.8, 6.6, 9.2, 54.6, 57.0, 15.7, 103.16, 6.2, 1208
347, Lamar Stevens , MEM, 26, 31, 19, 12, 12.3, 101.7, 101.9, -0.2, 7.6, 0.70, 7.5, 6.3, 14.3, 10.5, 10.7, 50.6, 53.6, 22.0, 98.94, 11.1, 784
350, A.J. Lawson , DAL, 23, 30, 17, 13, 7.9, 112.3, 107.8, 4.5, 7.5, 1.30, 11.0, 4.4, 8.1, 6.2, 8.5, 55.7, 57.2, 17.1, 107.34, 7.7, 530
350, Nikola Jovic , MIA, 20, 30, 14, 16, 17.8, 116.9, 108.2, 8.7, 14.5, 2.03, 23.2, 3.6, 19.7, 11.8, 11.4, 55.0, 56.2, 16.0, 98.31, 8.3, 1092
350, Ousmane Dieng , OKC, 20, 30, 18, 12, 11.3, 110.7, 108.9, 1.8, 13.9, 2.06, 20.8, 2.9, 11.0, 7.0, 10.1, 51.5, 54.5, 16.0, 99.70, 7.4, 698
353, Alex Len , SAC, 30, 29, 14, 15, 8.7, 117.3, 102.1, 15.3, 12.9, 1.44, 24.3, 12.0, 20.3, 15.9, 16.8, 58.9, 57.5, 12.9, 102.14, 9.4, 537
353, DeAndre Jordan , DEN, 35, 29, 19, 10, 11.3, 106.2, 116.3, -10.1, 9.0, 1.05, 14.6, 13.4, 23.5, 18.5, 13.9, 63.2, 60.5, 14.9, 97.25, 10.7, 662
353, Jarred Vanderbilt , LAL, 24, 29, 14, 15, 20.0, 113.6, 109.4, 4.2, 7.7, 1.29, 18.7, 7.3, 16.4, 12.0, 14.5, 55.3, 57.8, 11.1, 103.85, 7.7, 1253
353, Lester Quinones , GSW, 23, 29, 17, 12, 12.2, 109.2, 109.3, -0.1, 11.2, 1.81, 16.5, 5.0, 13.0, 8.8, 9.1, 50.4, 52.7, 16.2, 101.41, 6.4, 753
353, Mason Plumlee , LAC, 34, 29, 19, 10, 16.7, 119.6, 116.3, 3.3, 9.4, 1.64, 18.7, 9.6, 24.6, 17.5, 11.4, 64.1, 66.8, 13.9, 100.36, 11.2, 1015
353, Robert Covington , PHI, 33, 29, 20, 9, 16.8, 115.6, 103.6, 12.1, 6.4, 2.18, 16.8, 6.4, 12.7, 9.7, 7.7, 53.6, 58.0, 10.4, 98.87, 7.9, 998
359, Cody Martin , CHA, 28, 28, 7, 21, 26.9, 106.4, 116.9, -10.5, 19.2, 2.36, 27.6, 2.4, 12.4, 7.2, 11.7, 44.4, 46.0, 15.7, 98.10, 6.6, 1541
359, Damian Jones , CLE, 28, 28, 20, 8, 6.7, 92.0, 113.9, -21.9, 11.0, 1.20, 17.9, 6.3, 15.9, 11.0, 14.9, 56.4, 61.4, 12.9, 95.45, 9.5, 376
359, Gary Payton II , GSW, 31, 28, 16, 12, 15.5, 112.9, 107.2, 5.8, 8.6, 1.59, 15.3, 7.1, 11.0, 9.0, 9.6, 59.1, 59.7, 13.4, 106.02, 8.4, 959
359, Orlando Robinson , MIA, 23, 28, 15, 13, 9.8, 114.4, 109.3, 5.1, 15.0, 1.71, 23.4, 9.2, 20.4, 14.9, 13.7, 54.5, 58.7, 14.8, 98.72, 9.3, 564
363, Bruno Fernando , ATL, 25, 27, 13, 14, 12.5, 107.1, 110.8, -3.7, 7.9, 0.90, 12.0, 9.9, 20.6, 15.3, 13.3, 55.4, 57.9, 16.6, 99.73, 9.8, 701
363, Jalen Wilson , BKN, 23, 27, 8, 19, 14.6, 112.5, 119.1, -6.7, 10.2, 2.73, 19.5, 7.5, 11.4, 9.3, 7.1, 49.5, 54.8, 13.1, 97.49, 7.0, 803
363, Jeremiah Robinson-Earl , NOP, 23, 27, 15, 12, 9.7, 105.1, 109.7, -4.7, 6.3, 0.92, 11.0, 6.2, 14.7, 10.6, 12.0, 58.6, 61.4, 13.8, 102.79, 9.6, 554
363, Lindy Waters III , OKC, 26, 27, 18, 9, 6.9, 104.7, 108.6, -4.0, 12.5, 2.50, 18.8, 1.0, 12.8, 7.0, 7.5, 64.4, 64.4, 15.2, 99.23, 8.6, 385
363, Markelle Fultz , ORL, 25, 27, 15, 12, 22.3, 107.7, 108.2, -0.5, 20.5, 2.63, 25.0, 5.9, 9.3, 7.6, 9.5, 49.3, 50.2, 17.6, 99.57, 9.2, 1253
363, Maxi Kleber , DAL, 32, 27, 14, 13, 21.8, 116.3, 114.7, 1.6, 9.3, 2.15, 23.6, 3.1, 13.3, 8.3, 11.0, 51.4, 53.9, 10.1, 102.15, 5.0, 1252
363, Thanasis Antetokounmpo , MIL, 31, 27, 18, 9, 4.7, 101.1, 110.4, -9.3, 14.6, 1.18, 26.5, 5.5, 3.0, 4.1, 22.4, 50.0, 48.2, 12.3, 101.96, 1.0, 269
363, Thomas Bryant , MIA, 26, 27, 15, 12, 10.2, 109.7, 115.1, -5.4, 8.7, 1.07, 13.1, 9.4, 19.7, 14.6, 12.3, 55.6, 59.6, 16.6, 99.81, 9.4, 567
371, Bol Bol , PHX, 24, 26, 17, 9, 11.2, 108.7, 105.8, 2.9, 5.9, 1.00, 8.5, 8.5, 19.2, 14.3, 8.5, 67.3, 67.8, 16.4, 102.64, 14.4, 624
371, Cory Joseph , GSW, 32, 26, 10, 16, 11.4, 114.2, 117.2, -3.0, 17.4, 3.50, 34.7, 1.9, 8.3, 5.0, 9.9, 46.1, 47.0, 10.8, 102.20, 4.2, 633
371, Davis Bertans , CHA, 31, 26, 16, 10, 11.3, 113.2, 106.2, 7.0, 9.9, 7.00, 14.8, 2.0, 9.0, 5.5, 2.1, 60.4, 63.4, 17.6, 100.07, 9.5, 620
371, Dominick Barlow , SAS, 20, 26, 5, 21, 13.5, 114.5, 119.3, -4.8, 11.4, 6.00, 19.9, 9.8, 16.3, 12.8, 3.3, 52.1, 55.8, 14.1, 101.34, 8.8, 745
371, Reggie Bullock Jr. , HOU, 32, 26, 12, 14, 8.7, 109.5, 112.1, -2.6, 5.6, 1.67, 14.7, 1.3, 13.3, 7.4, 8.8, 55.8, 56.3, 10.6, 101.40, 5.8, 474
371, Svi Mykhailiuk , BOS, 26, 26, 20, 6, 7.9, 111.6, 103.7, 7.9, 9.3, 1.75, 14.1, 3.7, 7.8, 5.8, 8.1, 48.0, 48.3, 16.8, 100.49, 5.6, 431
371, Trent Forrest , ATL, 25, 26, 13, 13, 9.9, 102.4, 114.5, -12.1, 26.9, 4.45, 39.8, 2.1, 11.0, 6.2, 8.9, 38.6, 42.5, 12.0, 99.19, 6.2, 531
378, Bones Hyland , LAC, 23, 25, 15, 10, 13.5, 106.9, 110.9, -3.9, 22.3, 1.85, 20.9, 0.9, 5.6, 3.3, 11.3, 45.8, 47.5, 23.4, 100.31, 6.0, 709
378, Nathan Mensah , CHA, 25, 25, 3, 22, 12.3, 94.9, 114.5, -19.6, 4.3, 0.64, 15.8, 8.7, 12.7, 10.5, 24.6, 42.9, 49.6, 6.8, 99.71, 0.7, 633
378, Thaddeus Young , PHX, 35, 25, 6, 19, 15.1, 117.8, 120.2, -2.4, 17.7, 4.17, 31.1, 9.7, 13.3, 11.5, 7.5, 61.8, 60.5, 12.5, 98.60, 9.0, 775
378, Zach LaVine , CHI, 29, 25, 10, 15, 34.9, 109.9, 115.3, -5.4, 17.2, 1.88, 17.3, 0.9, 13.4, 7.2, 9.2, 53.1, 57.8, 23.8, 97.91, 11.0, 1780
382, Derrick Rose , MEM, 35, 24, 6, 18, 16.6, 103.9, 107.7, -3.8, 31.0, 2.52, 27.3, 1.7, 8.9, 5.3, 10.8, 50.6, 54.0, 22.2, 101.51, 10.8, 844
382, Terry Taylor , CHI, 24, 24, 10, 14, 6.7, 106.8, 106.6, 0.2, 5.7, 1.00, 14.3, 9.1, 10.4, 9.8, 14.3, 52.9, 53.8, 11.1, 99.91, 5.3, 338
382, Tre Mann , CHA, 23, 24, 16, 8, 18.9, 104.0, 109.4, -5.4, 24.2, 2.77, 28.5, 2.1, 15.6, 9.1, 10.3, 54.4, 56.4, 17.7, 97.40, 11.4, 927
382, Wesley Matthews , ATL, 37, 24, 6, 18, 10.6, 110.3, 115.7, -5.4, 7.6, 2.33, 17.9, 1.4, 10.7, 5.9, 7.7, 40.8, 46.7, 10.6, 102.89, 3.4, 536
386, Isaiah Livers , WAS, 25, 23, 1, 22, 20.4, 106.1, 125.4, -19.3, 7.1, 1.56, 15.2, 3.0, 7.3, 5.0, 9.7, 44.0, 46.0, 12.2, 103.54, 2.6, 1011
386, Jarace Walker , IND, 20, 23, 10, 13, 9.9, 113.9, 115.0, -1.1, 14.7, 2.33, 22.4, 3.9, 16.0, 9.7, 9.6, 48.2, 50.0, 16.8, 106.00, 8.0, 502
386, Maxwell Lewis , LAL, 21, 23, 11, 12, 3.3, 74.1, 104.1, -30.0, 7.5, 0.43, 13.6, 1.3, 2.4, 1.8, 31.8, 29.2, 29.2, 10.2, 107.37, -2.3, 170
386, Neemias Queta , BOS, 24, 23, 19, 4, 12.3, 129.1, 110.0, 19.1, 5.0, 1.22, 10.2, 15.3, 19.4, 17.4, 8.3, 61.3, 63.6, 14.3, 97.71, 10.4, 573
386, Taylor Hendricks , UTA, 20, 23, 10, 13, 17.4, 111.3, 114.4, -3.1, 4.3, 0.76, 8.7, 6.4, 15.0, 10.7, 11.3, 53.9, 55.4, 13.7, 102.98, 6.7, 860
391, Jared Butler , WAS, 23, 22, 2, 20, 8.1, 111.3, 116.5, -5.2, 35.8, 2.87, 33.6, 1.1, 7.3, 4.1, 11.7, 62.5, 65.8, 19.8, 103.72, 11.7, 382
391, Josh Minott , MIN, 21, 22, 16, 6, 2.9, 100.7, 101.4, -0.7, 7.3, 1.50, 9.1, 4.3, 14.1, 9.0, 6.1, 45.7, 56.6, 17.9, 111.10, 10.8, 150
391, LaMelo Ball , CHA, 22, 22, 7, 15, 32.3, 111.8, 120.2, -8.4, 39.5, 2.12, 24.3, 3.8, 12.2, 7.8, 11.5, 51.5, 56.1, 31.5, 103.00, 13.3, 1522
391, Leaky Black , CHA, 24, 22, 1, 21, 9.9, 104.9, 113.1, -8.2, 11.3, 3.60, 26.1, 3.5, 13.8, 8.5, 7.2, 52.6, 55.4, 10.1, 99.38, 6.9, 450
391, Rayan Rupert , POR, 19, 22, 5, 17, 9.5, 102.7, 109.0, -6.3, 13.8, 1.82, 20.2, 5.4, 12.3, 8.5, 11.1, 46.0, 48.2, 15.1, 101.59, 5.8, 443
391, Tari Eason , HOU, 22, 22, 12, 10, 21.8, 112.6, 103.1, 9.4, 8.7, 1.35, 10.8, 8.8, 20.3, 14.5, 8.0, 51.3, 52.8, 18.8, 101.43, 13.1, 1011
397, Jalen Hood-Schifino , LAL, 20, 21, 10, 11, 5.2, 88.9, 111.9, -23.0, 12.9, 0.89, 11.1, 1.7, 9.6, 5.7, 12.5, 24.4, 31.6, 24.2, 103.50, -1.8, 235
397, Jalen Pickett , DEN, 24, 21, 15, 6, 5.2, 102.3, 106.8, -4.6, 20.5, 1.88, 27.3, 1.0, 8.9, 5.2, 14.5, 51.7, 53.5, 16.3, 97.94, 5.8, 222
397, Justin Minaya , POR, 24, 21, 1, 20, 7.7, 100.6, 105.7, -5.1, 7.0, 1.60, 17.8, 5.3, 7.3, 6.2, 11.1, 31.0, 33.2, 9.4, 97.84, 2.1, 328
397, Mitchell Robinson , NYK, 25, 21, 12, 9, 29.2, 116.6, 113.7, 2.9, 3.3, 0.71, 9.9, 16.9, 17.9, 17.4, 13.8, 59.2, 56.7, 9.3, 97.24, 8.9, 1241
397, Patrick Baldwin Jr. , WAS, 21, 21, 3, 18, 7.8, 107.4, 95.0, 12.4, 6.6, 1.14, 11.1, 3.7, 19.9, 11.8, 9.7, 51.9, 54.6, 15.2, 106.77, 8.2, 365
397, Patty Mills , MIA, 35, 21, 9, 12, 11.0, 109.1, 112.3, -3.2, 8.0, 1.56, 15.9, 1.8, 8.4, 4.8, 10.2, 54.6, 54.6, 12.9, 102.67, 4.9, 495
397, Ricky Council IV , PHI, 22, 21, 8, 13, 9.3, 107.0, 113.8, -6.8, 5.5, 1.75, 5.9, 5.5, 13.8, 9.4, 3.4, 48.8, 56.7, 22.6, 104.62, 10.7, 426
397, Saben Lee , PHX, 24, 21, 12, 9, 8.5, 105.8, 101.1, 4.8, 25.9, 3.75, 27.3, 5.3, 11.0, 8.4, 7.3, 35.8, 47.7, 18.9, 102.08, 9.9, 377
405, Brandon Boston Jr. , LAC, 22, 20, 12, 8, 7.4, 101.6, 125.0, -23.4, 6.5, 0.86, 6.5, 5.3, 7.1, 6.2, 7.5, 44.5, 48.6, 23.6, 99.27, 4.9, 309
405, Jake LaRavia , MEM, 22, 20, 3, 17, 16.8, 99.6, 111.9, -12.3, 13.0, 1.50, 12.8, 6.4, 10.3, 8.3, 8.6, 43.3, 49.5, 20.0, 98.54, 7.7, 691
405, Jontay Porter , TOR, 24, 20, 6, 14, 12.2, 107.4, 122.6, -15.2, 19.3, 2.43, 26.2, 6.7, 16.9, 11.7, 10.8, 45.4, 49.2, 16.4, 103.24, 7.6, 525
405, Marcus Smart , MEM, 30, 20, 7, 13, 30.2, 108.5, 109.2, -0.8, 21.1, 1.39, 21.0, 0.9, 7.3, 4.1, 15.1, 51.9, 55.2, 22.5, 102.65, 8.3, 1289
405, Ryan Arcidiacono , NYK, 29, 20, 15, 5, 2.3, 82.1, 80.0, 2.1, 13.3, 2.00, 33.3, 0.0, 13.8, 7.5, 16.7, 0.0, 0.0, 7.4, 100.99, 0.8, 95
410, Charles Bassey , SAS, 23, 19, 3, 16, 10.8, 105.1, 116.7, -11.6, 13.6, 1.40, 26.9, 10.2, 26.5, 17.8, 19.2, 72.5, 73.9, 11.0, 105.69, 11.6, 455
410, Collin Gillespie , DEN, 24, 19, 12, 7, 8.5, 110.7, 111.6, -0.9, 13.8, 1.60, 21.6, 0.6, 6.9, 3.7, 13.5, 63.3, 63.9, 15.4, 100.23, 6.7, 336
410, Harry Giles III , LAL, 25, 19, 8, 11, 4.6, 113.5, 120.3, -6.8, 10.0, 1.00, 9.5, 11.8, 16.1, 13.8, 9.5, 51.1, 52.2, 24.7, 104.04, 8.5, 185
410, Kira Lewis Jr. , UTA, 22, 19, 10, 9, 8.0, 97.0, 102.4, -5.4, 22.6, 2.63, 24.1, 2.9, 5.4, 4.2, 9.2, 33.3, 39.1, 17.7, 104.28, 5.9, 330
410, Mark Williams , CHA, 22, 19, 7, 12, 26.8, 115.2, 116.4, -1.2, 5.9, 1.29, 10.0, 14.3, 20.9, 17.6, 7.7, 64.9, 67.5, 16.2, 100.03, 12.9, 1056
410, Markieff Morris , DAL, 34, 19, 10, 9, 8.6, 102.0, 119.2, -17.3, 10.0, 1.10, 14.9, 2.3, 15.3, 8.7, 13.5, 47.1, 48.3, 15.8, 102.65, 6.2, 354
410, Matt Ryan , NOP, 26, 19, 11, 8, 18.4, 110.3, 107.1, 3.2, 6.3, 0.89, 11.2, 1.6, 8.3, 5.1, 12.6, 64.4, 66.7, 14.9, 103.96, 7.1, 755
410, P.J. Tucker , LAC, 38, 19, 7, 12, 15.5, 108.4, 110.7, -2.3, 4.3, 1.67, 21.7, 6.9, 11.0, 8.9, 13.0, 41.4, 44.5, 5.1, 99.50, 2.3, 608
418, AJ Griffin , ATL, 20, 18, 8, 10, 7.4, 109.7, 119.5, -9.8, 4.2, 0.67, 7.1, 1.4, 10.1, 5.4, 10.7, 38.9, 40.3, 15.6, 107.79, 1.8, 298
418, Ibou Badji , POR, 21, 18, 5, 13, 11.3, 96.4, 112.8, -16.3, 9.8, 0.93, 25.5, 8.6, 14.6, 11.5, 27.5, 63.2, 62.0, 7.9, 100.43, 3.5, 419
418, Stanley Umude , DET, 24, 18, 2, 16, 11.3, 107.0, 118.6, -11.6, 6.3, 0.82, 10.5, 3.2, 13.0, 8.4, 12.8, 61.4, 68.1, 15.7, 104.46, 7.3, 440
421, Braxton Key , DEN, 27, 17, 12, 5, 3.2, 98.3, 103.4, -5.1, 22.2, 8.00, 29.6, 5.5, 20.0, 12.7, 3.7, 40.6, 45.6, 15.2, 102.42, 11.1, 116
421, Colby Jones , SAC, 21, 17, 7, 10, 7.1, 107.7, 109.3, -1.7, 12.3, 2.00, 15.9, 7.3, 12.8, 9.8, 7.9, 38.0, 38.4, 17.8, 98.20, 3.9, 248
421, Gui Santos , GSW, 21, 17, 11, 6, 8.7, 113.3, 106.7, 6.6, 9.6, 1.57, 17.2, 9.0, 17.9, 13.4, 10.9, 57.7, 64.7, 14.0, 102.26, 10.6, 315
421, Kenneth Lofton Jr. , PHI, 21, 17, 5, 12, 6.3, 103.4, 106.3, -2.9, 20.0, 1.75, 19.7, 1.6, 15.5, 7.8, 11.3, 38.4, 41.3, 21.0, 106.14, 4.3, 237
421, Monte Morris , MIN, 28, 17, 10, 7, 14.2, 109.8, 104.4, 5.4, 24.5, 10.00, 29.2, 1.9, 9.7, 5.7, 2.9, 43.9, 45.2, 17.1, 99.60, 9.3, 500
421, Theo Maledon , PHX, 22, 17, 5, 12, 12.5, 107.8, 121.6, -13.8, 17.4, 1.56, 23.0, 1.6, 9.3, 5.3, 14.8, 32.1, 38.5, 17.3, 104.35, 2.9, 463
427, Admiral Schofield , ORL, 26, 16, 9, 7, 3.5, 97.5, 87.7, 9.8, 16.1, 1.25, 18.5, 3.5, 12.5, 8.3, 14.8, 44.1, 41.9, 17.1, 102.90, 3.0, 119
427, Chris Livingston , MIL, 20, 16, 10, 6, 4.3, 109.4, 119.7, -10.3, 8.9, 1.25, 19.2, 3.4, 20.0, 12.1, 15.4, 46.9, 50.4, 13.0, 103.55, 4.6, 149
427, Garrett Temple , TOR, 37, 16, 4, 12, 4.3, 101.9, 109.2, -7.2, 12.5, 1.20, 17.1, 6.5, 9.0, 7.6, 14.3, 42.9, 48.6, 16.3, 106.97, 5.3, 154
427, Jamal Cain , MIA, 24, 16, 7, 9, 14.1, 104.7, 108.9, -4.2, 2.6, 0.80, 4.5, 5.7, 8.8, 7.2, 5.6, 47.8, 53.1, 15.9, 100.07, 6.6, 466
427, Jerome Robinson , GSW, 27, 16, 12, 4, 3.9, 105.8, 94.1, 11.7, 10.4, 5.00, 15.2, 1.4, 3.0, 2.2, 3.0, 31.8, 37.9, 16.9, 106.15, 2.0, 139
427, Joe Harris , DET, 32, 16, 4, 12, 10.6, 104.9, 119.4, -14.5, 7.9, 2.50, 18.5, 1.7, 5.7, 3.7, 7.4, 48.7, 48.9, 10.4, 104.06, 2.2, 371
427, Robin Lopez , MIL, 35, 16, 10, 6, 4.0, 95.8, 115.9, -20.1, 8.7, 2.00, 15.4, 4.5, 3.0, 3.8, 7.7, 42.1, 45.3, 13.9, 104.19, 2.6, 143
427, Taj Gibson , DET, 38, 16, 7, 9, 10.3, 104.1, 109.1, -5.1, 7.0, 1.80, 23.7, 5.9, 10.9, 8.4, 13.2, 30.4, 33.5, 7.7, 101.00, 0.6, 345
435, Ben Simmons , BKN, 27, 15, 7, 8, 23.9, 109.6, 113.0, -3.4, 30.6, 3.19, 44.3, 8.0, 24.1, 15.8, 13.9, 58.1, 57.1, 12.6, 102.24, 11.9, 759
435, Luka Garza , MIN, 25, 15, 11, 4, 3.3, 99.2, 107.8, -8.7, 10.3, 1.00, 6.8, 12.1, 12.5, 12.3, 6.8, 50.0, 56.7, 28.3, 113.95, 8.8, 121
435, Otto Porter Jr. , UTA, 30, 15, 6, 9, 11.6, 112.2, 107.5, 4.7, 5.8, 4.00, 18.2, 3.2, 13.0, 8.0, 4.5, 54.5, 56.8, 8.3, 103.13, 5.4, 376
435, Wendell Moore Jr. , MIN, 22, 15, 11, 4, 3.0, 91.8, 112.0, -20.2, 5.9, 0.67, 13.3, 0.0, 13.0, 6.3, 20.0, 50.0, 50.0, 10.6, 114.74, 5.7, 110
439, Brice Sensabaugh , UTA, 20, 14, 5, 9, 12.2, 112.1, 119.0, -6.8, 7.8, 0.63, 11.5, 2.7, 13.3, 7.5, 18.4, 55.2, 58.1, 18.0, 104.02, 5.7, 371
439, Evan Fournier , DET, 31, 14, 4, 10, 16.4, 98.0, 109.2, -11.2, 10.7, 1.60, 13.3, 1.1, 11.1, 5.7, 8.3, 45.5, 49.2, 18.2, 104.90, 6.4, 501
439, James Bouknight , CHA, 23, 14, 0, 14, 5.8, 107.8, 115.2, -7.3, 12.5, 3.00, 12.0, 1.2, 11.8, 6.0, 4.0, 59.8, 59.7, 24.0, 98.20, 11.1, 166
439, Olivier Sarr , OKC, 25, 14, 7, 7, 6.8, 109.1, 104.0, 5.1, 3.0, 0.67, 6.5, 11.5, 23.6, 18.1, 9.7, 63.2, 66.4, 12.9, 100.77, 9.6, 198
439, Udoka Azubuike , PHX, 24, 14, 10, 4, 7.7, 108.8, 126.0, -17.2, 3.9, 0.75, 8.8, 10.2, 18.3, 14.3, 11.8, 72.7, 65.2, 11.9, 101.73, 7.0, 228
444, DaQuan Jeffries , NYK, 26, 13, 8, 5, 2.6, 87.1, 95.8, -8.7, 10.0, 2.00, 11.1, 0.0, 12.5, 6.0, 5.6, 39.3, 37.0, 20.5, 100.23, 3.3, 70
444, Devonte' Graham , SAS, 29, 13, 4, 9, 8.5, 116.5, 102.9, 13.6, 21.6, 6.33, 32.2, 1.7, 14.5, 7.8, 5.1, 54.4, 57.3, 14.6, 105.21, 10.6, 243
444, Jay Huff , DEN, 26, 13, 10, 3, 2.7, 85.9, 101.3, -15.4, 6.3, 1.00, 6.7, 2.9, 24.3, 13.9, 6.7, 70.8, 73.8, 16.7, 107.15, 14.2, 78
444, Jett Howard , ORL, 20, 13, 6, 7, 3.8, 98.2, 97.2, 1.0, 10.7, 1.50, 10.3, 2.1, 7.5, 5.0, 6.9, 47.7, 48.4, 21.5, 107.72, 5.7, 111
444, Moses Brown , POR, 24, 13, 4, 9, 8.8, 103.4, 115.5, -12.1, 5.6, 0.67, 9.1, 17.1, 30.3, 23.1, 13.6, 48.4, 45.5, 14.0, 99.48, 8.7, 235
444, Trevelin Queen , ORL, 27, 13, 5, 8, 12.5, 108.2, 108.3, -0.1, 16.7, 2.57, 26.5, 2.1, 9.6, 6.2, 10.3, 40.8, 46.2, 13.8, 98.29, 5.8, 330
444, Trey Jemison , MEM, 24, 13, 2, 11, 17.5, 103.3, 108.9, -5.6, 6.8, 0.77, 12.7, 8.8, 13.7, 11.2, 16.5, 52.9, 55.5, 13.3, 97.50, 5.2, 454
451, Ashton Hagans , POR, 24, 12, 2, 10, 16.1, 107.0, 109.3, -2.3, 23.5, 1.68, 32.7, 3.6, 10.7, 7.0, 19.4, 44.0, 48.0, 14.4, 95.82, 5.6, 386
451, Brandon Williams , DAL, 24, 12, 7, 5, 4.9, 93.8, 114.7, -20.9, 32.4, 4.00, 29.3, 4.2, 6.3, 5.1, 7.3, 40.9, 44.7, 20.0, 104.80, 7.6, 129
451, Nate Williams , HOU, 25, 12, 4, 8, 6.5, 117.8, 106.0, 11.7, 9.1, 3.00, 14.6, 9.8, 3.4, 6.7, 4.9, 48.3, 49.9, 16.9, 103.70, 5.9, 169
451, Terquavion Smith , PHI, 21, 12, 4, 8, 5.8, 118.2, 117.9, 0.3, 18.9, 2.50, 18.2, 0.0, 3.0, 1.4, 7.3, 55.0, 55.7, 23.8, 113.36, 8.8, 165
455, Aleksej Pokusevski , CHA, 22, 11, 9, 2, 6.2, 101.4, 123.6, -22.2, 10.6, 1.25, 16.7, 2.9, 15.9, 9.1, 13.3, 41.7, 46.0, 15.4, 99.94, 5.0, 144
455, Cole Swider , MIA, 24, 11, 4, 7, 5.0, 98.3, 98.3, 0.0, 11.8, 0.67, 11.1, 1.6, 5.7, 3.5, 16.7, 46.0, 48.3, 23.5, 101.69, 4.7, 116
455, Daishen Nix , MIN, 22, 11, 8, 3, 3.3, 123.8, 103.8, 20.0, 6.9, 1.00, 8.0, 0.0, 2.9, 1.4, 8.0, 55.3, 53.0, 24.2, 106.93, 6.2, 84
455, Dylan Windler , ATL, 27, 11, 6, 5, 3.2, 110.7, 97.4, 13.2, 26.9, 0.00, 38.9, 0.0, 8.5, 5.3, 0.0, 68.2, 68.2, 13.9, 104.54, 11.4, 75
455, Emoni Bates , CLE, 20, 11, 6, 5, 8.0, 90.7, 123.6, -33.0, 10.9, 3.00, 14.3, 1.1, 11.9, 6.3, 4.8, 37.5, 37.0, 17.9, 99.35, 3.0, 182
455, Hunter Tyson , DEN, 23, 11, 8, 3, 2.9, 101.4, 101.5, -0.1, 4.2, 0.50, 7.1, 3.2, 25.8, 14.5, 14.3, 36.4, 36.4, 17.6, 103.21, 0.4, 70
455, Jermaine Samuels Jr. , HOU, 25, 11, 6, 5, 4.8, 105.1, 115.5, -10.4, 4.8, 0.00, 14.3, 4.1, 18.0, 11.1, 0.0, 72.7, 75.8, 9.2, 105.42, 10.6, 117
