IND, PLAYER, TEAM, AGE, GP, W, L, MIN, PTS_OFF_TO, 2ND_PTS, FBPS, PITP, OPP_PTS_OFF_TO, OPP_2ND_PTS, OPP_FBPS, OPP_PITP, BLK, BLKA, PF, PFD
291, Trey Murphy III , NOP, 23, 39, 25, 14, 27.1, 2.2, 1.2, 2.9, 3.3, 7.5, 6.9, 6.8, 26.1, 0.5, 0.3, 1.2, 1.6
302, Cam Whitmore , HOU, 19, 38, 16, 22, 17.8, 2.0, 1.5, 2.7, 5.2, 5.7, 4.6, 5.1, 17.6, 0.3, 0.7, 1.3, 1.6
302, Chuma Okeke , ORL, 25, 38, 17, 21, 10.4, 0.5, 0.4, 0.4, 0.8, 4.1, 2.1, 2.7, 10.5, 0.2, 0.1, 0.5, 0.1
302, Dante Exum , DAL, 28, 38, 22, 16, 19.0, 1.5, 0.7, 1.5, 4.5, 4.6, 5.4, 5.4, 19.1, 0.1, 0.4, 1.6, 1.5
302, Evan Mobley , CLE, 22, 38, 24, 14, 31.1, 2.0, 3.2, 1.4, 12.0, 10.7, 9.1, 8.9, 29.6, 1.6, 0.8, 2.8, 2.8
302, Jaden Springer , BOS, 21, 38, 23, 15, 10.5, 0.7, 0.6, 0.9, 1.8, 2.8, 2.8, 3.3, 11.5, 0.3, 0.4, 1.4, 0.8
302, Jock Landale , HOU, 28, 38, 16, 22, 9.3, 0.4, 1.0, 0.2, 1.7, 3.3, 2.4, 2.8, 8.2, 0.4, 0.4, 1.0, 0.6
302, Julian Phillips , CHI, 20, 38, 19, 19, 7.5, 0.3, 0.3, 0.3, 0.9, 1.8, 2.0, 2.2, 7.4, 0.2, 0.1, 1.0, 0.4
302, Keon Ellis , SAC, 24, 38, 23, 15, 12.0, 0.4, 0.4, 0.5, 0.6, 4.3, 2.9, 2.7, 12.5, 0.4, 0.1, 1.4, 0.6
302, Wendell Carter Jr. , ORL, 24, 38, 20, 18, 26.2, 1.3, 2.5, 0.6, 5.7, 9.2, 6.3, 7.8, 24.6, 0.6, 0.4, 2.3, 2.7
302, Xavier Tillman , BOS, 25, 38, 17, 21, 19.7, 1.1, 0.8, 0.4, 4.2, 7.4, 5.6, 6.3, 20.0, 1.0, 0.5, 1.7, 1.0
312, Chimezie Metu , PHX, 26, 37, 22, 15, 12.1, 1.2, 0.2, 0.8, 2.6, 4.8, 3.4, 3.3, 11.5, 0.2, 0.2, 1.1, 0.7
312, Desmond Bane , MEM, 25, 37, 14, 23, 34.5, 4.0, 2.7, 3.8, 9.0, 13.2, 10.0, 10.2, 32.3, 0.5, 1.4, 2.9, 3.0
312, Jacob Gilyard , BKN, 25, 37, 10, 27, 17.7, 0.7, 0.6, 0.5, 0.2, 6.2, 5.5, 4.7, 18.5, 0.1, 0.1, 0.9, 0.4
312, Jericho Sims , NYK, 25, 37, 23, 14, 13.8, 0.2, 0.8, 0.0, 2.1, 4.5, 3.9, 3.0, 13.4, 0.5, 0.1, 1.0, 0.5
312, Marcus Morris Sr. , PHI, 34, 37, 22, 15, 17.2, 0.9, 1.2, 0.4, 1.6, 5.1, 5.1, 5.9, 17.5, 0.3, 0.2, 1.6, 0.8
317, Dalano Banton , POR, 24, 36, 21, 15, 12.5, 0.8, 0.9, 1.4, 3.1, 4.8, 3.3, 4.6, 12.6, 0.3, 0.3, 1.1, 1.3
317, De'Anthony Melton , PHI, 25, 36, 23, 13, 27.8, 1.6, 1.5, 2.3, 3.0, 8.4, 7.1, 8.6, 30.9, 0.4, 0.6, 2.3, 1.6
317, Delon Wright , MIA, 31, 36, 8, 28, 14.2, 1.1, 0.2, 0.6, 1.8, 5.2, 4.5, 4.2, 16.2, 0.3, 0.3, 0.6, 0.9
317, Jalen McDaniels , TOR, 26, 36, 10, 26, 9.0, 0.6, 0.4, 0.6, 1.4, 3.8, 3.5, 2.3, 10.1, 0.1, 0.2, 0.9, 0.4
317, Tristan Thompson , CLE, 32, 36, 24, 12, 12.4, 0.1, 1.6, 0.1, 3.4, 4.5, 3.1, 3.6, 11.6, 0.3, 0.2, 1.4, 1.3
317, Tyler Herro , MIA, 24, 36, 19, 17, 33.6, 2.7, 1.4, 3.0, 6.5, 11.8, 10.1, 10.6, 35.9, 0.1, 1.1, 1.4, 1.9
323, Bismack Biyombo , OKC, 31, 35, 17, 18, 21.4, 0.8, 1.2, 0.3, 3.9, 8.2, 5.9, 6.2, 20.6, 1.0, 0.4, 2.5, 1.2
323, Bradley Beal , PHX, 30, 35, 21, 14, 32.6, 3.2, 1.7, 1.9, 8.4, 12.4, 10.1, 10.4, 34.5, 0.3, 0.7, 2.6, 2.1
323, Furkan Korkmaz , PHI, 26, 35, 22, 13, 8.6, 0.9, 0.3, 0.4, 0.9, 2.7, 2.7, 2.6, 9.5, 0.1, 0.1, 0.5, 0.5
323, Gordon Hayward , OKC, 33, 35, 15, 20, 27.2, 2.3, 1.1, 1.7, 5.2, 10.2, 9.0, 8.2, 29.9, 0.3, 0.5, 1.5, 2.3
323, Jordan Nwora , TOR, 25, 35, 13, 22, 10.8, 1.2, 0.7, 0.9, 2.5, 3.5, 3.7, 3.8, 13.1, 0.1, 0.2, 1.0, 0.8
323, Omer Yurtseven , UTA, 25, 35, 15, 20, 9.1, 0.4, 1.3, 0.1, 2.5, 3.9, 2.4, 3.4, 10.7, 0.4, 0.2, 1.1, 0.6
323, Sandro Mamukelashvili , SAS, 24, 35, 8, 27, 6.4, 0.5, 0.3, 0.3, 1.3, 2.1, 2.0, 1.3, 5.8, 0.2, 0.2, 0.6, 0.4
323, Sasha Vezenkov , SAC, 28, 35, 18, 17, 12.6, 0.5, 0.8, 0.5, 2.0, 4.9, 3.1, 3.4, 13.0, 0.2, 0.3, 1.0, 0.4
323, Torrey Craig , CHI, 33, 35, 14, 21, 20.6, 0.7, 1.0, 0.6, 1.8, 5.7, 5.6, 5.4, 19.5, 0.5, 0.1, 2.2, 0.7
332, Anthony Gill , WAS, 31, 34, 6, 28, 5.2, 0.4, 0.5, 0.3, 1.2, 1.7, 1.4, 1.2, 4.8, 0.2, 0.1, 0.4, 0.3
332, Danuel House Jr. , PHI, 30, 34, 21, 13, 15.0, 0.9, 0.7, 1.4, 1.7, 4.2, 4.2, 6.1, 15.1, 0.1, 0.2, 1.3, 1.1
332, Jae Crowder , MIL, 33, 34, 19, 15, 24.2, 0.8, 1.0, 0.5, 1.6, 6.9, 6.1, 7.7, 26.2, 0.2, 0.2, 1.7, 0.8
332, Joel Embiid , PHI, 29, 34, 26, 8, 34.0, 3.2, 4.4, 2.1, 14.6, 10.1, 9.4, 11.1, 35.9, 1.8, 1.4, 2.9, 7.7
332, Kobe Brown , LAC, 24, 34, 25, 9, 8.4, 0.2, 0.1, 0.3, 0.6, 3.7, 2.9, 2.9, 9.7, 0.1, 0.1, 1.2, 0.1
332, Nassir Little , PHX, 24, 34, 21, 13, 12.5, 0.9, 0.1, 1.0, 1.7, 4.6, 4.0, 3.6, 13.5, 0.3, 0.2, 1.1, 0.5
332, Yuta Watanabe , MEM, 29, 34, 18, 16, 13.7, 0.8, 0.4, 0.7, 0.8, 5.1, 4.6, 3.5, 13.9, 0.2, 0.2, 1.1, 0.4
339, Johnny Davis , WAS, 22, 33, 4, 29, 9.8, 0.5, 0.3, 0.6, 1.5, 2.7, 2.8, 2.5, 10.6, 0.1, 0.2, 0.8, 0.4
339, Luke Kennard , MEM, 27, 33, 12, 21, 24.9, 1.8, 1.0, 1.4, 1.1, 9.3, 8.6, 8.5, 27.1, 0.0, 0.3, 1.0, 0.8
339, Olivier-Maxence Prosper , DAL, 21, 33, 19, 14, 7.9, 0.3, 0.3, 0.7, 1.0, 2.4, 2.5, 3.2, 8.7, 0.1, 0.2, 0.5, 0.7
339, Richaun Holmes , WAS, 30, 33, 10, 23, 11.6, 0.4, 1.2, 0.4, 3.3, 3.6, 3.2, 3.7, 13.5, 0.4, 0.3, 1.6, 0.7
343, Eugene Omoruyi , WAS, 27, 32, 4, 28, 7.4, 1.3, 1.0, 0.7, 2.9, 3.6, 2.4, 2.4, 7.8, 0.0, 0.3, 1.4, 0.9
343, Luka Samanic , UTA, 24, 32, 13, 19, 7.0, 0.3, 0.3, 0.4, 1.4, 2.8, 1.7, 2.7, 6.9, 0.2, 0.2, 0.7, 0.5
343, Shaedon Sharpe , POR, 20, 32, 8, 24, 33.1, 3.1, 2.1, 2.2, 5.7, 12.2, 10.3, 11.5, 39.2, 0.4, 1.0, 2.8, 3.6
343, Skylar Mays , LAL, 26, 32, 11, 21, 13.1, 0.7, 0.9, 0.3, 2.3, 4.9, 3.5, 5.5, 15.3, 0.1, 0.3, 0.8, 0.6
347, GG Jackson , MEM, 19, 31, 9, 22, 21.2, 2.3, 1.1, 1.7, 4.5, 8.5, 7.0, 6.8, 23.0, 0.6, 0.6, 1.2, 1.7
347, Kevin Knox II , DET, 24, 31, 4, 27, 18.1, 1.2, 0.5, 1.8, 3.1, 7.0, 4.2, 5.6, 21.0, 0.2, 0.4, 1.6, 0.7
347, Lamar Stevens , MEM, 26, 31, 19, 12, 12.3, 1.0, 0.9, 0.8, 3.8, 5.1, 4.1, 3.6, 11.4, 0.5, 0.3, 1.2, 0.9
350, A.J. Lawson , DAL, 23, 30, 17, 13, 7.9, 0.9, 0.6, 1.1, 1.9, 2.7, 2.4, 3.2, 8.6, 0.1, 0.2, 0.6, 0.4
350, Nikola Jovic , MIA, 20, 30, 14, 16, 17.8, 1.1, 0.2, 0.6, 2.1, 5.6, 5.7, 4.2, 18.5, 0.4, 0.2, 1.8, 1.2
350, Ousmane Dieng , OKC, 20, 30, 18, 12, 11.3, 1.5, 0.4, 0.7, 1.3, 4.1, 2.9, 2.9, 11.1, 0.1, 0.1, 0.6, 0.5
353, Alex Len , SAC, 30, 29, 14, 15, 8.7, 0.2, 1.0, 0.1, 2.2, 2.1, 1.6, 1.8, 7.4, 0.5, 0.2, 1.1, 0.5
353, DeAndre Jordan , DEN, 35, 29, 19, 10, 11.3, 0.3, 1.1, 0.1, 3.3, 4.2, 3.5, 3.5, 11.0, 0.4, 0.3, 1.7, 1.5
353, Jarred Vanderbilt , LAL, 24, 29, 14, 15, 20.0, 1.0, 0.6, 1.3, 3.5, 7.8, 5.9, 7.0, 19.9, 0.2, 0.4, 1.5, 1.4
353, Lester Quinones , GSW, 23, 29, 17, 12, 12.2, 0.5, 0.6, 0.6, 1.2, 4.4, 2.7, 4.0, 13.2, 0.1, 0.2, 1.4, 1.1
353, Mason Plumlee , LAC, 34, 29, 19, 10, 16.7, 0.8, 1.2, 0.3, 4.6, 5.4, 5.1, 6.2, 18.7, 0.4, 0.3, 1.6, 2.2
353, Robert Covington , PHI, 33, 29, 20, 9, 16.8, 1.1, 0.8, 0.5, 1.6, 6.1, 5.0, 5.6, 16.0, 0.6, 0.2, 1.9, 0.7
359, Cody Martin , CHA, 28, 28, 7, 21, 26.9, 1.3, 0.7, 1.2, 3.3, 8.6, 7.3, 7.2, 28.6, 0.6, 0.7, 1.7, 1.5
359, Damian Jones , CLE, 28, 28, 20, 8, 6.7, 0.3, 0.4, 0.1, 1.3, 3.0, 1.9, 1.8, 5.2, 0.4, 0.1, 0.7, 0.5
359, Gary Payton II , GSW, 31, 28, 16, 12, 15.5, 1.4, 1.3, 0.9, 3.9, 5.2, 3.0, 5.4, 15.9, 0.4, 0.3, 1.6, 0.6
359, Orlando Robinson , MIA, 23, 28, 15, 13, 9.8, 0.6, 0.5, 0.1, 1.9, 3.9, 2.9, 2.5, 9.2, 0.3, 0.2, 1.3, 0.8
363, Bruno Fernando , ATL, 25, 27, 13, 14, 12.5, 0.6, 1.3, 0.1, 3.8, 4.2, 3.7, 3.4, 12.1, 0.7, 0.4, 1.8, 1.2
363, Jalen Wilson , BKN, 23, 27, 8, 19, 14.6, 0.9, 1.1, 0.4, 1.9, 5.5, 4.0, 5.1, 14.5, 0.0, 0.3, 1.1, 0.7
363, Jeremiah Robinson-Earl , NOP, 23, 27, 15, 12, 9.7, 0.6, 0.6, 0.5, 1.5, 4.8, 3.1, 2.8, 10.7, 0.1, 0.1, 0.7, 0.4
363, Lindy Waters III , OKC, 26, 27, 18, 9, 6.9, 0.4, 0.3, 0.5, 0.1, 2.0, 1.8, 2.4, 5.9, 0.1, 0.0, 0.6, 0.0
363, Markelle Fultz , ORL, 25, 27, 15, 12, 22.3, 1.7, 0.9, 1.5, 6.7, 6.9, 5.8, 6.0, 22.2, 0.3, 0.6, 1.5, 1.1
363, Maxi Kleber , DAL, 32, 27, 14, 13, 21.8, 0.8, 0.6, 0.0, 1.4, 7.7, 5.6, 6.7, 23.4, 0.7, 0.1, 2.0, 1.2
363, Thanasis Antetokounmpo , MIL, 31, 27, 18, 9, 4.7, 0.1, 0.1, 0.2, 0.9, 2.4, 1.7, 1.8, 3.7, 0.1, 0.1, 0.8, 0.2
363, Thomas Bryant , MIA, 26, 27, 15, 12, 10.2, 0.8, 1.2, 0.3, 3.2, 3.7, 2.9, 3.6, 11.9, 0.3, 0.1, 1.0, 0.6
371, Bol Bol , PHX, 24, 26, 17, 9, 11.2, 0.5, 1.3, 0.7, 3.8, 4.8, 3.7, 4.2, 9.8, 0.6, 0.1, 1.2, 0.2
371, Cory Joseph , GSW, 32, 26, 10, 16, 11.4, 0.4, 0.2, 0.3, 0.5, 3.9, 2.8, 3.2, 11.7, 0.1, 0.1, 1.0, 0.3
371, Davis Bertans , CHA, 31, 26, 16, 10, 11.3, 1.7, 0.7, 1.0, 0.2, 3.3, 2.2, 2.4, 10.8, 0.2, 0.2, 1.0, 0.5
371, Dominick Barlow , SAS, 20, 26, 5, 21, 13.5, 0.5, 0.9, 0.2, 2.8, 3.0, 4.8, 3.3, 16.2, 0.5, 0.2, 1.5, 1.1
371, Reggie Bullock Jr. , HOU, 32, 26, 12, 14, 8.7, 0.1, 0.3, 0.3, 0.2, 3.1, 2.5, 2.8, 8.9, 0.1, 0.0, 0.6, 0.1
371, Svi Mykhailiuk , BOS, 26, 26, 20, 6, 7.9, 0.4, 0.2, 0.8, 0.5, 3.2, 1.8, 2.8, 8.0, 0.0, 0.1, 0.5, 0.2
371, Trent Forrest , ATL, 25, 26, 13, 13, 9.9, 0.3, 0.1, 0.2, 1.3, 3.5, 3.1, 3.4, 11.8, 0.0, 0.1, 0.8, 0.4
378, Bones Hyland , LAC, 23, 25, 15, 10, 13.5, 1.2, 0.5, 0.9, 2.2, 5.3, 4.5, 4.7, 14.2, 0.1, 0.6, 1.3, 0.9
378, Nathan Mensah , CHA, 25, 25, 3, 22, 12.3, 0.2, 0.4, 0.0, 0.9, 4.3, 3.6, 4.2, 11.8, 0.6, 0.1, 2.6, 0.8
378, Thaddeus Young , PHX, 35, 25, 6, 19, 15.1, 0.9, 1.0, 0.5, 4.3, 4.3, 5.2, 4.4, 18.1, 0.1, 0.3, 1.7, 0.5
378, Zach LaVine , CHI, 29, 25, 10, 15, 34.9, 3.1, 1.5, 3.4, 6.5, 9.8, 11.2, 9.8, 30.7, 0.3, 0.8, 2.3, 2.8
382, Derrick Rose , MEM, 35, 24, 6, 18, 16.6, 1.3, 0.5, 0.6, 4.0, 5.5, 5.8, 3.5, 16.3, 0.1, 0.6, 0.9, 1.3
382, Terry Taylor , CHI, 24, 24, 10, 14, 6.7, 0.0, 0.5, 0.2, 1.3, 2.1, 2.4, 1.8, 5.9, 0.1, 0.1, 0.7, 0.1
382, Tre Mann , CHA, 23, 24, 16, 8, 18.9, 0.7, 0.3, 0.9, 3.3, 6.0, 5.7, 5.4, 18.6, 0.0, 0.4, 1.0, 1.2
382, Wesley Matthews , ATL, 37, 24, 6, 18, 10.6, 0.1, 0.3, 0.3, 0.4, 2.7, 4.4, 3.5, 11.0, 0.3, 0.1, 1.2, 0.7
386, Isaiah Livers , WAS, 25, 23, 1, 22, 20.4, 0.8, 0.3, 0.8, 1.3, 8.1, 6.8, 5.8, 24.5, 0.2, 0.3, 1.9, 0.7
386, Jarace Walker , IND, 20, 23, 10, 13, 9.9, 0.6, 0.3, 0.3, 1.0, 3.9, 2.9, 4.0, 11.3, 0.4, 0.0, 1.0, 0.4
386, Maxwell Lewis , LAL, 21, 23, 11, 12, 3.3, 0.1, 0.0, 0.0, 0.2, 1.9, 1.3, 1.1, 3.7, 0.0, 0.0, 0.2, 0.0
386, Neemias Queta , BOS, 24, 23, 19, 4, 12.3, 0.4, 2.3, 0.1, 4.2, 2.9, 3.1, 3.4, 10.1, 0.6, 0.4, 2.0, 0.8
386, Taylor Hendricks , UTA, 20, 23, 10, 13, 17.4, 0.4, 1.3, 0.5, 2.3, 6.9, 5.0, 6.5, 18.1, 0.6, 0.2, 1.7, 0.3
391, Jared Butler , WAS, 23, 22, 2, 20, 8.1, 0.6, 0.2, 1.0, 2.3, 2.8, 1.9, 2.4, 7.7, 0.1, 0.1, 0.9, 0.8
391, Josh Minott , MIN, 21, 22, 16, 6, 2.9, 0.2, 0.2, 0.4, 0.8, 0.7, 0.8, 1.0, 3.1, 0.1, 0.0, 0.3, 0.4
391, LaMelo Ball , CHA, 22, 22, 7, 15, 32.3, 3.5, 2.6, 2.3, 9.9, 10.5, 8.6, 10.8, 36.0, 0.2, 0.6, 3.6, 4.1
391, Leaky Black , CHA, 24, 22, 1, 21, 9.9, 0.3, 0.5, 0.8, 0.9, 3.5, 2.5, 3.3, 10.9, 0.3, 0.2, 0.7, 0.5
391, Rayan Rupert , POR, 19, 22, 5, 17, 9.5, 0.5, 0.3, 0.3, 1.0, 4.2, 2.4, 3.8, 9.0, 0.0, 0.4, 0.9, 0.4
391, Tari Eason , HOU, 22, 22, 12, 10, 21.8, 2.3, 2.0, 2.2, 5.7, 6.4, 6.5, 3.9, 20.4, 0.9, 0.8, 2.3, 1.1
397, Jalen Hood-Schifino , LAL, 20, 21, 10, 11, 5.2, 0.1, 0.0, 0.2, 0.4, 2.0, 1.6, 2.1, 4.7, 0.1, 0.2, 0.6, 0.5
397, Jalen Pickett , DEN, 24, 21, 15, 6, 5.2, 0.4, 0.0, 0.1, 0.3, 1.8, 1.3, 1.2, 4.8, 0.0, 0.0, 0.5, 0.1
397, Justin Minaya , POR, 24, 21, 1, 20, 7.7, 0.4, 0.1, 0.4, 0.3, 3.2, 2.3, 2.1, 6.4, 0.2, 0.1, 0.5, 0.3
397, Mitchell Robinson , NYK, 25, 21, 12, 9, 29.2, 0.8, 3.2, 0.1, 5.5, 10.1, 7.2, 9.8, 29.2, 1.3, 0.5, 1.9, 1.9
397, Patrick Baldwin Jr. , WAS, 21, 21, 3, 18, 7.8, 0.5, 0.5, 0.3, 0.9, 2.6, 1.6, 2.5, 7.4, 0.2, 0.1, 1.0, 0.6
397, Patty Mills , MIA, 35, 21, 9, 12, 11.0, 0.5, 0.1, 0.1, 0.5, 3.6, 3.1, 3.1, 12.1, 0.0, 0.1, 1.0, 0.3
397, Ricky Council IV , PHI, 22, 21, 8, 13, 9.3, 1.1, 1.2, 1.5, 3.0, 2.9, 2.7, 3.1, 10.9, 0.0, 0.2, 0.5, 1.7
397, Saben Lee , PHX, 24, 21, 12, 9, 8.5, 0.6, 0.2, 0.9, 1.5, 3.7, 2.0, 2.6, 7.7, 0.1, 0.3, 0.6, 1.2
405, Brandon Boston Jr. , LAC, 22, 20, 12, 8, 7.4, 0.8, 0.7, 0.3, 1.6, 3.5, 3.2, 2.9, 9.6, 0.2, 0.3, 1.0, 0.5
405, Jake LaRavia , MEM, 22, 20, 3, 17, 16.8, 1.0, 1.0, 0.9, 2.9, 8.0, 6.6, 5.1, 17.1, 0.4, 0.4, 2.0, 1.5
405, Jontay Porter , TOR, 24, 20, 6, 14, 12.2, 0.5, 0.8, 0.2, 1.4, 4.1, 3.4, 3.2, 15.3, 0.6, 0.2, 1.5, 0.3
405, Marcus Smart , MEM, 30, 20, 7, 13, 30.2, 2.3, 1.3, 1.5, 5.1, 10.9, 8.6, 9.8, 27.5, 0.3, 0.3, 2.7, 2.9
405, Ryan Arcidiacono , NYK, 29, 20, 15, 5, 2.3, 0.0, 0.0, 0.0, 0.0, 0.8, 0.7, 0.2, 2.2, 0.0, 0.0, 0.3, 0.1
410, Charles Bassey , SAS, 23, 19, 3, 16, 10.8, 0.0, 0.7, 0.2, 3.1, 4.7, 3.3, 5.1, 11.2, 0.9, 0.1, 1.6, 0.5
410, Collin Gillespie , DEN, 24, 19, 12, 7, 8.5, 0.3, 0.5, 0.1, 0.8, 2.6, 2.1, 1.8, 9.1, 0.0, 0.2, 0.9, 0.4
410, Harry Giles III , LAL, 25, 19, 8, 11, 4.6, 0.5, 0.5, 0.5, 1.8, 1.6, 1.5, 1.9, 4.3, 0.2, 0.1, 0.8, 0.5
410, Kira Lewis Jr. , UTA, 22, 19, 10, 9, 8.0, 0.5, 0.0, 0.6, 1.5, 3.0, 2.4, 1.5, 8.2, 0.1, 0.2, 0.5, 0.4
410, Mark Williams , CHA, 22, 19, 7, 12, 26.8, 1.6, 3.5, 0.8, 10.3, 9.4, 8.9, 8.9, 30.6, 1.1, 0.9, 2.6, 2.8
410, Markieff Morris , DAL, 34, 19, 10, 9, 8.6, 0.3, 0.2, 0.2, 0.4, 3.0, 3.2, 3.6, 10.2, 0.1, 0.1, 0.6, 0.4
410, Matt Ryan , NOP, 26, 19, 11, 8, 18.4, 0.9, 1.5, 1.1, 0.4, 8.0, 6.4, 5.5, 20.0, 0.1, 0.1, 1.5, 0.9
410, P.J. Tucker , LAC, 38, 19, 7, 12, 15.5, 0.1, 0.1, 0.3, 0.3, 5.6, 3.7, 6.5, 15.7, 0.2, 0.1, 2.0, 0.5
418, AJ Griffin , ATL, 20, 18, 8, 10, 7.4, 0.1, 0.0, 0.4, 0.3, 2.6, 1.6, 2.2, 8.8, 0.1, 0.1, 0.3, 0.1
418, Ibou Badji , POR, 21, 18, 5, 13, 11.3, 0.1, 0.9, 0.1, 1.2, 4.8, 3.9, 3.8, 10.7, 1.1, 0.2, 2.3, 0.6
418, Stanley Umude , DET, 24, 18, 2, 16, 11.3, 0.8, 0.2, 1.1, 0.9, 5.2, 2.5, 3.6, 12.1, 0.3, 0.2, 1.7, 1.0
421, Braxton Key , DEN, 27, 17, 12, 5, 3.2, 0.2, 0.0, 0.3, 0.5, 0.9, 0.8, 0.7, 2.8, 0.1, 0.1, 0.3, 0.2
421, Colby Jones , SAC, 21, 17, 7, 10, 7.1, 0.0, 0.2, 0.1, 1.8, 2.9, 1.9, 1.7, 6.2, 0.1, 0.2, 0.9, 0.3
421, Gui Santos , GSW, 21, 17, 11, 6, 8.7, 0.6, 1.1, 0.6, 1.4, 3.2, 2.2, 3.1, 9.2, 0.1, 0.2, 1.0, 0.6
421, Kenneth Lofton Jr. , PHI, 21, 17, 5, 12, 6.3, 0.4, 0.2, 0.1, 1.3, 2.0, 2.1, 1.7, 6.2, 0.2, 0.4, 0.9, 0.6
421, Monte Morris , MIN, 28, 17, 10, 7, 14.2, 0.5, 0.6, 0.4, 1.6, 3.6, 3.5, 5.2, 15.2, 0.2, 0.3, 0.4, 0.6
421, Theo Maledon , PHX, 22, 17, 5, 12, 12.5, 0.7, 0.4, 0.5, 1.8, 6.4, 3.0, 4.2, 12.0, 0.0, 0.4, 1.2, 1.2
427, Admiral Schofield , ORL, 26, 16, 9, 7, 3.5, 0.2, 0.3, 0.0, 0.3, 1.8, 0.9, 0.8, 3.6, 0.0, 0.1, 0.4, 0.2
427, Chris Livingston , MIL, 20, 16, 10, 6, 4.3, 0.1, 0.1, 0.3, 0.8, 2.1, 1.5, 1.6, 3.9, 0.0, 0.2, 0.7, 0.1
427, Garrett Temple , TOR, 37, 16, 4, 12, 4.3, 0.6, 0.0, 0.7, 0.8, 1.6, 1.6, 1.7, 5.5, 0.0, 0.1, 0.4, 0.3
427, Jamal Cain , MIA, 24, 16, 7, 9, 14.1, 0.6, 0.9, 0.6, 2.1, 5.5, 3.4, 4.1, 14.9, 0.3, 0.2, 1.1, 0.9
427, Jerome Robinson , GSW, 27, 16, 12, 4, 3.9, 0.3, 0.3, 0.3, 0.5, 0.9, 0.4, 1.7, 3.3, 0.2, 0.0, 0.2, 0.4
427, Joe Harris , DET, 32, 16, 4, 12, 10.6, 0.3, 0.4, 0.5, 0.5, 4.7, 4.1, 2.6, 12.3, 0.1, 0.3, 1.2, 0.3
427, Robin Lopez , MIL, 35, 16, 10, 6, 4.0, 0.0, 0.0, 0.0, 0.6, 1.6, 1.9, 1.3, 3.6, 0.2, 0.1, 0.4, 0.3
427, Taj Gibson , DET, 38, 16, 7, 9, 10.3, 0.0, 0.4, 0.0, 0.6, 2.7, 1.9, 3.1, 9.0, 0.4, 0.1, 1.8, 0.2
435, Ben Simmons , BKN, 27, 15, 7, 8, 23.9, 1.7, 1.4, 1.2, 5.7, 8.1, 5.7, 8.3, 25.5, 0.6, 0.2, 2.4, 1.4
435, Luka Garza , MIN, 25, 15, 11, 4, 3.3, 0.3, 0.6, 0.1, 1.1, 1.3, 1.0, 1.3, 4.1, 0.0, 0.2, 0.9, 0.9
435, Otto Porter Jr. , UTA, 30, 15, 6, 9, 11.6, 0.0, 0.0, 0.1, 0.5, 3.9, 3.2, 3.3, 10.9, 0.3, 0.1, 1.3, 0.1
435, Wendell Moore Jr. , MIN, 22, 15, 11, 4, 3.0, 0.3, 0.0, 0.3, 0.7, 1.2, 0.8, 1.4, 3.7, 0.1, 0.0, 0.3, 0.0
439, Brice Sensabaugh , UTA, 20, 14, 5, 9, 12.2, 0.7, 1.1, 0.9, 1.9, 5.5, 2.6, 5.7, 12.1, 0.0, 0.1, 1.0, 0.6
439, Evan Fournier , DET, 31, 14, 4, 10, 16.4, 1.1, 1.0, 1.1, 1.6, 7.8, 4.9, 5.4, 18.3, 0.1, 0.3, 1.5, 0.5
439, James Bouknight , CHA, 23, 14, 0, 14, 5.8, 0.4, 0.3, 0.6, 0.7, 2.1, 1.9, 1.3, 5.7, 0.1, 0.1, 0.2, 0.2
439, Olivier Sarr , OKC, 25, 14, 7, 7, 6.8, 0.5, 0.8, 0.0, 1.3, 3.6, 1.8, 2.2, 4.9, 0.5, 0.0, 1.3, 0.7
439, Udoka Azubuike , PHX, 24, 14, 10, 4, 7.7, 0.2, 0.7, 0.1, 2.3, 4.3, 3.1, 2.0, 7.1, 0.4, 0.2, 1.2, 0.6
444, DaQuan Jeffries , NYK, 26, 13, 8, 5, 2.6, 0.0, 0.0, 0.0, 0.5, 0.6, 0.9, 0.0, 2.0, 0.0, 0.1, 0.2, 0.1
444, Devonte' Graham , SAS, 29, 13, 4, 9, 8.5, 1.1, 0.2, 1.1, 0.5, 1.2, 2.6, 2.7, 8.9, 0.1, 0.1, 0.5, 0.4
444, Jay Huff , DEN, 26, 13, 10, 3, 2.7, 0.2, 0.2, 0.0, 0.6, 1.1, 0.8, 0.3, 3.5, 0.0, 0.0, 0.5, 0.1
444, Jett Howard , ORL, 20, 13, 6, 7, 3.8, 0.5, 0.2, 0.1, 0.5, 1.8, 0.8, 1.2, 4.0, 0.1, 0.0, 0.2, 0.2
444, Moses Brown , POR, 24, 13, 4, 9, 8.8, 0.6, 0.6, 0.3, 2.3, 4.5, 1.3, 3.5, 9.2, 0.3, 0.5, 1.2, 0.8
444, Trevelin Queen , ORL, 27, 13, 5, 8, 12.5, 1.1, 0.3, 0.5, 1.5, 5.2, 3.9, 3.0, 14.8, 0.4, 0.0, 1.2, 0.8
444, Trey Jemison , MEM, 24, 13, 2, 11, 17.5, 0.6, 1.7, 0.4, 3.8, 7.8, 4.0, 6.1, 17.7, 0.8, 0.6, 2.8, 1.1
451, Ashton Hagans , POR, 24, 12, 2, 10, 16.1, 0.6, 0.3, 0.3, 2.3, 7.0, 3.8, 4.3, 13.3, 0.6, 0.6, 2.3, 0.8
