IND, VS_PLAYER, TEAM, GP, W, L, MIN, OPP_FGM, OPP_FGA, OPP_FG%, OPP_3PM, OPP_3PA, OPP_3P%, OPP_FTM, OPP_FTA, OPP_FT%, OPP_OREB, OPP_DREB, OPP_REB, OPP_AST, OPP_TOV, OPP_STL, OPP_BLK, OPP_BLKA, OPP_PF, OPP_PFD, OPP_PTS, plus_minus
94, Kawhi Leonard, LAC, 61, 39, 22, 48.9, 40.8, 89.5, 45.6, 12.5, 35.3, 35.3, 16.4, 20.9, 78.3, 11.2, 31.2, 42.4, 26.2, 14.1, 7.2, 4.3, 5.1, 19.0, 17.8, 110.5, -8.4
94, Terance Mann, LAC, 61, 39, 22, 49.2, 43.4, 90.9, 47.8, 13.5, 36.2, 37.2, 15.3, 19.5, 78.4, 10.9, 29.9, 40.8, 27.8, 12.1, 7.0, 3.9, 4.5, 18.0, 17.9, 115.7, -1.6
94, Brandon Miller, CHA, 61, 15, 46, 48.6, 43.7, 88.6, 49.4, 12.6, 35.1, 35.8, 17.7, 21.8, 81.2, 10.6, 35.3, 45.8, 28.1, 13.7, 7.0, 5.0, 4.7, 17.8, 18.9, 117.8, 9.5
94, Keegan Murray, SAC, 61, 35, 26, 47.8, 42.3, 85.8, 49.3, 13.2, 32.7, 40.5, 17.2, 21.2, 80.9, 8.0, 32.5, 40.5, 28.2, 13.9, 7.4, 4.8, 3.6, 17.3, 19.1, 115.1, -1.2
94, Dario Saric, GSW, 61, 32, 29, 47.9, 41.9, 87.2, 48.0, 12.8, 34.9, 36.7, 18.0, 22.7, 79.2, 10.2, 31.5, 41.8, 25.4, 13.0, 8.2, 4.9, 3.4, 18.8, 19.8, 114.5, 0.8
94, Jalen Suggs, ORL, 61, 36, 25, 47.9, 40.6, 84.0, 48.4, 11.8, 31.3, 37.6, 18.4, 23.7, 77.7, 8.1, 31.4, 39.5, 24.9, 15.3, 8.9, 4.5, 4.9, 21.1, 20.3, 111.5, -0.9
94, Gary Trent Jr., TOR, 61, 22, 39, 48.0, 44.6, 90.5, 49.3, 12.9, 34.7, 37.0, 15.2, 18.9, 80.7, 10.6, 33.5, 44.1, 27.8, 13.1, 6.5, 5.1, 4.8, 16.8, 18.2, 117.3, 3.7
109, Scottie Barnes, TOR, 60, 22, 38, 47.5, 43.6, 89.5, 48.7, 13.3, 35.1, 37.8, 15.4, 19.3, 79.9, 10.4, 33.2, 43.6, 28.2, 13.5, 6.5, 5.5, 5.2, 17.7, 17.6, 115.8, 3.3
109, Jaylen Brown, BOS, 60, 46, 14, 47.9, 42.4, 93.0, 45.6, 13.4, 37.8, 35.6, 13.1, 17.3, 75.8, 11.1, 32.6, 43.7, 25.3, 11.8, 6.9, 3.5, 6.7, 18.4, 16.3, 111.3, -9.6
109, Julian Champagnie, SAS, 60, 12, 48, 46.6, 44.4, 88.5, 50.2, 12.4, 31.6, 39.1, 14.2, 18.0, 79.0, 9.5, 32.8, 42.4, 28.4, 13.7, 8.8, 4.4, 7.4, 17.7, 15.5, 115.4, 5.1
109, Stephen Curry, GSW, 60, 34, 26, 46.7, 42.3, 88.6, 47.7, 12.7, 35.8, 35.5, 18.4, 22.7, 81.3, 10.6, 31.3, 41.9, 26.1, 12.0, 8.1, 4.4, 3.9, 18.3, 19.1, 115.7, -2.2
109, Keyonte George, UTA, 60, 25, 35, 47.2, 44.2, 90.5, 48.9, 14.2, 36.0, 39.6, 15.2, 19.7, 76.8, 10.4, 31.4, 41.8, 29.6, 11.4, 8.6, 6.2, 6.2, 20.0, 17.3, 117.9, 7.1
109, James Harden, LAC, 60, 38, 22, 49.3, 42.5, 90.6, 46.9, 13.3, 36.2, 36.8, 16.0, 20.3, 79.0, 11.3, 30.9, 42.2, 27.5, 13.2, 7.1, 4.0, 5.2, 20.0, 18.3, 114.3, -6.8
109, Jaden Hardy, DAL, 60, 34, 26, 46.3, 41.7, 85.2, 49.0, 12.4, 33.0, 37.6, 18.3, 23.7, 77.2, 10.8, 33.8, 44.6, 25.4, 14.8, 7.6, 4.1, 4.1, 20.0, 19.3, 114.1, 4.8
109, Tobias Harris, PHI, 60, 35, 25, 48.3, 41.3, 87.7, 47.1, 11.8, 33.4, 35.3, 18.7, 23.1, 81.0, 10.6, 33.5, 44.2, 26.3, 13.7, 5.8, 6.5, 6.2, 18.7, 19.8, 113.2, -4.5
109, Max Strus, CLE, 60, 39, 21, 48.0, 39.7, 88.2, 45.0, 12.3, 33.5, 36.8, 16.3, 20.5, 79.4, 10.4, 32.7, 43.1, 24.5, 14.5, 7.8, 5.6, 4.9, 19.3, 17.3, 108.0, -6.4
109, Karl-Anthony Towns, MIN, 60, 41, 19, 48.7, 39.9, 87.9, 45.4, 11.4, 32.0, 35.5, 16.9, 21.4, 78.8, 10.1, 30.4, 40.5, 24.8, 13.3, 7.2, 4.7, 5.4, 20.5, 19.1, 108.0, -8.5
109, Fred VanVleet, HOU, 60, 31, 29, 48.1, 39.7, 86.9, 45.7, 11.8, 34.7, 34.0, 18.6, 24.7, 75.4, 10.3, 34.0, 44.2, 23.8, 13.6, 7.1, 5.4, 4.5, 19.7, 20.6, 109.9, -3.8
109, Franz Wagner, ORL, 60, 37, 23, 48.7, 39.9, 85.0, 46.9, 12.0, 33.0, 36.2, 16.7, 21.8, 76.6, 8.7, 31.1, 39.8, 23.6, 15.6, 7.9, 5.3, 5.2, 22.3, 20.2, 108.4, -4.0
109, Victor Wembanyama, SAS, 60, 14, 46, 46.3, 42.6, 88.4, 48.2, 12.3, 33.5, 36.7, 13.9, 17.7, 78.5, 9.8, 32.7, 42.5, 27.4, 13.4, 9.1, 4.2, 7.7, 18.8, 15.0, 111.4, 3.9
109, Jalen Williams, OKC, 60, 42, 18, 46.8, 39.9, 88.0, 45.4, 13.1, 36.2, 36.1, 17.6, 22.4, 78.6, 12.2, 32.0, 44.2, 26.6, 15.2, 6.5, 5.3, 6.9, 18.0, 18.8, 110.6, -7.4
123, Clint Capela, ATL, 59, 27, 32, 47.0, 43.8, 89.5, 48.9, 13.3, 34.1, 38.8, 16.2, 20.4, 79.7, 11.0, 33.0, 44.0, 27.1, 13.1, 7.9, 6.1, 4.9, 18.1, 17.3, 117.1, 2.2
123, Alex Caruso, CHI, 59, 29, 30, 48.4, 40.1, 86.9, 46.1, 14.5, 40.2, 35.9, 15.4, 19.6, 78.5, 9.9, 33.5, 43.4, 27.2, 15.3, 7.6, 4.7, 5.2, 19.6, 17.6, 109.9, -0.8
123, Luka Doncic, DAL, 59, 36, 23, 47.4, 43.1, 89.6, 48.1, 13.4, 35.8, 37.4, 16.3, 20.9, 78.0, 11.0, 33.1, 44.1, 27.6, 13.6, 7.2, 3.6, 5.0, 20.6, 17.8, 115.8, -4.1
123, Dorian Finney-Smith, BKN, 59, 23, 36, 48.8, 41.7, 89.6, 46.6, 12.6, 34.5, 36.5, 17.1, 20.8, 82.3, 10.3, 35.5, 45.8, 24.7, 12.9, 6.4, 4.6, 5.1, 17.7, 18.3, 113.1, 1.7
123, LeBron James, LAL, 59, 31, 28, 47.3, 43.5, 91.7, 47.4, 13.9, 37.1, 37.5, 13.3, 16.6, 79.7, 11.1, 31.9, 43.0, 27.9, 13.0, 8.1, 4.5, 5.6, 19.6, 14.7, 114.1, -2.2
123, Bennedict Mathurin, IND, 59, 33, 26, 46.2, 43.9, 87.4, 50.2, 10.3, 28.4, 36.2, 19.6, 25.2, 77.9, 11.4, 31.3, 42.7, 23.5, 14.0, 6.4, 6.1, 5.0, 18.9, 21.4, 117.8, 2.8
123, Aaron Nesmith, IND, 59, 33, 26, 46.9, 43.0, 87.6, 49.1, 11.3, 30.2, 37.3, 19.4, 24.6, 78.8, 10.8, 31.4, 42.3, 23.9, 13.7, 6.5, 5.8, 5.9, 18.0, 20.9, 116.6, -2.5
130, Dillon Brooks, HOU, 58, 28, 30, 48.1, 41.2, 88.7, 46.4, 12.8, 36.0, 35.6, 18.0, 23.9, 75.0, 10.7, 33.7, 44.4, 25.1, 13.5, 7.5, 6.1, 4.1, 18.6, 20.7, 113.2, 0.8
130, Nic Claxton, BKN, 58, 21, 37, 48.7, 42.3, 89.7, 47.2, 13.4, 34.3, 39.2, 17.0, 21.0, 81.1, 10.4, 36.3, 46.7, 25.8, 13.0, 6.7, 4.7, 5.8, 18.0, 18.5, 115.0, 7.1
130, Kris Dunn, UTA, 58, 25, 33, 46.5, 42.8, 88.4, 48.5, 14.3, 36.3, 39.3, 17.6, 22.0, 79.8, 10.0, 29.7, 39.8, 29.3, 12.8, 7.9, 6.0, 4.8, 16.6, 19.4, 117.5, -1.3
130, De'Aaron Fox, SAC, 58, 34, 24, 46.8, 41.5, 85.1, 48.8, 13.4, 33.1, 40.4, 17.8, 21.9, 80.9, 8.7, 32.8, 41.5, 27.1, 13.7, 7.1, 4.9, 3.8, 18.8, 19.1, 114.2, -3.4
130, Jaren Jackson Jr., MEM, 58, 19, 39, 48.1, 41.4, 87.0, 47.5, 13.8, 35.3, 39.1, 16.6, 20.9, 79.8, 10.0, 36.1, 46.1, 26.1, 15.2, 7.5, 6.8, 6.5, 19.9, 19.4, 113.2, 6.3
130, Tyrese Maxey, PHI, 58, 36, 22, 48.4, 41.8, 87.5, 47.7, 11.8, 32.7, 36.0, 18.9, 23.9, 79.1, 11.2, 32.8, 44.0, 26.6, 13.6, 5.8, 5.8, 6.0, 18.6, 20.7, 114.2, -4.9
130, Isaac Okoro, CLE, 58, 36, 22, 48.9, 41.5, 89.7, 46.2, 11.9, 34.0, 34.9, 16.5, 21.3, 77.3, 10.0, 34.0, 44.0, 25.5, 13.6, 7.2, 5.2, 5.2, 19.0, 18.1, 111.3, -1.9
130, Brandin Podziemski, GSW, 58, 30, 28, 47.5, 40.4, 87.9, 46.0, 12.2, 35.6, 34.4, 17.9, 22.5, 79.3, 10.8, 30.4, 41.2, 25.3, 13.1, 7.0, 5.5, 4.3, 18.5, 18.7, 110.9, -7.3
130, Nick Richards, CHA, 58, 12, 46, 49.0, 44.6, 89.9, 49.6, 13.5, 36.1, 37.5, 15.2, 19.4, 78.7, 11.0, 34.4, 45.4, 30.1, 13.9, 7.8, 5.4, 4.9, 18.0, 18.3, 118.0, 11.9
130, Marcus Sasser, DET, 58, 10, 48, 46.8, 41.4, 84.8, 48.9, 11.5, 30.5, 37.7, 22.1, 28.2, 78.2, 10.0, 33.2, 43.2, 24.7, 12.9, 8.3, 5.6, 4.6, 19.0, 21.2, 116.4, 6.5
130, Jabari Walker, POR, 58, 16, 42, 48.7, 43.0, 86.1, 50.0, 11.3, 32.9, 34.2, 20.1, 25.7, 78.3, 10.8, 31.5, 42.3, 26.7, 14.3, 8.5, 6.5, 4.7, 18.4, 21.6, 117.4, 8.7
130, Russell Westbrook, LAC, 58, 38, 20, 47.0, 41.7, 88.3, 47.2, 12.5, 35.4, 35.4, 18.4, 23.8, 77.4, 10.5, 31.5, 42.0, 26.1, 13.2, 7.1, 5.1, 4.8, 19.6, 20.8, 114.3, -2.3
142, Bam Adebayo, MIA, 57, 32, 25, 49.0, 40.8, 87.9, 46.4, 13.3, 37.6, 35.3, 15.0, 19.0, 79.2, 9.7, 35.1, 44.9, 26.3, 14.3, 6.3, 4.7, 3.8, 19.0, 17.3, 109.9, -0.1
142, Miles Bridges, CHA, 57, 14, 43, 48.5, 43.9, 88.6, 49.5, 13.8, 36.6, 37.7, 17.1, 20.9, 82.0, 10.3, 36.2, 46.5, 28.8, 13.4, 7.0, 5.3, 4.3, 16.7, 17.7, 118.7, 11.5
142, Cade Cunningham, DET, 57, 8, 49, 47.6, 42.5, 87.4, 48.6, 11.8, 31.7, 37.2, 21.3, 25.5, 83.5, 9.2, 31.3, 40.5, 26.1, 11.7, 9.0, 6.3, 4.9, 17.4, 22.0, 118.0, 8.0
142, Jordan Hawkins, NOP, 57, 34, 23, 47.4, 41.6, 87.9, 47.3, 13.5, 38.1, 35.3, 16.7, 21.4, 78.0, 11.4, 33.4, 44.9, 27.2, 13.4, 6.2, 5.5, 4.0, 18.7, 18.6, 113.3, -0.5
142, Jaxson Hayes, LAL, 57, 31, 26, 47.1, 43.4, 93.2, 46.6, 13.7, 39.3, 34.8, 14.4, 18.7, 77.0, 13.2, 31.8, 45.0, 27.5, 12.1, 7.4, 4.7, 4.0, 17.7, 17.3, 115.0, 5.4
142, T.J. McConnell, IND, 57, 31, 26, 46.2, 42.1, 83.7, 50.3, 10.3, 28.5, 35.9, 20.4, 26.4, 77.2, 9.8, 29.6, 39.4, 24.0, 14.9, 6.2, 5.5, 5.2, 18.7, 22.2, 114.8, -2.1
142, Jaden McDaniels, MIN, 57, 38, 19, 49.4, 40.5, 89.0, 45.5, 11.8, 33.0, 35.8, 17.4, 22.0, 79.2, 10.7, 30.9, 41.6, 25.0, 13.8, 7.8, 5.1, 5.3, 20.3, 19.6, 110.2, -4.3
142, Jae'Sean Tate, HOU, 57, 26, 31, 47.6, 38.1, 84.2, 45.2, 11.3, 34.8, 32.5, 19.5, 26.0, 75.0, 9.4, 34.3, 43.7, 22.4, 15.3, 7.8, 5.5, 4.3, 19.7, 21.3, 107.0, -3.6
142, Andrew Wiggins, GSW, 57, 28, 29, 47.5, 42.9, 90.6, 47.4, 13.5, 36.8, 36.6, 18.8, 23.1, 81.1, 11.7, 31.7, 43.4, 26.6, 12.3, 8.1, 4.6, 4.0, 18.4, 20.1, 118.1, 2.9
151, Zach Collins, SAS, 56, 12, 44, 47.0, 44.6, 90.2, 49.5, 12.9, 33.4, 38.7, 17.2, 22.7, 75.8, 10.1, 34.0, 44.1, 27.8, 11.4, 9.0, 4.2, 4.6, 16.3, 18.8, 119.3, 12.8
151, Al Horford, BOS, 56, 44, 12, 48.3, 41.4, 91.3, 45.3, 12.5, 36.8, 34.0, 13.1, 17.1, 76.9, 9.8, 32.6, 42.4, 24.0, 11.4, 6.4, 3.5, 6.6, 17.2, 16.1, 108.4, -11.7
151, Davion Mitchell, SAC, 56, 33, 23, 47.2, 41.2, 84.7, 48.6, 12.2, 32.0, 38.2, 19.3, 24.0, 80.2, 8.3, 32.6, 41.0, 27.4, 12.0, 7.0, 2.8, 3.4, 16.8, 20.4, 113.8, 7.1
151, Zion Williamson, NOP, 56, 34, 22, 47.1, 40.2, 86.8, 46.3, 13.5, 38.6, 34.8, 17.2, 21.7, 79.3, 10.1, 31.6, 41.8, 27.0, 13.6, 6.6, 5.7, 5.3, 18.0, 18.3, 111.1, -3.3
155, Santi Aldama, MEM, 55, 21, 34, 49.0, 41.6, 88.4, 47.0, 13.7, 35.7, 38.3, 16.8, 21.3, 78.7, 10.9, 35.9, 46.9, 26.9, 14.1, 7.5, 6.3, 6.5, 18.8, 18.8, 113.6, 7.3
155, Amir Coffey, LAC, 55, 37, 18, 47.4, 44.0, 89.5, 49.1, 13.4, 34.8, 38.4, 17.0, 21.8, 78.0, 11.1, 30.6, 41.7, 27.8, 12.0, 7.7, 5.1, 5.1, 18.5, 18.7, 118.3, 2.5
155, Eric Gordon, PHX, 55, 32, 23, 47.8, 42.1, 91.5, 46.1, 12.9, 35.5, 36.3, 17.0, 21.9, 77.7, 11.9, 29.3, 41.2, 25.9, 12.4, 8.0, 4.3, 6.3, 20.6, 18.7, 114.2, -2.5
155, Tyrese Haliburton, IND, 55, 31, 24, 46.1, 43.9, 88.7, 49.5, 9.8, 27.7, 35.5, 19.4, 24.5, 78.8, 10.8, 32.6, 43.4, 23.4, 12.4, 6.5, 5.1, 6.2, 17.6, 20.2, 116.9, -4.8
155, Walker Kessler, UTA, 55, 26, 29, 47.5, 43.2, 91.6, 47.2, 15.0, 37.6, 40.0, 13.6, 18.5, 73.4, 11.7, 30.4, 42.1, 28.9, 12.0, 8.9, 6.1, 7.2, 19.1, 16.6, 115.1, 3.4
155, Caris LeVert, CLE, 55, 33, 22, 47.9, 39.9, 86.7, 46.0, 12.0, 33.2, 36.2, 18.6, 23.6, 78.8, 9.9, 32.7, 42.6, 24.5, 13.7, 7.5, 4.8, 5.2, 19.3, 19.1, 110.4, -4.3
155, Naji Marshall, NOP, 55, 36, 19, 47.5, 39.4, 86.6, 45.5, 13.4, 38.8, 34.5, 16.9, 21.6, 78.2, 10.6, 31.3, 41.9, 26.5, 15.1, 6.5, 5.9, 4.3, 19.2, 18.7, 109.1, -7.4
155, Jaylin Williams, OKC, 55, 39, 16, 47.5, 37.7, 83.4, 45.2, 12.7, 34.6, 36.5, 18.2, 23.9, 76.4, 10.6, 32.4, 43.0, 26.4, 16.6, 7.2, 4.9, 4.7, 18.8, 19.5, 106.3, -10.2
155, Kenrich Williams, OKC, 55, 40, 15, 47.9, 39.2, 86.7, 45.2, 12.5, 34.8, 35.8, 17.0, 21.8, 78.3, 10.8, 30.8, 41.5, 26.7, 16.6, 6.6, 5.3, 6.8, 19.0, 19.6, 107.9, -9.6
155, Ivica Zubac, LAC, 55, 33, 22, 49.4, 41.9, 91.0, 46.0, 13.6, 36.7, 37.0, 14.7, 18.2, 80.4, 10.8, 31.1, 41.9, 27.8, 13.1, 8.2, 4.1, 4.9, 18.7, 16.5, 112.0, -5.4
165, Goga Bitadze, ORL, 54, 29, 25, 49.3, 40.4, 86.7, 46.7, 11.6, 31.4, 37.0, 17.3, 22.9, 75.7, 10.0, 32.1, 42.1, 23.6, 14.3, 8.1, 5.2, 6.9, 21.6, 21.1, 109.8, -3.4
165, Devin Booker, PHX, 54, 33, 21, 47.8, 42.0, 90.8, 46.2, 13.8, 37.5, 36.8, 16.5, 21.3, 77.6, 11.1, 30.1, 41.2, 25.9, 11.6, 7.4, 3.9, 5.6, 20.5, 18.1, 114.3, -6.1
165, Max Christie, LAL, 54, 28, 26, 46.0, 41.5, 90.3, 45.9, 13.6, 36.4, 37.5, 14.7, 18.3, 80.4, 10.3, 32.1, 42.4, 27.0, 11.9, 7.9, 4.5, 5.4, 18.8, 15.9, 111.4, 2.2
165, Jordan Clarkson, UTA, 54, 22, 32, 47.6, 44.0, 88.8, 49.6, 14.2, 35.1, 40.4, 17.2, 22.3, 77.0, 10.2, 30.9, 41.1, 28.9, 11.9, 8.4, 6.3, 5.5, 20.0, 18.8, 119.5, 5.2
165, Jerami Grant, POR, 54, 17, 37, 48.8, 43.8, 88.3, 49.6, 11.3, 32.4, 34.7, 18.4, 23.6, 77.9, 10.8, 34.1, 44.9, 28.6, 14.0, 8.5, 6.2, 4.7, 18.4, 20.2, 117.2, 9.4
165, Josh Green, DAL, 54, 31, 23, 47.5, 44.0, 89.0, 49.4, 13.7, 35.0, 39.2, 18.3, 23.9, 76.6, 11.0, 32.5, 43.5, 28.2, 13.3, 7.4, 4.0, 4.3, 20.6, 19.6, 119.9, 1.6
165, Rui Hachimura, LAL, 54, 29, 25, 46.9, 43.5, 91.3, 47.6, 13.6, 36.8, 36.8, 12.5, 15.5, 80.8, 10.7, 32.2, 42.9, 27.4, 13.1, 7.1, 4.9, 5.1, 18.4, 14.1, 113.0, -2.4
165, Joe Ingles, ORL, 54, 35, 19, 48.0, 40.1, 83.1, 48.3, 11.4, 32.2, 35.3, 18.9, 24.1, 78.4, 9.4, 28.9, 38.3, 23.5, 15.1, 8.3, 4.2, 5.1, 21.8, 21.3, 110.5, -4.7
165, Miles McBride, NYK, 54, 33, 21, 50.3, 40.2, 88.2, 45.6, 12.5, 36.5, 34.2, 15.4, 20.2, 76.1, 10.8, 34.3, 45.1, 25.7, 13.7, 7.3, 6.1, 4.4, 17.0, 18.0, 108.2, 3.6
165, Andrew Nembhard, IND, 54, 32, 22, 47.3, 42.6, 87.5, 48.7, 11.0, 29.0, 38.0, 18.3, 23.4, 78.4, 11.0, 32.9, 44.0, 23.6, 14.6, 6.8, 5.3, 5.9, 17.2, 20.0, 114.6, -0.3
165, Josh Okogie, PHX, 54, 33, 21, 47.8, 40.8, 87.6, 46.6, 12.4, 35.0, 35.5, 18.0, 22.5, 79.8, 11.2, 28.8, 39.9, 25.8, 14.9, 8.9, 5.5, 5.8, 22.8, 18.6, 112.0, -1.2
165, Kelly Oubre Jr., PHI, 54, 30, 24, 48.5, 41.9, 86.8, 48.2, 12.7, 34.8, 36.6, 20.3, 25.9, 78.6, 11.1, 34.7, 45.8, 26.9, 14.4, 5.8, 6.9, 5.5, 18.3, 22.1, 116.8, 2.7
165, Dwight Powell, DAL, 54, 32, 22, 46.9, 41.1, 85.5, 48.0, 12.6, 34.0, 37.1, 20.0, 25.7, 77.8, 11.4, 32.4, 43.7, 26.2, 14.7, 7.4, 3.7, 2.8, 22.4, 19.5, 114.7, -3.2
165, Dean Wade, CLE, 54, 36, 18, 48.2, 39.1, 87.8, 44.5, 10.3, 31.9, 32.2, 15.7, 20.2, 78.0, 8.9, 32.7, 41.6, 23.6, 14.1, 7.5, 5.2, 5.2, 19.7, 16.9, 104.2, -7.7
179, Trayce Jackson-Davis, GSW, 53, 29, 24, 47.3, 40.7, 88.6, 46.0, 12.4, 34.5, 35.8, 18.1, 23.7, 76.5, 11.4, 31.6, 43.0, 25.9, 12.5, 7.2, 5.3, 5.8, 17.0, 19.1, 112.0, -2.2
179, Zeke Nnaji, DEN, 53, 37, 16, 49.1, 40.8, 89.1, 45.8, 13.1, 32.1, 40.8, 22.7, 29.9, 75.8, 14.1, 34.3, 48.4, 23.2, 13.4, 7.1, 5.6, 9.1, 18.7, 24.0, 117.4, 15.2
179, Onyeka Okongwu, ATL, 53, 23, 30, 46.5, 43.8, 87.0, 50.4, 13.8, 35.9, 38.3, 16.9, 22.2, 76.1, 10.1, 32.2, 42.3, 27.8, 14.0, 7.4, 5.3, 4.0, 20.6, 18.4, 118.4, -0.1
179, Duop Reath, POR, 53, 15, 38, 49.0, 43.3, 85.9, 50.5, 11.1, 32.3, 34.5, 20.4, 25.2, 80.7, 10.7, 33.1, 43.8, 27.1, 14.8, 8.4, 6.0, 4.0, 18.3, 22.0, 118.2, 6.4
179, Cam Thomas, BKN, 53, 18, 35, 47.8, 42.1, 87.9, 47.8, 13.0, 33.9, 38.4, 18.2, 21.8, 83.4, 10.1, 34.5, 44.6, 26.1, 12.7, 6.4, 4.8, 5.0, 18.2, 19.1, 115.4, 3.7
184, Dyson Daniels, NOP, 52, 30, 22, 48.1, 40.8, 87.8, 46.5, 14.1, 39.8, 35.6, 16.6, 20.9, 79.4, 10.6, 31.4, 42.0, 25.9, 15.3, 6.5, 4.4, 4.6, 19.2, 19.0, 112.4, -3.9
184, Jalen Duren, DET, 52, 12, 40, 47.6, 42.9, 89.2, 48.1, 12.3, 33.3, 37.0, 20.3, 24.8, 81.6, 9.2, 32.0, 41.2, 26.6, 10.8, 9.0, 6.3, 5.2, 17.3, 21.5, 118.3, 8.0
184, Buddy Hield, IND, 52, 29, 23, 45.9, 43.6, 86.1, 50.7, 10.4, 27.4, 38.1, 20.7, 25.9, 80.1, 10.8, 30.3, 41.1, 23.8, 13.4, 7.1, 5.0, 5.9, 17.2, 20.9, 118.4, -3.1
184, Cameron Johnson, BKN, 52, 19, 33, 48.4, 42.2, 87.7, 48.1, 13.1, 32.3, 40.6, 16.7, 20.8, 80.0, 10.2, 35.2, 45.4, 25.9, 12.3, 6.6, 5.1, 5.2, 18.3, 18.1, 114.1, 1.6
184, John Konchar, MEM, 52, 17, 35, 48.7, 41.6, 85.8, 48.5, 13.2, 34.3, 38.5, 15.8, 20.7, 76.7, 8.9, 34.3, 43.2, 27.1, 15.5, 8.4, 6.6, 7.4, 17.7, 18.8, 112.4, 6.9
184, Jamal Murray, DEN, 52, 38, 14, 49.0, 42.1, 90.3, 46.7, 11.2, 32.0, 35.1, 16.5, 21.4, 77.1, 11.6, 30.2, 41.8, 26.6, 12.4, 7.3, 4.9, 6.4, 18.2, 17.3, 112.0, -7.3
184, Dennis Smith Jr., BKN, 52, 19, 33, 49.0, 39.2, 85.7, 45.8, 12.9, 36.0, 35.8, 20.2, 24.9, 81.3, 9.6, 32.6, 42.2, 23.8, 14.8, 6.4, 5.6, 4.3, 17.6, 21.3, 111.5, 0.9
184, Vince Williams Jr., MEM, 52, 18, 34, 48.5, 41.2, 86.8, 47.5, 12.4, 34.0, 36.5, 16.6, 21.5, 77.5, 10.9, 34.5, 45.4, 26.0, 15.6, 8.2, 5.7, 6.8, 20.7, 19.1, 111.5, 3.1
192, Ochai Agbaji, UTA, 51, 25, 26, 47.4, 43.2, 91.5, 47.2, 13.9, 36.7, 37.8, 16.2, 21.3, 76.1, 11.9, 30.6, 42.6, 28.1, 11.5, 9.2, 6.1, 6.8, 19.4, 19.1, 116.5, 5.7
192, Haywood Highsmith, MIA, 51, 30, 21, 49.1, 41.0, 87.9, 46.7, 14.4, 38.6, 37.2, 15.4, 20.0, 76.9, 9.7, 34.2, 44.0, 28.4, 14.4, 7.7, 4.7, 3.7, 18.9, 17.4, 111.8, 1.3
192, Caleb Houstan, ORL, 51, 27, 24, 49.8, 40.9, 88.6, 46.2, 12.0, 35.5, 33.9, 17.9, 23.0, 77.9, 10.8, 33.7, 44.5, 23.8, 12.7, 6.7, 4.0, 4.9, 19.5, 20.9, 111.8, 2.3
192, Lauri Markkanen, UTA, 51, 22, 29, 46.8, 43.4, 88.7, 48.9, 14.1, 35.4, 39.9, 16.4, 20.8, 78.8, 9.8, 29.4, 39.2, 29.0, 12.1, 8.2, 6.7, 5.1, 19.4, 18.0, 117.3, -1.5
192, Garrison Mathews, ATL, 51, 23, 28, 47.2, 41.8, 85.8, 48.7, 14.4, 36.5, 39.6, 17.1, 22.7, 75.1, 10.8, 33.9, 44.8, 26.9, 15.5, 7.5, 5.7, 3.5, 20.2, 20.1, 115.1, 4.5
192, CJ McCollum, NOP, 51, 34, 17, 47.9, 41.2, 87.3, 47.2, 13.4, 37.5, 35.7, 15.5, 19.7, 78.6, 9.7, 32.0, 41.7, 27.3, 13.4, 6.3, 5.7, 5.4, 17.6, 18.0, 111.3, -4.9
192, Moses Moody, GSW, 51, 27, 24, 47.1, 40.4, 87.3, 46.3, 12.8, 34.5, 37.2, 16.3, 21.2, 76.7, 10.2, 32.1, 42.3, 25.6, 13.0, 8.0, 6.0, 4.5, 19.2, 20.0, 109.9, -2.8
192, Dennis Schroder, TOR, 51, 18, 33, 48.0, 42.8, 88.8, 48.2, 13.4, 35.1, 38.1, 16.8, 20.5, 82.2, 10.1, 33.1, 43.2, 27.5, 12.6, 6.5, 5.3, 4.5, 19.3, 18.5, 115.8, 0.9
192, Day'Ron Sharpe, BKN, 51, 20, 31, 48.4, 39.4, 88.0, 44.8, 12.1, 35.2, 34.4, 19.5, 24.8, 78.8, 10.8, 29.3, 40.1, 24.2, 13.4, 7.8, 5.9, 5.1, 19.9, 21.0, 110.4, -4.9
192, Daniel Theis, LAC, 51, 34, 17, 48.0, 41.5, 88.2, 47.1, 12.4, 35.7, 34.7, 18.5, 24.3, 76.3, 12.1, 32.9, 44.9, 25.4, 13.6, 5.5, 5.2, 5.9, 17.8, 21.9, 114.0, -2.5
192, JT Thor, CHA, 51, 12, 39, 47.7, 39.6, 84.8, 46.7, 11.6, 33.2, 35.0, 20.7, 25.5, 81.1, 9.7, 35.1, 44.8, 25.0, 13.4, 6.9, 5.2, 4.4, 17.3, 19.8, 111.5, 5.3
192, Ziaire Williams, MEM, 51, 20, 31, 48.1, 41.8, 87.9, 47.5, 13.3, 34.9, 38.0, 17.1, 22.2, 77.2, 12.0, 36.0, 48.0, 26.2, 15.4, 8.1, 6.5, 5.8, 20.4, 18.6, 114.0, 11.5
192, Trae Young, ATL, 51, 22, 29, 45.8, 44.2, 88.0, 50.2, 13.1, 34.0, 38.5, 17.6, 22.2, 79.3, 10.7, 31.6, 42.3, 27.7, 13.6, 7.4, 5.1, 4.6, 20.5, 18.0, 119.0, 2.8
